,dyad_01_MG_P1P2,dyad_01_seconds_interaction,dyad_02_MG_P1P2,dyad_02_seconds_interaction,dyad_03_MG_P1P2,dyad_03_seconds_interaction,dyad_04_MG_P1P2,dyad_04_seconds_interaction,dyad_05_MG_P1P2,dyad_05_seconds_interaction,dyad_06_MG_P1P2,dyad_06_seconds_interaction,dyad_07_MG_P1P2,dyad_07_seconds_interaction,dyad_08_MG_P1P2,dyad_08_seconds_interaction,dyad_09_MG_P1P2,dyad_09_seconds_interaction,dyad_10_MG_P1P2,dyad_10_seconds_interaction,dyad_11_MG_P1P2,dyad_11_seconds_interaction
36537,0,376.062,0.0,198.057,0.0,599.487,1.0,497.118,1.0,434.112,1.0,389.269,1.0,485.492,0.0,572.06,0.0,536.362,,,0.0,416.669
36538,0,376.073,0.0,198.068,0.0,599.504,1.0,497.119,1.0,434.127,1.0,389.285,1.0,485.505,0.0,572.076,0.0,536.363,,,0.0,416.68
36539,0,376.074,0.0,198.078,0.0,599.521,1.0,497.136,1.0,434.148,1.0,389.303,1.0,485.519,0.0,572.09,0.0,536.385,,,0.0,416.694
36540,0,376.084,0.0,198.079,0.0,599.538,1.0,497.153,1.0,434.17,0.0,389.318,1.0,485.532,0.0,572.112,0.0,536.41,,,0.0,416.707
36541,0,376.095,0.0,198.09,0.0,599.539,1.0,497.17,1.0,434.187,1.0,389.332,0.0,485.551,0.0,572.129,0.0,536.432,,,0.0,416.719
36542,0,376.106,0.0,198.091,0.0,599.556,1.0,497.171,1.0,434.202,1.0,389.348,0.0,485.566,0.0,572.145,0.0,536.466,,,0.0,416.72
36543,0,376.118,0.0,198.101,0.0,599.575,1.0,497.191,1.0,434.203,1.0,389.382,0.0,485.58,0.0,572.16,0.0,536.467,,,0.0,416.732
36544,0,376.128,0.0,198.112,0.0,599.594,1.0,497.192,1.0,434.218,1.0,389.397,0.0,485.592,0.0,572.177,0.0,536.493,,,0.0,416.752
36545,0,376.14,0.0,198.124,0.0,599.611,1.0,497.21,1.0,434.219,1.0,389.414,0.0,485.593,0.0,572.19,0.0,536.516,,,0.0,416.753
36546,0,376.153,0.0,198.125,0.0,599.628,1.0,497.227,1.0,434.236,1.0,389.428,1.0,485.607,0.0,572.212,0.0,536.539,,,0.0,416.766
36547,0,376.162,0.0,198.136,0.0,599.645,1.0,497.244,1.0,434.25,1.0,389.443,1.0,485.619,0.0,572.229,0.0,536.562,,,0.0,416.779
36548,0,376.173,0.0,198.145,0.0,599.665,1.0,497.264,1.0,434.269,1.0,389.457,0.0,485.639,0.0,572.246,0.0,536.563,,,0.0,416.792
36549,0,376.193,0.0,198.148,0.0,599.682,1.0,497.285,1.0,434.27,1.0,389.471,0.0,485.64,0.0,572.261,0.0,536.583,,,0.0,416.804
36550,0,376.206,0.0,198.159,0.0,599.702,1.0,497.286,1.0,434.286,1.0,389.48,0.0,485.654,0.0,572.279,0.0,536.584,,,0.0,416.817
36551,0,376.221,0.0,198.16,0.0,599.721,1.0,497.302,1.0,434.3,1.0,389.493,0.0,485.674,0.0,572.294,0.0,536.607,,,0.0,416.831
36552,0,376.23,0.0,198.174,0.0,599.742,1.0,497.318,1.0,434.314,1.0,389.514,0.0,485.691,0.0,572.314,0.0,536.628,,,0.0,416.843
36553,0,376.24,0.0,198.175,0.0,599.765,1.0,497.319,1.0,434.315,1.0,389.529,0.0,485.704,0.0,572.337,0.0,536.65,,,0.0,416.863
36554,0,376.25,0.0,198.186,0.0,599.783,1.0,497.334,1.0,434.336,1.0,389.548,0.0,485.717,0.0,572.352,0.0,536.651,,,0.0,416.88
36555,0,376.262,0.0,198.201,1.0,599.801,1.0,497.351,1.0,434.352,1.0,389.564,0.0,485.731,0.0,572.368,0.0,536.671,,,0.0,416.893
36556,0,376.273,0.0,198.211,1.0,599.819,1.0,497.374,1.0,434.369,1.0,389.578,0.0,485.751,0.0,572.39,0.0,536.672,,,0.0,416.906
36557,0,376.284,0.0,198.227,1.0,599.843,1.0,497.39,1.0,434.37,1.0,389.593,0.0,485.765,0.0,572.406,0.0,536.695,,,0.0,416.919
36558,0,376.295,0.0,198.237,1.0,599.86,1.0,497.405,1.0,434.384,1.0,389.608,0.0,485.784,0.0,572.424,0.0,536.716,,,0.0,416.933
36559,0,376.306,0.0,198.248,1.0,599.877,1.0,497.421,1.0,434.398,1.0,389.625,0.0,485.799,0.0,572.44,0.0,536.74,,,0.0,416.953
36560,0,376.318,0.0,198.257,1.0,599.894,1.0,497.422,1.0,434.416,1.0,389.638,0.0,485.813,0.0,572.454,0.0,536.761,,,0.0,416.969
36561,0,376.328,0.0,198.258,1.0,599.911,1.0,497.44,1.0,434.43,1.0,389.658,0.0,485.825,0.0,572.469,0.0,536.783,,,0.0,416.985
36562,0,376.339,0.0,198.269,1.0,599.931,1.0,497.441,1.0,434.431,1.0,389.672,0.0,485.838,0.0,572.49,0.0,536.805,,,0.0,416.993
36563,0,376.351,0.0,198.279,1.0,599.948,1.0,497.464,1.0,434.447,1.0,389.686,0.0,485.852,0.0,572.505,0.0,536.827,,,0.0,417.005
36564,0,376.362,0.0,198.29,1.0,599.965,1.0,497.486,1.0,434.46,1.0,389.7,0.0,485.865,0.0,572.523,0.0,536.851,,,0.0,417.018
36565,0,376.373,0.0,198.301,1.0,599.982,1.0,497.508,0.0,434.461,1.0,389.714,0.0,485.884,0.0,572.54,0.0,536.873,,,0.0,417.031
36566,0,376.384,0.0,198.312,1.0,599.999,1.0,497.509,0.0,434.48,1.0,389.729,0.0,485.899,0.0,572.554,0.0,536.893,,,0.0,417.053
36567,0,376.395,0.0,198.322,1.0,600.007,1.0,497.524,0.0,434.494,1.0,389.748,0.0,485.918,0.0,572.569,0.0,536.894,,,0.0,417.054
36568,0,376.407,0.0,198.323,1.0,600.024,1.0,497.543,0.0,434.51,1.0,389.762,0.0,485.932,0.0,572.59,0.0,536.916,,,0.0,417.067
36569,0,376.419,0.0,198.334,1.0,600.042,1.0,497.56,0.0,434.523,1.0,389.78,0.0,485.945,0.0,572.612,0.0,536.917,,,0.0,417.085
36570,0,376.428,0.0,198.345,1.0,600.059,1.0,497.561,0.0,434.538,1.0,389.796,0.0,485.959,0.0,572.627,0.0,536.937,,,0.0,417.099
36571,0,376.438,0.0,198.356,1.0,600.076,1.0,497.576,0.0,434.559,1.0,389.81,0.0,485.973,0.0,572.643,0.0,536.965,,,0.0,417.113
36572,0,376.451,0.0,198.357,1.0,600.097,1.0,497.595,0.0,434.573,1.0,389.824,0.0,485.986,0.0,572.659,0.0,536.986,,,0.0,417.126
36573,0,376.452,0.0,198.367,1.0,600.114,1.0,497.596,0.0,434.574,1.0,389.837,0.0,486.006,0.0,572.678,0.0,537.009,,,0.0,417.139
36574,0,376.462,0.0,198.368,1.0,600.131,1.0,497.613,0.0,434.592,1.0,389.852,0.0,486.022,0.0,572.694,0.0,537.03,,,0.0,417.153
36575,0,376.473,0.0,198.378,1.0,600.148,1.0,497.63,0.0,434.607,1.0,389.869,0.0,486.04,0.0,572.712,0.0,537.054,,,0.0,417.166
36576,0,376.484,0.0,198.39,1.0,600.165,1.0,497.645,0.0,434.621,1.0,389.883,0.0,486.056,0.0,572.713,0.0,537.062,,,0.0,417.185
36577,0,376.495,0.0,198.391,1.0,600.19,1.0,497.653,0.0,434.622,1.0,389.903,0.0,486.069,0.0,572.728,0.0,537.086,,,0.0,417.186
36578,0,376.506,0.0,198.4,1.0,600.216,1.0,497.668,0.0,434.636,1.0,389.919,0.0,486.082,0.0,572.744,0.0,537.107,,,0.0,417.199
36579,0,376.517,0.0,198.401,1.0,600.233,0.0,497.685,0.0,434.637,1.0,389.934,0.0,486.096,0.0,572.758,0.0,537.127,,,0.0,417.22
36580,0,376.528,0.0,198.412,1.0,600.253,0.0,497.707,0.0,434.658,1.0,389.935,0.0,486.108,0.0,572.778,0.0,537.128,,,0.0,417.233
36581,0,376.54,0.0,198.422,1.0,600.275,0.0,497.722,0.0,434.673,1.0,389.948,0.0,486.129,0.0,572.794,0.0,537.15,,,0.0,417.246
36582,0,376.55,0.0,198.423,1.0,600.294,0.0,497.74,1.0,434.691,1.0,389.961,0.0,486.143,0.0,572.828,0.0,537.171,,,0.0,417.259
36583,0,376.562,0.0,198.435,1.0,600.312,0.0,497.755,1.0,434.692,1.0,389.981,0.0,486.162,0.0,572.845,0.0,537.193,,,0.0,417.272
36584,0,376.573,0.0,198.445,1.0,600.331,0.0,497.77,1.0,434.706,1.0,389.995,0.0,486.18,0.0,572.86,0.0,537.216,,,0.0,417.285
36585,0,376.584,0.0,198.46,1.0,600.353,0.0,497.771,1.0,434.721,1.0,390.014,0.0,486.188,0.0,572.879,0.0,537.24,,,0.0,417.299
36586,0,376.595,0.0,198.461,1.0,600.37,0.0,497.787,1.0,434.722,1.0,390.034,0.0,486.201,0.0,572.883,0.0,537.241,,,0.0,417.319
36587,0,376.606,0.0,198.483,1.0,600.388,0.0,497.807,1.0,434.736,1.0,390.047,0.0,486.216,0.0,572.899,0.0,537.267,,,0.0,417.332
36588,0,376.617,0.0,198.484,1.0,600.405,0.0,497.829,1.0,434.751,1.0,390.062,0.0,486.229,0.0,572.914,0.0,537.29,,,0.0,417.345
36589,0,376.628,0.0,198.493,1.0,600.422,0.0,497.844,0.0,434.77,1.0,390.081,0.0,486.243,0.0,572.935,0.0,537.311,,,0.0,417.365
36590,0,376.64,0.0,198.512,1.0,600.443,0.0,497.859,0.0,434.783,1.0,390.097,0.0,486.262,0.0,572.952,0.0,537.334,,,0.0,417.378
36591,0,376.652,0.0,198.522,1.0,600.444,0.0,497.875,0.0,434.797,1.0,390.114,0.0,486.275,0.0,572.967,0.0,537.358,,,0.0,417.39
36592,0,376.662,0.0,198.523,1.0,600.461,0.0,497.896,0.0,434.798,1.0,390.115,0.0,486.288,0.0,572.982,0.0,537.384,,,0.0,417.403
36593,0,376.673,0.0,198.534,1.0,600.462,0.0,497.918,0.0,434.811,1.0,390.128,0.0,486.303,0.0,573.004,0.0,537.405,,,0.0,417.416
36594,0,376.683,0.0,198.535,1.0,600.479,0.0,497.934,0.0,434.812,1.0,390.143,0.0,486.304,0.0,573.021,0.0,537.427,,,0.0,417.429
36595,0,376.696,0.0,198.545,1.0,600.498,1.0,497.948,0.0,434.826,1.0,390.144,0.0,486.316,0.0,573.043,0.0,537.451,,,0.0,417.442
36596,0,376.716,0.0,198.557,1.0,600.52,1.0,497.963,1.0,434.846,1.0,390.16,0.0,486.329,0.0,573.058,0.0,537.452,,,0.0,417.454
36597,0,376.717,0.0,198.567,1.0,600.538,1.0,497.985,0.0,434.865,0.0,390.174,0.0,486.343,0.0,573.073,0.0,537.479,,,0.0,417.474
36598,0,376.728,0.0,198.581,1.0,600.555,1.0,498.006,0.0,434.866,0.0,390.191,0.0,486.363,0.0,573.088,0.0,537.48,,,0.0,417.487
36599,0,376.74,0.0,198.582,1.0,600.575,1.0,498.007,0.0,434.879,0.0,390.192,0.0,486.378,0.0,573.104,0.0,537.501,,,0.0,417.488
36600,0,376.753,0.0,198.592,1.0,600.597,1.0,498.022,0.0,434.88,0.0,390.206,0.0,486.379,0.0,573.123,0.0,537.525,,,0.0,417.502
36601,0,376.763,0.0,198.602,1.0,600.598,1.0,498.037,0.0,434.894,0.0,390.224,0.0,486.395,0.0,573.137,0.0,537.546,,,0.0,417.518
36602,0,376.773,0.0,198.612,1.0,600.615,1.0,498.038,0.0,434.909,0.0,390.225,0.0,486.408,0.0,573.156,0.0,537.573,,,0.0,417.531
36603,0,376.784,0.0,198.625,1.0,600.632,1.0,498.055,0.0,434.923,0.0,390.24,0.0,486.423,0.0,573.171,0.0,537.594,,,0.0,417.547
36604,0,376.795,0.0,198.635,1.0,600.649,1.0,498.074,0.0,434.937,0.0,390.254,0.0,486.426,0.0,573.185,0.0,537.616,,,0.0,417.564
36605,0,376.806,0.0,198.636,1.0,600.666,1.0,498.095,0.0,434.958,0.0,390.267,0.0,486.44,0.0,573.201,0.0,537.638,,,0.0,417.576
36606,0,376.817,0.0,198.645,1.0,600.686,1.0,498.096,0.0,434.972,0.0,390.283,0.0,486.459,0.0,573.216,0.0,537.663,,,0.0,417.59
36607,0,376.828,0.0,198.656,1.0,600.705,1.0,498.113,0.0,434.973,0.0,390.298,0.0,486.46,0.0,573.234,0.0,537.686,,,0.0,417.603
36608,0,376.839,0.0,198.657,1.0,600.723,1.0,498.13,0.0,434.991,0.0,390.306,0.0,486.472,0.0,573.257,0.0,537.687,,,0.0,417.615
36609,0,376.84,0.0,198.667,1.0,600.742,1.0,498.144,0.0,435.005,0.0,390.32,0.0,486.486,0.0,573.271,0.0,537.71,,,0.0,417.628
36610,0,376.85,0.0,198.678,1.0,600.764,1.0,498.162,0.0,435.019,0.0,390.337,0.0,486.499,0.0,573.286,0.0,537.733,,,0.0,417.641
36611,0,376.862,0.0,198.679,1.0,600.782,1.0,498.163,0.0,435.033,0.0,390.35,0.0,486.518,0.0,573.302,0.0,537.734,,,0.0,417.654
36612,0,376.873,0.0,198.69,1.0,600.801,1.0,498.184,0.0,435.047,0.0,390.364,0.0,486.531,0.0,573.323,0.0,537.758,,,0.0,417.667
36613,0,376.883,0.0,198.7,1.0,600.802,1.0,498.185,0.0,435.069,0.0,390.38,0.0,486.545,0.0,573.339,0.0,537.782,,,0.0,417.686
36614,0,376.895,0.0,198.701,1.0,600.82,1.0,498.2,0.0,435.083,0.0,390.395,0.0,486.561,0.0,573.357,0.0,537.806,,,0.0,417.699
36615,0,376.906,0.0,198.712,1.0,600.828,1.0,498.201,0.0,435.102,0.0,390.414,0.0,486.573,0.0,573.372,0.0,537.829,,,0.0,417.712
36616,0,376.917,0.0,198.723,1.0,600.846,0.0,498.216,0.0,435.103,0.0,390.428,0.0,486.586,0.0,573.386,0.0,537.855,,,0.0,417.725
36617,0,376.928,0.0,198.735,1.0,600.864,0.0,498.23,0.0,435.117,0.0,390.448,0.0,486.607,0.0,573.402,0.0,537.878,,,0.0,417.738
36618,0,376.939,0.0,198.745,1.0,600.881,0.0,498.251,0.0,435.13,0.0,390.462,0.0,486.621,0.0,573.424,0.0,537.887,,,0.0,417.75
36619,0,376.94,0.0,198.756,1.0,600.898,0.0,498.266,0.0,435.146,0.0,390.476,0.0,486.64,0.0,573.439,0.0,537.91,,,0.0,417.751
36620,0,376.95,0.0,198.757,1.0,600.915,0.0,498.285,0.0,435.159,0.0,390.477,0.0,486.653,0.0,573.457,0.0,537.934,,,0.0,417.763
36621,0,376.962,0.0,198.768,1.0,600.934,0.0,498.301,0.0,435.16,0.0,390.491,0.0,486.666,0.0,573.472,0.0,537.958,,,0.0,417.775
36622,0,376.973,0.0,198.779,1.0,600.953,0.0,498.316,0.0,435.18,0.0,390.504,0.0,486.684,0.0,573.487,0.0,537.986,,,0.0,417.789
36623,0,376.983,0.0,198.79,1.0,600.971,0.0,498.336,0.0,435.196,0.0,390.525,0.0,486.698,0.0,573.502,0.0,538.012,,,0.0,417.809
36624,0,376.995,0.0,198.791,1.0,600.989,0.0,498.351,0.0,435.213,0.0,390.539,0.0,486.717,0.0,573.524,0.0,538.013,,,0.0,417.828
36625,0,377.006,0.0,198.8,1.0,600.99,0.0,498.374,1.0,435.228,0.0,390.54,0.0,486.733,0.0,573.546,0.0,538.035,,,0.0,417.829
36626,0,377.017,0.0,198.812,1.0,601.009,0.0,498.375,1.0,435.242,0.0,390.559,0.0,486.752,0.0,573.562,0.0,538.061,,,0.0,417.841
36627,0,377.028,0.0,198.823,1.0,601.026,0.0,498.389,1.0,435.256,0.0,390.573,0.0,486.77,0.0,573.577,0.0,538.084,,,0.0,417.855
36628,0,377.04,0.0,198.834,1.0,601.044,0.0,498.403,1.0,435.257,0.0,390.574,0.0,486.783,0.0,573.595,0.0,538.108,,,0.0,417.874
36629,0,377.05,0.0,198.846,1.0,601.045,0.0,498.404,1.0,435.27,0.0,390.589,0.0,486.798,0.0,573.612,0.0,538.131,,,0.0,417.887
36630,0,377.062,0.0,198.856,1.0,601.062,0.0,498.42,1.0,435.271,0.0,390.603,0.0,486.818,0.0,573.635,0.0,538.156,,,0.0,417.908
36631,0,377.073,0.0,198.857,1.0,601.081,0.0,498.441,1.0,435.291,0.0,390.616,0.0,486.831,0.0,573.65,0.0,538.18,,,0.0,417.921
36632,0,377.084,0.0,198.868,1.0,601.098,0.0,498.463,1.0,435.306,0.0,390.617,0.0,486.851,0.0,573.668,0.0,538.206,,,0.0,417.934
36633,0,377.095,0.0,198.878,1.0,601.119,0.0,498.481,1.0,435.325,0.0,390.636,0.0,486.867,0.0,573.683,0.0,538.231,,,0.0,417.948
36634,0,377.106,0.0,198.89,1.0,601.141,0.0,498.492,1.0,435.34,0.0,390.65,0.0,486.881,0.0,573.684,0.0,538.256,,,0.0,417.96
36635,0,377.117,0.0,198.901,1.0,601.158,0.0,498.493,1.0,435.349,0.0,390.67,0.0,486.894,0.0,573.701,0.0,538.279,,,0.0,417.976
36636,0,377.128,0.0,198.912,1.0,601.175,0.0,498.508,1.0,435.35,0.0,390.685,0.0,486.909,0.0,573.723,0.0,538.304,,,0.0,417.989
36637,0,377.14,0.0,198.923,1.0,601.197,0.0,498.509,1.0,435.364,0.0,390.686,0.0,486.929,0.0,573.738,0.0,538.326,,,0.0,418.009
36638,0,377.151,0.0,198.935,1.0,601.215,0.0,498.54,1.0,435.378,0.0,390.701,0.0,486.944,0.0,573.752,0.0,538.353,,,0.0,418.021
36639,0,377.162,0.0,198.946,1.0,601.216,0.0,498.558,1.0,435.392,0.0,390.716,0.0,486.958,0.0,573.768,0.0,538.354,,,0.0,418.041
36640,0,377.173,0.0,198.956,1.0,601.234,0.0,498.573,1.0,435.41,0.0,390.73,0.0,486.959,0.0,573.79,0.0,538.375,,,0.0,418.055
36641,0,377.184,0.0,198.965,1.0,601.251,0.0,498.588,1.0,435.424,0.0,390.748,0.0,486.973,0.0,573.804,0.0,538.4,,,0.0,418.068
36642,0,377.195,0.0,198.976,1.0,601.269,0.0,498.607,1.0,435.44,0.0,390.763,0.0,486.987,0.0,573.824,0.0,538.423,,,0.0,418.08
36643,0,377.206,0.0,199.006,1.0,601.287,0.0,498.63,1.0,435.441,0.0,390.781,0.0,487.007,0.0,573.84,0.0,538.453,,,0.0,418.094
36644,0,377.218,0.0,199.008,1.0,601.305,0.0,498.631,1.0,435.46,0.0,390.797,0.0,487.016,0.0,573.854,0.0,538.481,,,0.0,418.106
36645,0,377.225,0.0,199.021,1.0,601.322,0.0,498.644,1.0,435.461,0.0,390.811,0.0,487.031,0.0,573.871,0.0,538.508,,,0.0,418.12
36646,0,377.245,0.0,199.035,1.0,601.341,0.0,498.645,1.0,435.482,0.0,390.825,0.0,487.032,0.0,573.891,0.0,538.534,,,0.0,418.133
36647,0,377.254,0.0,199.045,1.0,601.364,0.0,498.66,1.0,435.495,0.0,390.839,0.0,487.045,0.0,573.912,0.0,538.535,,,0.0,418.152
36648,0,377.263,0.0,199.056,1.0,601.386,0.0,498.676,1.0,435.496,0.0,390.858,0.0,487.061,0.0,573.929,0.0,538.567,,,0.0,418.153
36649,0,377.273,0.0,199.057,1.0,601.403,0.0,498.695,1.0,435.513,0.0,390.875,0.0,487.074,0.0,573.944,0.0,538.591,,,0.0,418.165
36650,0,377.283,0.0,199.067,1.0,601.421,0.0,498.711,1.0,435.53,0.0,390.893,0.0,487.087,0.0,573.959,0.0,538.619,,,0.0,418.178
36651,0,377.298,0.0,199.078,1.0,601.442,0.0,498.729,1.0,435.546,0.0,390.909,0.0,487.106,0.0,573.979,0.0,538.642,,,0.0,418.191
36652,0,377.307,0.0,199.09,1.0,601.443,0.0,498.745,1.0,435.559,0.0,390.922,0.0,487.12,0.0,574.001,0.0,538.668,,,0.0,418.204
36653,0,377.32,0.0,199.091,1.0,601.464,0.0,498.76,1.0,435.58,0.0,390.936,0.0,487.133,0.0,574.018,0.0,538.695,,,0.0,418.217
36654,0,377.331,0.0,199.101,1.0,601.487,0.0,498.761,1.0,435.594,0.0,390.952,0.0,487.149,0.0,574.034,0.0,538.696,,,0.0,418.231
36655,0,377.341,0.0,199.112,1.0,601.504,0.0,498.776,1.0,435.613,0.0,390.969,0.0,487.163,0.0,574.049,0.0,538.705,,,0.0,418.246
36656,0,377.351,0.0,199.125,1.0,601.505,0.0,498.795,1.0,435.614,0.0,390.983,0.0,487.18,0.0,574.067,0.0,538.727,,,0.0,418.263
36657,0,377.361,0.0,199.126,1.0,601.523,0.0,498.796,1.0,435.629,0.0,390.984,0.0,487.195,0.0,574.083,0.0,538.75,,,0.0,418.276
36658,0,377.373,0.0,199.135,1.0,601.541,0.0,498.818,1.0,435.644,0.0,391.003,0.0,487.208,0.0,574.1,0.0,538.774,,,0.0,418.277
36659,0,377.384,0.0,199.146,1.0,601.564,0.0,498.833,1.0,435.657,0.0,391.017,0.0,487.221,0.0,574.115,0.0,538.795,,,0.0,418.289
36660,0,377.395,0.0,199.156,1.0,601.565,0.0,498.834,1.0,435.672,0.0,391.03,0.0,487.24,0.0,574.131,0.0,538.818,,,0.0,418.304
36661,0,377.406,0.0,199.167,1.0,601.587,0.0,498.848,1.0,435.691,0.0,391.046,0.0,487.253,0.0,574.146,0.0,538.84,,,0.0,418.317
36662,0,377.407,0.0,199.178,1.0,601.605,0.0,498.863,1.0,435.706,0.0,391.06,0.0,487.266,0.0,574.168,0.0,538.862,,,0.0,418.33
36663,0,377.417,0.0,199.19,1.0,601.623,0.0,498.864,1.0,435.72,0.0,391.074,0.0,487.281,0.0,574.19,0.0,538.863,,,0.0,418.342
36664,0,377.428,0.0,199.201,1.0,601.64,0.0,498.885,1.0,435.721,0.0,391.092,0.0,487.295,0.0,574.204,0.0,538.885,,,0.0,418.343
36665,0,377.44,0.0,199.211,1.0,601.652,0.0,498.907,1.0,435.735,0.0,391.106,0.0,487.307,0.0,574.219,0.0,538.907,,,0.0,418.364
36666,0,377.441,0.0,199.212,1.0,601.669,0.0,498.922,1.0,435.748,0.0,391.125,0.0,487.322,0.0,574.234,0.0,538.928,,,0.0,418.377
36667,0,377.45,0.0,199.223,1.0,601.693,0.0,498.937,1.0,435.769,0.0,391.137,0.0,487.34,0.0,574.249,0.0,538.951,,,0.0,418.397
36668,0,377.461,0.0,199.224,1.0,601.711,0.0,498.953,1.0,435.782,0.0,391.151,0.0,487.341,0.0,574.267,0.0,538.977,,,0.0,418.41
36669,0,377.476,0.0,199.234,1.0,601.732,0.0,498.973,1.0,435.802,0.0,391.174,0.0,487.354,0.0,574.283,0.0,539.002,,,0.0,418.411
36670,0,377.485,0.0,199.246,1.0,601.753,0.0,498.974,1.0,435.816,0.0,391.187,0.0,487.369,0.0,574.3,0.0,539.025,,,0.0,418.423
36671,0,377.495,0.0,199.256,1.0,601.772,0.0,498.988,1.0,435.834,0.0,391.203,0.0,487.383,0.0,574.316,0.0,539.051,,,0.0,418.437
36672,0,377.506,0.0,199.268,1.0,601.791,0.0,499.007,1.0,435.85,0.0,391.218,0.0,487.396,0.0,574.333,0.0,539.052,,,0.0,418.449
36673,0,377.517,0.0,199.279,1.0,601.809,0.0,499.008,1.0,435.869,0.0,391.231,0.0,487.41,0.0,574.348,0.0,539.076,,,0.0,418.464
36674,0,377.528,0.0,199.295,1.0,601.831,0.0,499.023,1.0,435.882,0.0,391.245,0.0,487.429,0.0,574.368,0.0,539.1,,,0.0,418.477
36675,0,377.54,0.0,199.296,1.0,601.854,0.0,499.038,1.0,435.902,0.0,391.26,0.0,487.443,0.0,574.385,0.0,539.122,,,0.0,418.497
36676,0,377.551,0.0,199.312,1.0,601.871,0.0,499.039,1.0,435.917,0.0,391.274,0.0,487.462,0.0,574.403,0.0,539.145,,,0.0,418.511
36677,0,377.562,0.0,199.322,1.0,601.889,0.0,499.056,1.0,435.918,0.0,391.293,0.0,487.463,0.0,574.426,0.0,539.168,,,0.0,418.53
36678,0,377.573,0.0,199.323,1.0,601.909,0.0,499.073,1.0,435.931,0.0,391.307,0.0,487.475,0.0,574.442,0.0,539.189,,,0.0,418.531
36679,0,377.584,0.0,199.334,1.0,601.931,0.0,499.074,1.0,435.946,0.0,391.325,0.0,487.488,0.0,574.457,0.0,539.211,,,0.0,418.543
36680,0,377.595,0.0,199.345,1.0,601.95,0.0,499.095,1.0,435.96,0.0,391.339,0.0,487.502,0.0,574.479,0.0,539.212,,,0.0,418.556
36681,0,377.606,0.0,199.356,1.0,601.969,0.0,499.112,1.0,435.98,0.0,391.353,0.0,487.515,0.0,574.501,0.0,539.235,,,0.0,418.569
36682,0,377.617,0.0,199.357,1.0,601.987,0.0,499.128,1.0,435.981,0.0,391.354,0.0,487.527,0.0,574.518,0.0,539.258,,,0.0,418.582
36683,0,377.628,0.0,199.367,1.0,602.009,0.0,499.143,1.0,435.995,0.0,391.368,0.0,487.528,0.0,574.532,0.0,539.281,,,0.0,418.595
36684,0,377.64,0.0,199.378,1.0,602.026,0.0,499.144,1.0,436.013,0.0,391.382,0.0,487.541,0.0,574.536,0.0,539.306,,,0.0,418.608
36685,0,377.652,0.0,199.387,1.0,602.027,0.0,499.163,1.0,436.027,0.0,391.397,0.0,487.555,0.0,574.552,0.0,539.329,,,0.0,418.609
36686,0,377.661,0.0,199.401,1.0,602.045,0.0,499.184,1.0,436.041,0.0,391.414,0.0,487.573,0.0,574.567,0.0,539.352,,,0.0,418.621
36687,0,377.673,0.0,199.402,1.0,602.063,0.0,499.185,1.0,436.055,0.0,391.427,0.0,487.587,0.0,574.583,0.0,539.375,,,0.0,418.642
36688,0,377.684,0.0,199.416,1.0,602.087,0.0,499.199,1.0,436.068,0.0,391.447,0.0,487.588,0.0,574.603,0.0,539.397,,,0.0,418.648
36689,0,377.695,0.0,199.426,1.0,602.108,0.0,499.2,1.0,436.069,0.0,391.461,0.0,487.6,0.0,574.619,0.0,539.419,,,0.0,418.661
36690,0,377.706,0.0,199.427,1.0,602.109,0.0,499.215,1.0,436.082,0.0,391.476,0.0,487.613,0.0,574.633,0.0,539.42,,,0.0,418.662
36691,0,377.717,0.0,199.436,1.0,602.126,0.0,499.23,1.0,436.102,0.0,391.489,0.0,487.627,0.0,574.649,0.0,539.45,,,0.0,418.674
36692,0,377.728,0.0,199.446,1.0,602.127,0.0,499.251,1.0,436.117,0.0,391.503,0.0,487.64,0.0,574.667,0.0,539.477,,,0.0,418.687
36693,0,377.74,0.0,199.447,1.0,602.144,0.0,499.266,1.0,436.135,0.0,391.518,0.0,487.653,0.0,574.682,0.0,539.478,,,0.0,418.7
36694,0,377.75,0.0,199.456,1.0,602.162,0.0,499.284,1.0,436.136,0.0,391.536,0.0,487.673,0.0,574.701,0.0,539.5,,,0.0,418.713
36695,0,377.77,0.0,199.467,1.0,602.179,0.0,499.285,1.0,436.151,0.0,391.55,0.0,487.69,0.0,574.717,0.0,539.522,,,0.0,418.725
36696,0,377.784,0.0,199.478,1.0,602.198,0.0,499.301,1.0,436.165,0.0,391.569,0.0,487.707,0.0,574.731,0.0,539.53,,,0.0,418.726
36697,0,377.795,0.0,199.49,1.0,602.216,0.0,499.309,1.0,436.175,0.0,391.57,0.0,487.721,0.0,574.748,0.0,539.553,,,0.0,418.739
36698,0,377.806,0.0,199.501,1.0,602.234,1.0,499.324,1.0,436.176,0.0,391.583,0.0,487.733,0.0,574.768,0.0,539.577,,,0.0,418.751
36699,0,377.817,0.0,199.512,1.0,602.252,1.0,499.34,1.0,436.191,0.0,391.584,0.0,487.748,0.0,574.783,0.0,539.598,,,0.0,418.764
36700,0,377.83,0.0,199.523,1.0,602.276,1.0,499.362,1.0,436.205,0.0,391.599,0.0,487.749,0.0,574.801,0.0,539.622,,,0.0,418.776
