,timestamp,time_ms,session,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
0,1970-01-01 00:00:00.000,0.0,recording_dyad_07,0.51363313,0.49199414,0.33030266,,,False,-0.034985602,0.4732496,,False,-0.034985602,
1,1970-01-01 00:00:00.011,11.0,recording_dyad_07,0.51363313,0.49199414,0.33030266,,,False,-0.034985602,0.4732496,,False,-0.034985602,
2,1970-01-01 00:00:00.022,22.0,recording_dyad_07,0.4594129,0.4185259,0.376448,,,False,-0.034985602,0.4732496,,False,-0.034985602,
3,1970-01-01 00:00:00.033,33.0,recording_dyad_07,0.4594129,0.4185259,0.376448,,,False,-0.034985602,0.4732496,,False,-0.034985602,
4,1970-01-01 00:00:00.044,44.0,recording_dyad_07,0.4594129,0.4185259,0.376448,,,False,-0.034985602,0.4732496,,False,-0.034985602,
5,1970-01-01 00:00:00.055,55.0,recording_dyad_07,0.4594129,0.4185259,0.376448,,,False,-0.034985602,0.4732496,,False,-0.034985602,
6,1970-01-01 00:00:00.066,66.0,recording_dyad_07,0.43590802,0.40756634,0.4191738,,,False,-0.034985602,0.4732496,,False,-0.034985602,
7,1970-01-01 00:00:00.077,77.0,recording_dyad_07,0.43590802,0.40756634,0.4191738,,,False,-0.034985602,0.4732496,,False,-0.034985602,
8,1970-01-01 00:00:00.088,88.0,recording_dyad_07,0.43590802,0.40756634,0.4191738,,,False,-0.034985602,0.4732496,,False,-0.034985602,
9,1970-01-01 00:00:00.099,99.0,recording_dyad_07,0.43590802,0.40756634,0.4191738,,,False,-0.034985602,0.4732496,,False,-0.034985602,
10,1970-01-01 00:00:00.110,110.0,recording_dyad_07,0.46627823,0.46732122,0.43476573,,,False,-0.034985602,0.4732496,,False,-0.034985602,
11,1970-01-01 00:00:00.121,121.0,recording_dyad_07,0.46627823,0.46732122,0.43476573,,,False,-0.034985602,0.4732496,,False,-0.034985602,
12,1970-01-01 00:00:00.132,132.0,recording_dyad_07,0.46627823,0.46732122,0.43476573,,,False,-0.034985602,0.4732496,,False,-0.034985602,
13,1970-01-01 00:00:00.143,143.0,recording_dyad_07,0.46497467,0.45616725,0.36869824,,,False,-0.034985602,0.4732496,,False,-0.034985602,
14,1970-01-01 00:00:00.154,154.0,recording_dyad_07,0.46497467,0.45616725,0.36869824,,,False,-0.034985602,0.4732496,,False,-0.034985602,
15,1970-01-01 00:00:00.165,165.0,recording_dyad_07,0.46497467,0.45616725,0.36869824,,,False,-0.034985602,0.4732496,,False,-0.034985602,
16,1970-01-01 00:00:00.176,176.0,recording_dyad_07,0.46497467,0.45616725,0.36869824,,,False,-0.034985602,0.4732496,,False,-0.034985602,
17,1970-01-01 00:00:00.187,187.0,recording_dyad_07,0.34856018,0.35426688,0.34125325,,,False,-0.034985602,0.4732496,,False,-0.034985602,
18,1970-01-01 00:00:00.198,198.0,recording_dyad_07,0.34856018,0.35426688,0.34125325,,,False,-0.034985602,0.4732496,,False,-0.034985602,
19,1970-01-01 00:00:00.209,209.0,recording_dyad_07,0.34856018,0.35426688,0.34125325,,,False,-0.034985602,0.4732496,,False,-0.034985602,
20,1970-01-01 00:00:00.220,220.0,recording_dyad_07,0.34856018,0.35426688,0.34125325,,,False,-0.034985602,0.4732496,,False,-0.034985602,
21,1970-01-01 00:00:00.231,231.0,recording_dyad_07,0.43883982,0.4268425,0.3740568,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
22,1970-01-01 00:00:00.242,242.0,recording_dyad_07,0.43883982,0.4268425,0.3740568,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
23,1970-01-01 00:00:00.253,253.0,recording_dyad_07,0.43883982,0.4268425,0.3740568,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
24,1970-01-01 00:00:00.264,264.0,recording_dyad_07,0.4285697,0.44304848,0.3617432,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
25,1970-01-01 00:00:00.275,275.0,recording_dyad_07,0.4285697,0.44304848,0.3617432,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
26,1970-01-01 00:00:00.286,286.0,recording_dyad_07,0.4285697,0.44304848,0.3617432,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
27,1970-01-01 00:00:00.297,297.0,recording_dyad_07,0.4285697,0.44304848,0.3617432,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
28,1970-01-01 00:00:00.308,308.0,recording_dyad_07,0.47036594,0.44461182,0.39856252,,,False,-0.034985602,0.4732496,,False,-0.034985602,0.021675555
