,timestamp,time_ms,session,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
0,1970-01-01 00:00:00.000,0.0,recording_dyad_06,0.5432484,0.51784706,0.45720816,,,False,-0.034985602,,,False,-0.034985602,
1,1970-01-01 00:00:00.011,11.0,recording_dyad_06,0.5432484,0.51784706,0.45720816,,,False,-0.034985602,,,False,-0.034985602,
2,1970-01-01 00:00:00.022,22.0,recording_dyad_06,0.5548682,0.52912444,0.50248486,,,False,-0.034985602,,,False,-0.034985602,
3,1970-01-01 00:00:00.033,33.0,recording_dyad_06,0.5548682,0.52912444,0.50248486,,,False,-0.034985602,,,False,-0.034985602,
4,1970-01-01 00:00:00.044,44.0,recording_dyad_06,0.5548682,0.52912444,0.50248486,,,False,-0.034985602,,,False,-0.034985602,
5,1970-01-01 00:00:00.055,55.0,recording_dyad_06,0.5548682,0.52912444,0.50248486,,,False,-0.034985602,,,False,-0.034985602,
6,1970-01-01 00:00:00.066,66.0,recording_dyad_06,0.6138954,0.5810016,0.5500279,,,False,-0.034985602,,,False,-0.034985602,
7,1970-01-01 00:00:00.077,77.0,recording_dyad_06,0.6138954,0.5810016,0.5500279,,,False,-0.034985602,,,False,-0.034985602,
8,1970-01-01 00:00:00.088,88.0,recording_dyad_06,0.6138954,0.5810016,0.5500279,,,False,-0.034985602,,,False,-0.034985602,
9,1970-01-01 00:00:00.099,99.0,recording_dyad_06,0.6138954,0.5810016,0.5500279,,,False,-0.034985602,,,False,-0.034985602,
10,1970-01-01 00:00:00.110,110.0,recording_dyad_06,0.5735338,0.55162567,0.49464902,,,False,-0.034985602,0.4732496,,False,-0.034985602,
11,1970-01-01 00:00:00.121,121.0,recording_dyad_06,0.5735338,0.55162567,0.49464902,,,False,-0.034985602,0.4732496,,False,-0.034985602,
12,1970-01-01 00:00:00.132,132.0,recording_dyad_06,0.5735338,0.55162567,0.49464902,,,False,-0.034985602,0.4732496,,False,-0.034985602,
13,1970-01-01 00:00:00.143,143.0,recording_dyad_06,0.51129806,0.4821368,0.48578694,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,
14,1970-01-01 00:00:00.154,154.0,recording_dyad_06,0.51129806,0.4821368,0.48578694,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,
15,1970-01-01 00:00:00.165,165.0,recording_dyad_06,0.51129806,0.4821368,0.48578694,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,
16,1970-01-01 00:00:00.176,176.0,recording_dyad_06,0.51129806,0.4821368,0.48578694,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,
17,1970-01-01 00:00:00.187,187.0,recording_dyad_06,0.512269,0.48776352,0.5033108,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
18,1970-01-01 00:00:00.198,198.0,recording_dyad_06,0.512269,0.48776352,0.5033108,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
19,1970-01-01 00:00:00.209,209.0,recording_dyad_06,0.512269,0.48776352,0.5033108,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
20,1970-01-01 00:00:00.220,220.0,recording_dyad_06,0.512269,0.48776352,0.5033108,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
21,1970-01-01 00:00:00.231,231.0,recording_dyad_06,0.5298509,0.49970475,0.4701225,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
22,1970-01-01 00:00:00.242,242.0,recording_dyad_06,0.5298509,0.49970475,0.4701225,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
23,1970-01-01 00:00:00.253,253.0,recording_dyad_06,0.5298509,0.49970475,0.4701225,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
24,1970-01-01 00:00:00.264,264.0,recording_dyad_06,0.49501285,0.46958503,0.40664393,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
25,1970-01-01 00:00:00.275,275.0,recording_dyad_06,0.49501285,0.46958503,0.40664393,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
26,1970-01-01 00:00:00.286,286.0,recording_dyad_06,0.49501285,0.46958503,0.40664393,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
27,1970-01-01 00:00:00.297,297.0,recording_dyad_06,0.49501285,0.46958503,0.40664393,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
28,1970-01-01 00:00:00.308,308.0,recording_dyad_06,0.4969818,0.46016952,0.48321018,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
29,1970-01-01 00:00:00.319,319.0,recording_dyad_06,0.4969818,0.46016952,0.48321018,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
30,1970-01-01 00:00:00.330,330.0,recording_dyad_06,0.4969818,0.46016952,0.48321018,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
31,1970-01-01 00:00:00.341,341.0,recording_dyad_06,0.53332347,0.52096856,0.430983,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
32,1970-01-01 00:00:00.352,352.0,recording_dyad_06,0.53332347,0.52096856,0.430983,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
33,1970-01-01 00:00:00.363,363.0,recording_dyad_06,0.53332347,0.52096856,0.430983,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
34,1970-01-01 00:00:00.374,374.0,recording_dyad_06,0.53332347,0.52096856,0.430983,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
35,1970-01-01 00:00:00.385,385.0,recording_dyad_06,0.57551956,0.54516673,0.45463708,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
36,1970-01-01 00:00:00.396,396.0,recording_dyad_06,0.57551956,0.54516673,0.45463708,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
37,1970-01-01 00:00:00.407,407.0,recording_dyad_06,0.57551956,0.54516673,0.45463708,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
38,1970-01-01 00:00:00.418,418.0,recording_dyad_06,0.57551956,0.54516673,0.45463708,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
39,1970-01-01 00:00:00.429,429.0,recording_dyad_06,0.45598125,0.43198025,0.45867488,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
40,1970-01-01 00:00:00.440,440.0,recording_dyad_06,0.45598125,0.43198025,0.45867488,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
41,1970-01-01 00:00:00.451,451.0,recording_dyad_06,0.45598125,0.43198025,0.45867488,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
42,1970-01-01 00:00:00.462,462.0,recording_dyad_06,0.52489144,0.48672655,0.5076599,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
43,1970-01-01 00:00:00.473,473.0,recording_dyad_06,0.52489144,0.48672655,0.5076599,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
44,1970-01-01 00:00:00.484,484.0,recording_dyad_06,0.52489144,0.48672655,0.5076599,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
45,1970-01-01 00:00:00.495,495.0,recording_dyad_06,0.52489144,0.48672655,0.5076599,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
46,1970-01-01 00:00:00.506,506.0,recording_dyad_06,0.49164206,0.43337768,0.48582953,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
47,1970-01-01 00:00:00.517,517.0,recording_dyad_06,0.49164206,0.43337768,0.48582953,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
48,1970-01-01 00:00:00.528,528.0,recording_dyad_06,0.49164206,0.43337768,0.48582953,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
49,1970-01-01 00:00:00.539,539.0,recording_dyad_06,0.49164206,0.43337768,0.48582953,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
50,1970-01-01 00:00:00.550,550.0,recording_dyad_06,0.51549745,0.45545083,0.50698286,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
51,1970-01-01 00:00:00.561,561.0,recording_dyad_06,0.51549745,0.45545083,0.50698286,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
52,1970-01-01 00:00:00.572,572.0,recording_dyad_06,0.51549745,0.45545083,0.50698286,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
53,1970-01-01 00:00:00.583,583.0,recording_dyad_06,0.603242,0.598146,0.50020325,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
54,1970-01-01 00:00:00.594,594.0,recording_dyad_06,0.603242,0.598146,0.50020325,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
55,1970-01-01 00:00:00.605,605.0,recording_dyad_06,0.603242,0.598146,0.50020325,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
56,1970-01-01 00:00:00.616,616.0,recording_dyad_06,0.603242,0.598146,0.50020325,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
57,1970-01-01 00:00:00.627,627.0,recording_dyad_06,0.59160286,0.54548573,0.51655287,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
58,1970-01-01 00:00:00.638,638.0,recording_dyad_06,0.59160286,0.54548573,0.51655287,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
59,1970-01-01 00:00:00.649,649.0,recording_dyad_06,0.59160286,0.54548573,0.51655287,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
60,1970-01-01 00:00:00.660,660.0,recording_dyad_06,0.59160286,0.54548573,0.51655287,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
61,1970-01-01 00:00:00.671,671.0,recording_dyad_06,0.5904064,0.5054713,0.537817,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
62,1970-01-01 00:00:00.682,682.0,recording_dyad_06,0.5904064,0.5054713,0.537817,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
63,1970-01-01 00:00:00.693,693.0,recording_dyad_06,0.5904064,0.5054713,0.537817,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
64,1970-01-01 00:00:00.704,704.0,recording_dyad_06,0.544601,0.50618273,0.52141935,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
65,1970-01-01 00:00:00.715,715.0,recording_dyad_06,0.544601,0.50618273,0.52141935,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
66,1970-01-01 00:00:00.726,726.0,recording_dyad_06,0.544601,0.50618273,0.52141935,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
67,1970-01-01 00:00:00.737,737.0,recording_dyad_06,0.544601,0.50618273,0.52141935,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
68,1970-01-01 00:00:00.748,748.0,recording_dyad_06,0.5284433,0.51000965,0.5210703,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
69,1970-01-01 00:00:00.759,759.0,recording_dyad_06,0.5284433,0.51000965,0.5210703,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
70,1970-01-01 00:00:00.770,770.0,recording_dyad_06,0.5284433,0.51000965,0.5210703,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
71,1970-01-01 00:00:00.781,781.0,recording_dyad_06,0.5946468,0.5666313,0.5180817,0.0057611344,,False,-0.034985602,0.4732496,,False,-0.034985602,0.03457767
