,seconds,arousal,dominance,valence,task_engagement,speaking_p_blue,sentiment_p_blue,engagement_p_blue,speaking_p_green,sentiment_p_green,engagement_p_green,SP,SI,OV_all_SP,OV_two_SP,Unnamed: 0,MG,DG_P1_target,DG_P2_target,1d_DG_P1,1d_DG_P2,0_D1,DG,G_OnSpeaker,G_SP_OnSilent,G_SP,G_OnSpeaker_OV,No_G_OnSpeaker,No_G_SP,G_SI,No_G_SI,session,speaking_p_red,sentiment_p_red,engagement_p_red,MG_P1P2,MG_P1P3,MG_P2P3,DG_P3_target,1d_DG_P3,1_D1,2_D1_same,2_D1_different,3_D1,MG_D1,MG_D0,0_D1.1
27,420,0.5198052668780935,0.4969195312227314,0.4895535611787351,0.854438524483043,0.6542621448212649,-0.20732340300238314,0.30453260432523677,0.18056828597616864,-0.07456975645811183,0.5140140057758936,0.7171402383134738,0.2240146654445463,0.05884509624197984,0.05884509624197984,27057.031530705775,0.6749770852428965,0.9582034830430798,0.7105407882676443,0.2832263978001833,0.035563703024747935,0.006232813932172319,0.31879010082493126,0.42969752520623283,0.09514207149404216,0.714390467461045,0.052978918423464715,0.16571952337305224,0.002749770852428964,0.2225481209899175,0.001466544454628781,dyad_03,,,,,,,,,,,,,,,
28,480,0.531504039218922,0.5079686958819215,0.5001361317125046,0.632978537710335,0.3921892189218922,-0.1230075804279428,0.2157156389892128,0.12999633296663,-0.0540132687473414,0.3381579340425987,0.4822148881554822,0.4977997799779978,0.019985331866519986,0.019985331866519986,30701.41455812248,0.5183351668500183,0.8553355335533553,0.640997433076641,0.337000366703337,0.12266226622662266,0.022002200220022004,0.4596626329299597,0.21543821048771544,0.066006600660066,0.47414741474147415,0.018885221855518886,0.16153281994866153,0.008067473414008068,0.48386505317198386,0.013934726806013934,dyad_03,,,,,,,,,,,,,,,
29,540,0.5275154448487626,0.5055829708780936,0.4922321325609533,0.5594076699741827,0.4130155820348304,-0.13610393048095326,0.19216146205417045,0.21924839596700274,-0.0704907750933089,0.25797894719187286,0.6069660861594867,0.38038496791934007,0.012648945921173235,0.012648945921173235,34353.62566452796,0.42218148487626034,0.7153070577451879,0.5908340971585702,0.2931255728689276,0.1686526122823098,0.11604032997250228,0.4617781851512374,0.3138405132905591,0.08120989917506874,0.5483043079743355,0.007332722273143905,0.12483959670027497,0.05866177818515124,0.323006416131989,0.05737855178735105,dyad_03,,,,,,,,,,,,,,,
30,600,0.5137818758452511,0.4922030951558489,0.4867233730418042,0.6910113161784929,0.5583058305830583,-0.16733830879470113,0.1781041156759412,0.2605427209387605,-0.12245565956417309,0.5310003481343967,0.7099376604327099,0.2356068940227356,0.054455445544554455,0.054455445544554455,37970.37147048038,0.5361202786945362,0.6620828749541621,0.7574257425742574,0.12596259625962597,0.2213054638797213,0.11661166116611661,0.34726806013934725,0.4389438943894389,0.13274660799413274,0.6397139713971397,0.0242024202420242,0.15804913824715805,0.07022368903557022,0.19178584525119177,0.04382104877154382,dyad_03,,,,,,,,,,,,,,,
31,660,0.522819775240749,0.5012571377931342,0.49263588047481055,0.6850557209399243,0.3499777084262149,-0.26561538246901467,0.23896463577177146,0.27151136870263043,-0.1164976193388319,0.47732814224178927,0.5827017387427552,0.39790459206419976,0.01939366919304503,0.01939366919304503,41277.151359786,0.7674988854213107,0.8872046366473473,0.8577797592510031,0.11970575122603656,0.09028087382969238,0.02251448952296032,0.20998662505572893,0.32144449398127506,0.22692822113241196,0.5818100757913509,0.01939366919304503,0.01761034329023629,0.0008916629514043691,0.3762817654926438,0.021622826571555953,dyad_03,,,,,,,,,,,,,,,
32,0,0.5000787483739688,0.48165176243079744,0.4392978494225481,0.7660935513080415,0.5336388634280477,-0.07449963981448213,0.42458318693345554,0.22731439046746105,-0.03720945185371219,0.36714971452673384,0.6773602199816682,0.28084326306141155,0.04179651695692026,0.04179651695692026,2098.2287809349223,0.24069660861594866,0.4738771769019248,0.40494958753437216,0.23318056828597616,0.16425297891842347,0.3618698441796517,0.3974335472043996,0.21723189734188816,0.054078826764436295,0.44839596700274975,0.032813932172318976,0.3563703024747938,0.22896425297891843,0.15692025664527956,0.12392300641613199,dyad_04,,,,,,,,,,,,,,,
33,60,0.4938587090174152,0.4739543610742438,0.4443174958166819,0.7848052983644973,0.22768102658111825,-0.06563145953308891,0.5829347554560037,0.6271310724106325,0.037467327216865264,0.6849057347923924,0.7580201649862511,0.19358386801099908,0.04839596700274977,0.04839596700274977,6333.502658111824,0.4056828597616865,0.6905591200733272,0.5565536205316224,0.2848762603116407,0.15087076076993583,0.15857011915673694,0.43574702108157654,0.1376718606782768,0.2856095325389551,0.6364802933088909,0.021814848762603117,0.20201649862511456,0.12153987167736022,0.16645279560036663,0.027131072410632447,dyad_04,,,,,,,,,,,,,,,
34,120,0.4956000041437477,0.47863654002933625,0.4363470517711771,0.8521423691593326,0.4503116978364503,-0.05626690567766777,0.3776193102264393,0.29354602126879353,-0.0899672269620462,0.6242380997025119,0.7086541987532087,0.27374404107077377,0.0176017601760176,0.0176017601760176,10608.596809680968,0.21415474880821417,0.5119178584525119,0.3665199853318665,0.29776310964429775,0.15236523652365236,0.3357169050238357,0.4501283461679501,0.20113678034470114,0.09350935093509351,0.49321598826549323,0.011001100110011002,0.3434176751008434,0.21543821048771544,0.1598826549321599,0.11386138613861387,dyad_04,,,,,,,,,,,,,,,
35,180,0.49898225522089823,0.49259808104674613,0.4207540545297892,0.870372236691109,0.21631530705774518,-0.05091187437204399,0.3353771548437213,0.31860678276810267,-0.02082039417616865,0.5459620829842652,0.5334555453712191,0.4658111824014665,0.0007332722273143905,0.0007332722273143905,14916.588084326306,0.19743354720439962,0.46764436296975254,0.3846012832263978,0.2702108157653529,0.18716773602199815,0.3451879010082493,0.45737855178735104,0.14097158570119156,0.07131072410632447,0.354903758020165,0.0007332722273143905,0.2608615948670944,0.1785517873510541,0.2991750687442713,0.16663611365719525,dyad_04,,,,,,,,,,,,,,,
36,240,0.4952693252383572,0.48203026571140445,0.43587871879354606,0.7457126883500184,0.29996332966629996,-0.11938886777081041,0.24263084889246425,0.46076274294096076,-0.09382936992775945,0.495727186870951,0.7537587092042538,0.24275760909424277,0.0034836817015034835,0.0034836817015034835,19216.537770443712,0.4085075174184085,0.5977264393105978,0.5907590759075908,0.18921892189218922,0.18225155848918226,0.22002200220022003,0.3714704803813715,0.25045837917125047,0.2764943160982765,0.6795012834616795,0.0034836817015034835,0.1961862852951962,0.07425742574257425,0.09699303263659699,0.14576457645764576,dyad_04,,,,,,,,,,,,,,,
37,300,0.498237433827681,0.48643354548120993,0.4289688063611366,0.6748698333645279,0.2724106324472961,-0.12372431310614115,0.41106221707734497,0.41118240146654444,-0.221891755144088,0.528572180901161,0.648762603116407,0.33382218148487625,0.017415215398716773,0.017415215398716773,23484.943904674612,0.29422548120989916,0.4955087076076994,0.5301558203483043,0.2012832263978002,0.23593033913840514,0.2685609532538955,0.43721356553620533,0.17323556370302476,0.1919340054995417,0.5024747937671861,0.010449129239230064,0.27791017415215397,0.1462878093492209,0.21154903758020166,0.12227314390467461,dyad_04,,,,,,,,,,,,,,,
38,360,0.5005008879262927,0.4759324719930326,0.4536314031133113,0.7392438284506784,0.4517785111844518,-0.153612576396773,0.4291616536087275,0.46076274294096076,-0.20824250856729007,0.6381816816680418,0.8285661899523286,0.12944627796112945,0.04198753208654199,0.04198753208654199,27799.653465346535,0.3931059772643931,0.5685735240190686,0.6026769343601027,0.17546754675467546,0.20957095709570958,0.22185551888522184,0.385038503850385,0.3331499816648332,0.19398606527319398,0.6662999633296663,0.030436376971030438,0.30876420975430874,0.16226622662266227,0.07389072240557389,0.05555555555555555,dyad_04,,,,,,,,,,,,,,,
39,420,0.5015077166892759,0.4876581374225481,0.4317645072135655,0.43184609806810265,0.3154903758020165,-0.09791660403996333,0.44698756586816374,0.3646196150320807,-0.09461047143281393,0.6189790070769936,0.6364802933088909,0.34170485792850597,0.021814848762603117,0.021814848762603117,32086.05719523373,0.15857011915673694,0.32538955087076077,0.4232813932172319,0.16681943171402383,0.26471127406049494,0.4098991750687443,0.4315307057745188,0.20219981668194317,0.08799266727772685,0.3996333638863428,0.005316223648029331,0.31292392300641614,0.23684692942254812,0.1838680109990834,0.15783684692942254,dyad_04,,,,,,,,,,,,,,,
40,480,0.5013369159314265,0.4815641831591493,0.44019866482214887,0.05211558200000001,0.7029702970297029,-0.05390002484818482,0.5702696984010206,0.20077007700770078,-0.0695409078740374,0.6191700660301308,0.7394572790612395,0.1784011734506784,0.08214154748808214,0.08214154748808214,36406.132563256324,0.49138247158049136,0.6543821048771544,0.7143381004767143,0.162999633296663,0.22295562889622295,0.12266226622662266,0.38595526219288595,0.5141180784745141,0.07224055738907224,0.6901356802346902,0.04748808214154749,0.12797946461312798,0.04932159882654932,0.10524385771910524,0.07315731573157316,dyad_04,,,,,,,,,,,,,,,
41,540,0.4985821147039413,0.483152103228231,0.44318802949037583,0.7813877930820959,0.17231897341888175,-0.030371614706874425,0.30907116227115794,0.6285976168652613,-0.05340520914702108,0.5872192876830126,0.7605866177818515,0.21924839596700274,0.02016498625114574,0.02016498625114574,40701.214665444546,0.15820348304307974,0.24454628780934923,0.5002749770852429,0.08634280476626947,0.34207149404216314,0.41338221814848763,0.4284142988084326,0.07204399633363887,0.3422548120989917,0.4835930339138405,0.008799266727772686,0.553987167736022,0.276993583868011,0.09349220898258478,0.12575618698441796,dyad_04,,,,,,,,,,,,,,,
42,600,0.5019725908617528,0.4942697501906857,0.4295816887880454,0.7503094843237991,0.36285295196186285,-0.18211716869856986,0.3049219523915169,0.28584525119178583,-0.0630692850770077,0.5714739539164834,0.5966263292995966,0.3773377337733773,0.026035936927026035,0.026035936927026035,44912.607444077745,0.14796479647964797,0.33425009167583425,0.2662266226622662,0.18628529519618628,0.11826182618261827,0.5474880821415475,0.3045471213788045,0.12797946461312798,0.06747341400806747,0.343050971763843,0.021635496883021636,0.41675834250091676,0.25357535753575355,0.08782544921158783,0.2895122845617895,dyad_04,,,,,,,,,,,,,,,
43,0,0.4906043899248396,0.476304402304308,0.45518699078826763,0.5716011947606996,0.5442713107241063,0.012915137837580203,0.44416801481179347,0.27314390467461047,-0.04293683431402383,0.42892587225930334,0.8053162236480294,0.18863428047662695,0.006049495875343721,0.006049495875343721,2400.401283226398,0.4681943171402383,0.7158570119156737,0.675160403299725,0.24766269477543537,0.20696608615948672,0.0771769019248396,0.4546287809349221,0.40311640696608614,0.15087076076993583,0.7373052245646197,0.0042163153070577455,0.18148487626031165,0.06801099908340971,0.17946837763519707,0.00916590284142988,dyad_05,,,,,,,,,,,,,,,
44,60,0.4940319439010083,0.4817084757415216,0.4482870175600367,0.8445365391650473,0.1532538955087076,-0.03418261758533455,0.5078606951396273,0.6042163153070578,-0.14232108413749403,0.49039093840024445,0.7428047662694776,0.24986251145737856,0.007332722273143905,0.007332722273143905,7181.9032080659945,0.5631530705774519,0.6832263978001833,0.8276810265811182,0.12007332722273144,0.26452795600366635,0.05224564619615032,0.3846012832263978,0.11604032997250228,0.4922089825847846,0.7066911090742438,0.007332722273143905,0.20953253895508708,0.03611365719523373,0.23373052245646195,0.01613198900091659,dyad_05,,,,,,,,,,,,,,,
45,120,0.4999879021983865,0.49416137790245696,0.43885966447744773,0.550276242247922,0.38265493215988267,0.016701867918225158,0.4107115724083242,0.25999266593326,-0.004344954983681692,0.4904524333333333,0.6360469380271361,0.36065273193986064,0.0033003300330033004,0.0033003300330033004,11981.811514484782,0.6600660066006601,0.8428676200953429,0.803997066373304,0.1828016134946828,0.14393105977264392,0.013201320132013201,0.32673267326732675,0.3793546021268794,0.18903557022368903,0.6270627062706271,0.0033003300330033004,0.02145214521452145,0.008984231756508984,0.3564356435643564,0.004217088375504217,dyad_05,,,,,,,,,,,,,,,
46,180,0.4986438378203483,0.48894554009532537,0.4446654722768103,0.5759143719138099,0.44839596700274975,-0.15325644301008248,0.4998662250459822,0.20293308890925757,-0.07902151500971585,0.4904524333333333,0.6021998166819432,0.37323556370302474,0.02456461961503208,0.02456461961503208,16800.569752520623,0.8449129239230064,0.8872593950504125,0.943538038496792,0.04234647112740605,0.09862511457378552,0.014115490375802016,0.14097158570119156,0.40384967919340053,0.16315307057745188,0.5952337305224564,0.02456461961503208,0.030430797433547204,0.006966086159486709,0.3660861594867094,0.007149404216315307,dyad_05,,,,,,,,,,,,,,,
47,240,0.500428772086542,0.4877337028144481,0.4451875778346168,0.340521483209082,0.2684268426842684,-0.13218367802823616,0.3046879582156063,0.40667400073340665,-0.14013098553025302,0.4904524333333333,0.6751008434176751,0.3248991565823249,0.0,0.0,21628.095159515953,0.23414008067473413,0.4237257059039237,0.4198753208654199,0.1895856252291896,0.18573524019068574,0.39053905390539057,0.3753208654198753,0.14833149981664834,0.16813348001466813,0.4385771910524386,0.0,0.3890722405573891,0.23652365236523654,0.17088375504217088,0.15401540154015403,dyad_05,,,,,,,,,,,,,,,
48,300,0.49983640875527036,0.4838161247901009,0.45256230913840517,0.8174039792540788,0.14262144821264894,-0.004746441238130153,0.40467004745019863,0.707974335472044,-0.3568136948029331,0.4904524333333333,0.8256645279560036,0.1618698441796517,0.012465627864344637,0.012465627864344637,26469.740054995418,0.4608615948670944,0.6168652612282309,0.8073327222731439,0.15600366636113658,0.3464711274060495,0.03666361136571952,0.5024747937671861,0.10485792850595783,0.5642529789184235,0.7921173235563703,0.0031164069660861594,0.3213565536205316,0.033547204399633365,0.15875343721356552,0.0031164069660861594,dyad_05,,,,,,,,,,,,,,,
49,360,0.49741659421525486,0.4809481392445911,0.46251224486431974,0.8429819349514117,0.4880821415474881,-0.209233695729923,0.5253561763859859,0.38613861386138615,-0.07315635131683168,0.4904524333333333,0.8038137147048038,0.160982764943161,0.0352035203520352,0.0352035203520352,31306.620095342867,0.5944261092775944,0.8184818481848185,0.7282728272827282,0.22405573890722405,0.13384671800513384,0.047671433810047674,0.3579024569123579,0.32416574990832414,0.2554088742207554,0.7625595892922625,0.02585258525852585,0.16666666666666666,0.041254125412541254,0.15456545654565457,0.006417308397506418,dyad_05,,,,,,,,,,,,,,,
50,420,0.49857877217415214,0.48379106226397806,0.4584569881796517,0.7069687855907425,0.3472043996333639,-0.18335569212447295,0.5447374022842957,0.4447296058661778,-0.048234220747387715,0.4904524333333333,0.7710357470210816,0.21851512373968837,0.010449129239230064,0.010449129239230064,36054.730339138405,0.7323556370302475,0.876076993583868,0.8529789184234647,0.14372135655362053,0.12062328139321724,0.003299725022914757,0.26434463794683777,0.2826764436296975,0.3624197983501375,0.7697525206232814,0.009715857011915673,0.054445462878093494,0.0012832263978001834,0.2164986251145738,0.0020164986251145736,dyad_05,,,,,,,,,,,,,,,
51,480,0.5008735517785112,0.48234497079574623,0.4737091962761276,0.5428552111407882,0.8758709204253758,-0.17493309902401907,0.7456960594288595,0.11257792445911258,-0.07540947792812615,0.4904524333333333,0.8755042170883756,0.06802346901356802,0.05647231389805647,0.05647231389805647,40750.09534286762,0.7508250825082509,0.8579024569123579,0.8883388338833883,0.10707737440410708,0.13751375137513752,0.004583791712504583,0.24459112577924458,0.7163549688302163,0.05005500550055005,0.8709204253758709,0.05463879721305464,0.12302896956362303,0.004583791712504583,0.06802346901356802,0.0,dyad_05,,,,,,,,,,,,,,,
52,540,0.49835400365902843,0.4874844143648029,0.44082261034097153,0.12191580070496792,0.31127406049495876,-0.12898960816590282,0.5195115567367858,0.30412465627864343,-0.13915402769715857,0.4904524333333333,0.5912007332722273,0.39670027497708527,0.012098991750687443,0.012098991750687443,45428.37745187901,0.6133822181484876,0.6962419798350138,0.8524289642529789,0.08285976168652612,0.23904674610449128,0.06471127406049496,0.3219065077910174,0.26306141154903756,0.2608615948670944,0.5622364802933089,0.012098991750687443,0.17928505957836846,0.028964252978918425,0.3609532538955087,0.035747021081576534,dyad_05,,,,,,,,,,,,,,,
53,600,0.5064300432368747,0.5019602135985944,0.4272440332451426,0.17560219004226263,0.03327821413807358,-0.020808094050020667,0.4005209841338707,0.46961554361306324,-0.20263137399090533,0.4904524333333334,0.4995866060355519,0.49875981810665565,0.0016535758577924762,0.0016535758577924762,49850.910706903676,0.5051674245556015,0.7732534105002067,0.6566763125258371,0.2680859859446052,0.15150888797023562,0.07523770152955767,0.41959487391484085,0.024183546920214963,0.3284415047540306,0.48429102935097146,0.0016535758577924762,0.02645721372467962,0.015295576684580404,0.43881769326167835,0.05994212484497726,dyad_05,,,,,,,,,,,,,,,
54,0,0.5130367064087993,0.4971822525206233,0.4908157872502292,0.9465164681246563,0.23611365719523372,-0.07791002204912924,0.4742104094506569,0.5561869844179652,-0.045862364819431706,0.5288645791481821,0.7710357470210816,0.21833180568285976,0.010632447296058662,0.010632447296058662,2091.4027497708526,0.3626031164069661,0.7506874427131073,0.49642529789184237,0.38808432630614115,0.13382218148487626,0.1154903758020165,0.5219065077910174,0.1470210815765353,0.23941338221814848,0.7021081576535289,0.008249312557286892,0.1233730522456462,0.06892758936755271,0.17176901924839597,0.04656278643446379,dyad_06,,,,,,,,,,,,,,,
55,60,0.503270598740605,0.49051409356920256,0.48997353955270395,0.9595529107491598,0.3395050412465628,-0.12177279768065995,0.5603396938072105,0.5998166819431714,-0.12933639759633364,0.5852021053981058,0.9044912923923006,0.07809349220898258,0.017415215398716773,0.017415215398716773,6250.61558203483,0.4443629697525206,0.7508707607699359,0.6227314390467461,0.3065077910174152,0.17836846929422548,0.07076076993583869,0.4848762603116407,0.2304307974335472,0.32997250229147573,0.8513290559120074,0.005499541704857928,0.12557286892758937,0.05316223648029331,0.06269477543538038,0.0153987167736022,dyad_06,,,,,,,,,,,,,,,
56,120,0.49587239463329663,0.48513270000733405,0.48866378806563987,0.95856416,0.4618628529519619,-0.14549413082280893,0.6773140038218127,0.4347268060139347,-0.05928215456288962,0.6249734743711037,0.8888888888888888,0.10726072607260725,0.0038503850385038503,0.0038503850385038503,10402.402823615696,0.4767143381004767,0.792995966263293,0.5845251191785845,0.3162816281628163,0.1078107810781078,0.0991932526585992,0.4240924092409241,0.35496883021635495,0.18133480014668132,0.8041804180418042,0.0,0.15016501650165018,0.0847084708470847,0.09277594426109277,0.014484781811514484,dyad_06,,,,,,,,,,,,,,,
57,180,0.5048208093858845,0.4853823506012832,0.48911517549220895,0.5409800679952338,0.16828597616865262,-0.005409292138221814,0.5587732659338528,0.6801099908340972,-0.08457717248194317,0.7143029567508402,0.8274977085242896,0.16205316223648028,0.010449129239230064,0.010449129239230064,14524.84344637947,0.19743354720439962,0.6208982584784601,0.2925756186984418,0.4234647112740605,0.09514207149404216,0.2839596700274977,0.5186067827681027,0.06581118240146655,0.19670027497708525,0.6269477543538039,0.007882676443629697,0.2918423464711274,0.2005499541704858,0.08047662694775436,0.08157653528872594,dyad_06,,,,,,,,,,,,,,,
58,240,0.5054080681334799,0.49078323599743306,0.48812947332966633,0.95856416,0.3547854785478548,-0.005305483216171618,0.5479543205442489,0.5067840117345068,0.07620545833149982,0.7345500393005133,0.8564356435643564,0.140997433076641,0.002566923359002567,0.002566923359002567,18638.077924459114,0.4273927392739274,0.7018701870187019,0.6151448478181152,0.27447744774477445,0.18775210854418775,0.11037770443711038,0.46222955628896223,0.3173817381738174,0.21598826549321598,0.7616428309497616,0.00055005500550055,0.20168683535020168,0.0947928126145948,0.1254125412541254,0.015584891822515585,dyad_06,,,,,,,,,,,,,,,
59,300,0.4938313217781851,0.48248786309257563,0.48942167569569206,0.958856623340055,0.6648945921173236,0.06353073985847846,0.6568269783606783,0.24417965169569203,-0.0005894966324472898,0.6446158303301253,0.9090742438130156,0.09092575618698442,0.0,0.0,22770.740971585703,0.3303391384051329,0.7954170485792851,0.4324472960586618,0.4650779101741522,0.10210815765352887,0.10247479376718607,0.567186067827681,0.30302474793767187,0.09000916590284143,0.8137488542621448,0.0,0.3759853345554537,0.09532538955087076,0.08377635197066911,0.007149404216315307,dyad_06,,,,,,,,,,,,,,,
60,360,0.510739531707004,0.49289638425009163,0.4871455386120279,0.9696432399999999,0.20883755042170885,-0.010007851916574991,0.5540825946447562,0.6905023835716905,0.05248100935936927,0.7605917775449211,0.8912724605793912,0.10469380271360469,0.004033736707004034,0.004033736707004034,26885.996699669966,0.4767143381004767,0.9345434543454345,0.5119178584525119,0.4578291162449578,0.0352035203520352,0.030253025302530254,0.49303263659699303,0.10029336266960029,0.35515218188485514,0.861019435276861,0.0014668133480014668,0.15548221488815547,0.030253025302530254,0.10469380271360469,0.0,dyad_06,,,,,,,,,,,,,,,
61,420,0.5127144103831348,0.49660153890559117,0.4906611417048579,0.8768272158921478,0.1692025664527956,-0.04515085828065994,0.4486864484233119,0.6584784601283227,0.2643940676498625,0.8163057000545371,0.8064161319890009,0.18295142071494042,0.010632447296058662,0.010632447296058662,31048.075343721357,0.3415215398716774,0.8282309807516041,0.3781851512373969,0.4867094408799267,0.03666361136571952,0.13510540788267644,0.5233730522456462,0.09569202566452796,0.2544454628780935,0.7145737855178735,0.005866177818515124,0.14042163153070578,0.0918423464711274,0.13968835930339138,0.043263061411549036,dyad_06,,,,,,,,,,,,,,,
62,480,0.504637438470296,0.4908569157193128,0.4901024550341544,0.890036291356327,0.6603187745808321,-0.25348458475719315,0.7138674394142,0.16870213206375492,0.01972535628731112,0.553908984846995,0.8128751811219209,0.179051956116746,0.008072862761333057,0.008072862761333057,34972.53322293521,0.6069136824673981,0.7737528462016146,0.7193127716828814,0.1668391637342165,0.11239908921548333,0.11384806458290209,0.27923825294969984,0.6060856965431588,0.0734837507762368,0.7768577934175119,0.008072862761333057,0.0960463672117574,0.03601738770440902,0.10122127923825296,0.07783067687849307,dyad_06,,,,,,,,,,,,,,,
63,0,0.48136702781668195,0.47586521418515126,0.4439727186306141,0.6623309191053162,0.36333638863428047,-0.053482660670082484,0.3795898378075161,0.338038496791934,0.03990196845536205,0.4504113305413993,0.7013748854262145,0.29862511457378554,0.0,0.0,2113.8482126489457,0.21833180568285976,0.41099908340971586,0.5303391384051329,0.1926672777268561,0.31200733272227316,0.276993583868011,0.5046746104491292,0.20513290559120073,0.15783684692942254,0.5050412465627865,0.0,0.38185151237396886,0.19633363886342806,0.21796516956920256,0.08065994500458296,dyad_07,,,,,,,,,,,,,,,
64,60,0.49486441459211733,0.48787927143354715,0.43099777162419795,0.4850211685900385,0.15545371219065077,-0.02994358509990834,0.18317938927161626,0.45041246562786436,-0.09995547166214483,0.6322044988961197,0.6058661778185152,0.39413382218148485,0.0,0.0,6379.951970669111,0.1853345554537122,0.3607699358386801,0.5094408799266728,0.17543538038496792,0.32410632447296056,0.31512373968835933,0.4995417048579285,0.10412465627864345,0.2678276810265811,0.43409715857011916,0.0,0.3437213565536205,0.17176901924839597,0.2507791017415215,0.14335472043996333,dyad_07,,,,,,,,,,,,,,,
65,120,0.48596014257425746,0.48410560111477813,0.4305021435460213,0.41491429797974694,0.28236156949028235,-0.07004653604840484,0.21565814055830582,0.30546387972130545,-0.06653005231133113,0.5649810382173635,0.5746241290795746,0.41877521085441877,0.006600660066006601,0.006600660066006601,10619.911624495782,0.2752108544187752,0.535020168683535,0.5271360469380272,0.2598093142647598,0.25192519251925194,0.21305463879721306,0.5117345067840118,0.14356435643564355,0.1618995232856619,0.45306197286395306,0.006600660066006601,0.30674734140080673,0.12156215621562157,0.3272827282728273,0.0914924825815915,dyad_07,,,,,,,,,,,,,,,
66,180,0.4780539166361137,0.4696392537561869,0.44327610422548125,0.6275845014683776,0.38111824014665446,-0.19892215746874428,0.29766625140381914,0.3593033913840513,-0.1137776513288726,0.6625976519123128,0.738955087076077,0.2603116406966086,0.0007332722273143905,0.0007332722273143905,14845.644179651696,0.25646196150320805,0.5510540788267644,0.4909257561869844,0.2945921173235564,0.23446379468377634,0.21448212648945922,0.5290559120073327,0.15692025664527956,0.19413382218148487,0.55032080659945,0.0,0.42016498625114573,0.18863428047662695,0.23519706691109074,0.025114573785517874,dyad_07,,,,,,,,,,,,,,,
67,240,0.4839143435973598,0.4763142240869087,0.4375996223890722,0.8849075783853442,0.08489182251558489,-0.025010526977264393,0.31313889159897934,0.6558489182251559,-0.26421912181609825,0.7021649879018458,0.689035570223689,0.2851118445177851,0.02585258525852585,0.02585258525852585,19084.103777044373,0.11972863953061973,0.2125045837917125,0.6364136413641364,0.09277594426109277,0.5166850018335167,0.2708104143747708,0.6094609460946094,0.034653465346534656,0.42427576090942426,0.51008434176751,0.015401540154015401,0.530986431976531,0.17895122845617895,0.19655298863219656,0.08855885588558855,dyad_07,,,,,,,,,,,,,,,
68,300,0.47727015460678274,0.4695431211640696,0.44414152964069664,0.9635300000000001,0.13528872593950503,0.023624113145737854,0.3592179312916285,0.6199816681943171,0.09074477926269477,0.8309246245139015,0.7552703941338221,0.2447296058661778,0.0,0.0,23324.01136571952,0.07791017415215398,0.13400549954170485,0.6878093492208983,0.05609532538955087,0.6098991750687442,0.2560953253895509,0.6659945004582951,0.0922089825847846,0.43391384051329057,0.5776351970669111,0.0,0.5763519706691109,0.17763519706691108,0.16626947754353805,0.07846012832263978,dyad_07,,,,,,,,,,,,,,,
69,360,0.4770229880619729,0.4741731055665567,0.4413336959002567,0.6275134920846474,0.3403006967363403,-0.007284152338467179,0.1792826584873793,0.3447011367803447,-0.06717615160066007,0.7124888895179379,0.685001833516685,0.314998166483315,0.0,0.0,27558.145214521453,0.08599193252658599,0.1651998533186652,0.4347268060139347,0.07920792079207921,0.3487348734873487,0.48606527319398607,0.42794279427942794,0.16703337000366703,0.140997433076641,0.3795379537953795,0.0,0.5095342867620095,0.30546387972130545,0.1343967730106344,0.1806013934726806,dyad_07,,,,,,,,,,,,,,,
70,420,0.48372472123006416,0.47529705255912,0.4446833471475711,0.7593669326143582,0.17488542621448214,-0.01496265662823098,0.15252402068585397,0.5748854262144821,0.01583688060073327,0.6798490313137794,0.7406049495875344,0.25481209899175067,0.00458295142071494,0.00458295142071494,31810.7180568286,0.15710357470210815,0.2625114573785518,0.5565536205316224,0.10540788267644363,0.3994500458295142,0.338038496791934,0.5048579285059578,0.05077910174152154,0.415948670944088,0.5479376718606783,0.00458295142071494,0.5457378551787351,0.1926672777268561,0.10944087992667277,0.1453712190650779,dyad_07,,,,,,,,,,,,,,,
71,480,0.4876169927612762,0.48363537680968094,0.4358840649614962,0.7082190223449303,0.11422808947561423,-0.10071995927026035,0.09021039321672167,0.5,-0.2714894641716172,0.7641931575328506,0.594059405940594,0.39585625229189586,0.010084341767510085,0.010084341767510085,36082.449211587824,0.13824715804913826,0.39897323065639895,0.4295929592959296,0.2607260726072607,0.2913458012467913,0.3096809680968097,0.5520718738540521,0.016685001833516684,0.2719105243857719,0.41859185918591857,0.005683901723505684,0.4468280161349468,0.17546754675467546,0.2643931059772644,0.13146314631463146,dyad_07,,,,,,,,,,,,,,,
72,540,0.47962444829330886,0.4721761838203483,0.4506675618258479,0.943183076883593,0.16993583868011,-0.022783427756920254,0.10298260554398106,0.6262144821264894,-0.26885278351164066,0.7969170313994807,0.7961503208065994,0.20384967919340055,0.0,0.0,40336.729239230066,0.19541704857928505,0.25572868927589365,0.6755270394133822,0.06031164069660862,0.48010999083409717,0.2641613198900092,0.5404216315307058,0.10247479376718607,0.4562786434463795,0.6087992667277727,0.0,0.5140238313473877,0.18735105407882677,0.12703941338221814,0.0768102658111824,dyad_07,,,,,,,,,,,,,,,
