session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
recording_dyad_04,682040.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682080.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682120.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682160.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682200.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682240.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682280.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682320.0,0.5300986,0.5263485,0.38730568,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682360.0,0.4957237,0.48719174,0.42316195,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682400.0,0.41125482,0.43309134,0.3749539,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682440.0,0.38088828,0.38710403,0.36736265,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682480.0,0.48808813,0.47080538,0.45015845,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682520.0,0.52882147,0.49272856,0.39418712,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682560.0,0.44201857,0.40276563,0.37418467,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682600.0,0.3963958,0.34682447,0.40527138,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682640.0,0.42838752,0.4099831,0.42324835,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682680.0,0.52294135,0.5157262,0.4490896,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682720.0,0.48180747,0.463328,0.40303376,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682760.0,0.31457558,0.31813774,0.38041556,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682800.0,0.4815507,0.46032327,0.41984397,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682840.0,0.43522793,0.41849625,0.37965363,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682880.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,682920.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,682960.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,683000.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,683040.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,683080.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336923999999999,,False,-0.034985602,0.06898332
recording_dyad_04,683120.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10336924,,False,-0.034985602,0.06898332
recording_dyad_04,683160.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.10718924666666667,,False,-0.034985602,0.06898332
recording_dyad_04,683200.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.1133967425,,False,-0.034985602,0.06898332
recording_dyad_04,683240.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.11482924,,False,-0.034985602,0.06898332
recording_dyad_04,683280.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.11482924,,False,-0.034985602,0.06898332
recording_dyad_04,683320.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.11482924,,False,-0.034985602,0.06898332
recording_dyad_04,683360.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.11482924,,False,-0.034985602,0.06898332
recording_dyad_04,683400.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.11482924,,False,-0.034985602,0.06898332
recording_dyad_04,683440.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.120559245,,False,-0.034985602,0.06898332
recording_dyad_04,683480.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.120559245,,False,-0.034985602,0.06898332
recording_dyad_04,683520.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.1234242475,,False,-0.034985602,0.06898332
recording_dyad_04,683560.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.12628925,,False,-0.034985602,0.06898332
recording_dyad_04,683600.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.12628925,,False,-0.034985602,0.06898332
recording_dyad_04,683640.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.12628925,,False,-0.034985602,0.06898332
recording_dyad_04,683680.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.12628925,,False,-0.034985602,0.06898332
recording_dyad_04,683720.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.13058675,,False,-0.034985602,0.06898332
recording_dyad_04,683760.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.13774925,,False,-0.034985602,0.06898332
recording_dyad_04,683800.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.13918175249999998,,False,-0.034985602,0.06898332
recording_dyad_04,683840.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.14634426,,False,-0.034985602,0.06898332
recording_dyad_04,683880.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.15493926,,False,-0.034985602,0.06898332
recording_dyad_04,683920.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.15493926,,False,-0.034985602,0.06898332
recording_dyad_04,683960.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.15684926333333335,,False,-0.034985602,0.06898332
recording_dyad_04,684000.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.16353426999999998,,False,-0.034985602,0.06898332
recording_dyad_04,684040.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.16639927,,False,-0.034985602,0.06898332
recording_dyad_04,684080.0,0.52778316,0.55116093,0.38464502,0.02031845,,False,-0.034985602,0.16830926999999998,,False,-0.034985602,0.06898332
