,timestamp,time_ms,session,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
0,1970-01-01 00:00:00.000,0.0,recording_dyad_11,0.519537,0.49646047,0.44242945,,,False,-0.034985602,,,False,-0.034985602,
1,1970-01-01 00:00:00.011,11.0,recording_dyad_11,0.519537,0.49646047,0.44242945,,,False,-0.034985602,,,False,-0.034985602,
2,1970-01-01 00:00:00.022,22.0,recording_dyad_11,0.43122086,0.42061257,0.44506875,,,False,-0.034985602,,,False,-0.034985602,
3,1970-01-01 00:00:00.033,33.0,recording_dyad_11,0.43122086,0.42061257,0.44506875,,,False,-0.034985602,,,False,-0.034985602,
4,1970-01-01 00:00:00.044,44.0,recording_dyad_11,0.43122086,0.42061257,0.44506875,,,False,-0.034985602,,,False,-0.034985602,
5,1970-01-01 00:00:00.055,55.0,recording_dyad_11,0.43122086,0.42061257,0.44506875,,,False,-0.034985602,,,False,-0.034985602,
6,1970-01-01 00:00:00.066,66.0,recording_dyad_11,0.47268492,0.45627883,0.41588548,,,False,-0.034985602,,,False,-0.034985602,
7,1970-01-01 00:00:00.077,77.0,recording_dyad_11,0.47268492,0.45627883,0.41588548,,,False,-0.034985602,,,False,-0.034985602,
8,1970-01-01 00:00:00.088,88.0,recording_dyad_11,0.47268492,0.45627883,0.41588548,,,False,-0.034985602,,,False,-0.034985602,
9,1970-01-01 00:00:00.099,99.0,recording_dyad_11,0.47268492,0.45627883,0.41588548,,,False,-0.034985602,,,False,-0.034985602,
10,1970-01-01 00:00:00.110,110.0,recording_dyad_11,0.40950835,0.40330416,0.42669412,,,False,-0.034985602,,,False,-0.034985602,
11,1970-01-01 00:00:00.121,121.0,recording_dyad_11,0.40950835,0.40330416,0.42669412,,,False,-0.034985602,,,False,-0.034985602,
12,1970-01-01 00:00:00.132,132.0,recording_dyad_11,0.40950835,0.40330416,0.42669412,,,False,-0.034985602,,,False,-0.034985602,
13,1970-01-01 00:00:00.143,143.0,recording_dyad_11,0.5046492,0.4683135,0.459281,,,False,-0.034985602,,,False,-0.034985602,
14,1970-01-01 00:00:00.154,154.0,recording_dyad_11,0.5046492,0.4683135,0.459281,,,False,-0.034985602,,,False,-0.034985602,
15,1970-01-01 00:00:00.165,165.0,recording_dyad_11,0.5046492,0.4683135,0.459281,,,False,-0.034985602,,,False,-0.034985602,
16,1970-01-01 00:00:00.176,176.0,recording_dyad_11,0.5046492,0.4683135,0.459281,,,False,-0.034985602,,,False,-0.034985602,
17,1970-01-01 00:00:00.187,187.0,recording_dyad_11,0.5366132,0.5150014,0.512404,,,False,-0.034985602,,,False,-0.034985602,
18,1970-01-01 00:00:00.198,198.0,recording_dyad_11,0.5366132,0.5150014,0.512404,,,False,-0.034985602,,,False,-0.034985602,
19,1970-01-01 00:00:00.209,209.0,recording_dyad_11,0.5366132,0.5150014,0.512404,,,False,-0.034985602,,,False,-0.034985602,
20,1970-01-01 00:00:00.220,220.0,recording_dyad_11,0.5366132,0.5150014,0.512404,,,False,-0.034985602,,,False,-0.034985602,
21,1970-01-01 00:00:00.231,231.0,recording_dyad_11,0.56805646,0.542527,0.49884173,0.0560812,,False,-0.034985602,,,False,-0.034985602,0.021675555
