session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_13,1320.0,0.43993086,0.42613825,0.4703261,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1360.0,0.4566132,0.43726397,0.42566597,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1400.0,0.5027015,0.47897184,0.49792197,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1440.0,0.42540836,0.41612166,0.4647,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1480.0,0.48731893,0.4575452,0.48895136,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1520.0,0.55107594,0.5237702,0.5037712,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1560.0,0.56725943,0.5344022,0.5472984,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1600.0,0.6094401,0.590536,0.5447964,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1640.0,0.57386905,0.5464869,0.48316392,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1680.0,0.5825093,0.5606935,0.49764693,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1720.0,0.5825706,0.56668293,0.5578911,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1760.0,0.628043,0.60337096,0.53004026,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1800.0,0.5425664,0.52522224,0.5298047,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1840.0,0.56398433,0.55170447,0.52766645,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1880.0,0.53296214,0.5088713,0.5225523,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1920.0,0.61522543,0.5919238,0.517963,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,1960.0,0.52778316,0.55116093,0.38464502,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2000.0,0.5406823,0.5606389,0.39013374,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2040.0,0.59099114,0.57001555,0.5677572,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2080.0,0.55143887,0.52236944,0.4796497,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2120.0,0.55887413,0.524233,0.5432787,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2160.0,0.5695621,0.5321988,0.5079158,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2200.0,0.44538462,0.4375261,0.44554743,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2240.0,0.47546822,0.47507793,0.47138268,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2280.0,0.5473868,0.49126637,0.4798636,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2320.0,0.5540516,0.5393649,0.50261265,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2360.0,0.55175745,0.5281579,0.5017947,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2400.0,0.5451126,0.5309874,0.53753024,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2440.0,0.4511349,0.44035763,0.45547524,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2480.0,0.63782495,0.6091439,0.52208024,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2520.0,0.6118503,0.5755656,0.49147832,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2560.0,0.5414156,0.48817647,0.4791786,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2600.0,0.48871273,0.4518993,0.45107877,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2640.0,0.449615,0.41667652,0.43016985,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2680.0,0.55108905,0.52803785,0.506965,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2720.0,0.4987129,0.47156313,0.47931284,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2760.0,0.44901896,0.4285234,0.45347944,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2800.0,0.5059628,0.47398797,0.45236936,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2840.0,0.50506586,0.4927162,0.44350526,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2880.0,0.4329334,0.39931476,0.40897834,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2920.0,0.5563753,0.52471536,0.45082644,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,2960.0,0.55095714,0.5264418,0.46085513,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3000.0,0.4566734,0.44028553,0.42537066,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3040.0,0.42653522,0.40692815,0.40946352,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3080.0,0.46753502,0.44352075,0.43516746,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3120.0,0.45504862,0.4248784,0.43533704,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3160.0,0.49826363,0.4709007,0.40845123,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3200.0,0.45429564,0.43374315,0.44628918,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3240.0,0.5495867,0.52185,0.4561472,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3280.0,0.500365,0.46397817,0.48478758,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3320.0,0.5113119,0.48161802,0.4774322,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3360.0,0.4620418,0.4220788,0.4494684,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3400.0,0.47513884,0.43998438,0.42775697,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3440.0,0.4452279,0.4455376,0.45375797,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3480.0,0.52404785,0.5002331,0.49177203,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3520.0,0.54251015,0.53031063,0.5587126,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3560.0,0.5009686,0.48482928,0.49470788,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3600.0,0.5041409,0.47673658,0.52029955,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3640.0,0.53767306,0.5057555,0.48633078,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3680.0,0.4955147,0.46230018,0.4447058,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3720.0,0.5512818,0.54611224,0.48993987,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3760.0,0.50319475,0.4748226,0.48264253,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3800.0,0.53935194,0.5101706,0.4907186,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3840.0,0.4630174,0.43379927,0.47534376,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3880.0,0.51912886,0.48331094,0.4793881,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3920.0,0.646533,0.6083226,0.54642767,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,3960.0,0.55162406,0.5553552,0.5223534,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4000.0,0.48190236,0.4636489,0.4882682,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4040.0,0.46169752,0.45562848,0.45673567,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4080.0,0.41270787,0.42582592,0.44581687,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4120.0,0.44736552,0.44776756,0.4491182,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4160.0,0.57487375,0.56335926,0.55556166,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4200.0,0.4562671,0.4461234,0.5018202,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4240.0,0.5612416,0.5357231,0.5371669,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4280.0,0.40992558,0.39456034,0.44921625,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4320.0,0.517352,0.47494745,0.44499922,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4360.0,0.4680312,0.44856325,0.43660042,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4400.0,0.5925341,0.5728844,0.4666737,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4440.0,0.5832943,0.562549,0.47560412,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4480.0,0.5269058,0.5068843,0.49804235,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4520.0,0.60805345,0.5710812,0.4510432,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4560.0,0.5954776,0.56998324,0.50537765,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4600.0,0.6179275,0.5891132,0.49293187,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4640.0,0.527998,0.52110106,0.48145407,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4680.0,0.52093697,0.5106267,0.49748242,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4720.0,0.5223899,0.50486684,0.47313708,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4760.0,0.5792405,0.5625873,0.44262314,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4800.0,0.5666714,0.5488769,0.5267116,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4840.0,0.5517761,0.5523442,0.47549382,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4880.0,0.5222913,0.4918231,0.47835732,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4920.0,0.62752885,0.58283496,0.5029804,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,4960.0,0.64500433,0.6309472,0.5305806,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5000.0,0.62870294,0.61212707,0.51390827,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5040.0,0.48736128,0.49161327,0.4759922,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5080.0,0.48602957,0.47266605,0.5061462,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5120.0,0.6032835,0.5666876,0.48709083,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5160.0,0.5469517,0.5364974,0.49669665,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5200.0,0.58903056,0.55406976,0.53398997,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5240.0,0.5342682,0.5251296,0.5416061,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5280.0,0.50835955,0.4807546,0.5137977,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5320.0,0.40461615,0.39306313,0.4598305,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5360.0,0.44407758,0.42513537,0.4502437,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5400.0,0.4769906,0.43879974,0.440943,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5440.0,0.46122074,0.44075766,0.44678363,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5480.0,0.4229253,0.39389017,0.43232986,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5520.0,0.43610552,0.42402038,0.42654824,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5560.0,0.45791656,0.465762,0.47231787,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5600.0,0.5101447,0.5019993,0.45030808,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5640.0,0.5034445,0.49804968,0.48580772,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5680.0,0.5000911,0.50407183,0.48825315,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5720.0,0.5119428,0.5163358,0.4732871,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5760.0,0.43122092,0.43937102,0.47101292,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5800.0,0.5620248,0.5575717,0.5410518,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5840.0,0.53042984,0.512261,0.52627695,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5880.0,0.5124377,0.487559,0.49289423,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5920.0,0.4965205,0.49154928,0.45062116,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,5960.0,0.5485604,0.5385747,0.53803146,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6000.0,0.5427621,0.53513825,0.54496926,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6040.0,0.60843015,0.6053374,0.51800656,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6080.0,0.40275377,0.39712265,0.4751992,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6120.0,0.5848636,0.53912747,0.4764757,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6160.0,0.5040839,0.47373512,0.4551302,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6200.0,0.4301355,0.4143226,0.45764482,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6240.0,0.57869166,0.5412093,0.46168408,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6280.0,0.43355316,0.4151786,0.44242117,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6320.0,0.5981452,0.5743575,0.47616556,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6360.0,0.4279193,0.41690862,0.4952295,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6400.0,0.59229475,0.5761229,0.54488885,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6440.0,0.51252335,0.4914516,0.52031827,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
recording_triad_13,6480.0,0.5685997,0.53974813,0.5285935,0.03457767,,False,-0.034985602,0.021675555,,False,-0.034985602,0.26681575,,False,-0.034985602,0.02597626
