session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green
recording_dyad_11,1080.0,0.47893435,0.45127663,0.50638103,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1120.0,0.557096,0.5325257,0.5353884,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1160.0,0.57028323,0.54951483,0.51064515,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1200.0,0.50677794,0.46436477,0.4330886,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1240.0,0.52301705,0.48982957,0.45984218,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1280.0,0.47397447,0.46690932,0.4699935,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1320.0,0.47589666,0.4744455,0.46690166,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1360.0,0.4528124,0.44753012,0.46100092,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1400.0,0.50428283,0.49286872,0.49081126,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1440.0,0.43593118,0.44213724,0.47844967,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1480.0,0.5450994,0.5217759,0.504754,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1520.0,0.5071625,0.47922212,0.49518958,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1560.0,0.50074744,0.48332047,0.48600367,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1600.0,0.5426995,0.52178955,0.48270348,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1640.0,0.57366556,0.56362104,0.51642984,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1680.0,0.49750677,0.47290403,0.5368147,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1720.0,0.46618965,0.43081632,0.48806766,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1760.0,0.5198991,0.49040538,0.5099266,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1800.0,0.43406993,0.43915677,0.45048735,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1840.0,0.42187744,0.41521004,0.48172316,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1880.0,0.479487,0.46630096,0.4629043,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1920.0,0.37038112,0.35844073,0.39679974,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,1960.0,0.479233,0.44555768,0.484296,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2000.0,0.46342394,0.43936065,0.5265435,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2040.0,0.47412932,0.43599835,0.47401127,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2080.0,0.48849928,0.47256592,0.5061111,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2120.0,0.42593193,0.39997506,0.42243588,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2160.0,0.3835256,0.38129017,0.45002827,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2200.0,0.46792373,0.4456381,0.48566294,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2240.0,0.63892126,0.60910547,0.5238701,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2280.0,0.48077548,0.4548507,0.45226923,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2320.0,0.50062853,0.48900425,0.5234839,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2360.0,0.4908457,0.47016242,0.47550905,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2400.0,0.5349769,0.49771315,0.49007887,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2440.0,0.530097,0.5130044,0.4856183,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2480.0,0.48839423,0.45717597,0.4458538,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2520.0,0.5811226,0.56845134,0.5226524,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2560.0,0.5096758,0.46157965,0.51112926,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2600.0,0.43408182,0.41083878,0.46134448,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2640.0,0.41578248,0.40538785,0.4152183,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2680.0,0.37397984,0.37901482,0.3952203,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2720.0,0.49143857,0.48699248,0.46010742,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2760.0,0.48587212,0.46122482,0.47992343,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2800.0,0.5471923,0.50206596,0.47807655,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2840.0,0.45342833,0.42823836,0.44558582,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2880.0,0.48683825,0.47811115,0.5134889,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2920.0,0.43886772,0.42853734,0.4694933,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,2960.0,0.48737442,0.47639394,0.56531966,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3000.0,0.58544976,0.5511766,0.5168103,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3040.0,0.61813384,0.58168966,0.5212734,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3080.0,0.4236877,0.42629284,0.4268115,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3120.0,0.49476382,0.45967937,0.4614708,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3160.0,0.5673658,0.530799,0.4910702,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3200.0,0.6052407,0.5798232,0.5073177,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3240.0,0.5956799,0.5879663,0.52365303,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3280.0,0.48063624,0.4583165,0.5066944,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3320.0,0.48733974,0.4591127,0.47665703,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3360.0,0.552236,0.54017466,0.55772656,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3400.0,0.5254797,0.49631009,0.52909803,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3440.0,0.5509186,0.52611583,0.52801585,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3480.0,0.5246908,0.49613994,0.47243813,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3520.0,0.49398318,0.4887772,0.5005295,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3560.0,0.5795635,0.5660624,0.4795312,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3600.0,0.5669543,0.5602588,0.57699686,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3640.0,0.5535266,0.5371583,0.49123245,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3680.0,0.43395767,0.4179055,0.477021,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3720.0,0.4499466,0.4316812,0.4839833,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3760.0,0.5687667,0.5451798,0.49836653,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3800.0,0.616812,0.58960307,0.4984183,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3840.0,0.53804815,0.505198,0.48708367,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3880.0,0.6077902,0.6004162,0.53181225,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3920.0,0.5642723,0.5505075,0.47876462,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,3960.0,0.49875358,0.4786558,0.4909204,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4000.0,0.6244334,0.6028077,0.5283704,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4040.0,0.51063013,0.47553548,0.57105714,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4080.0,0.53399694,0.5187337,0.498504,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4120.0,0.40114143,0.39680943,0.42581037,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4160.0,0.39509046,0.40123072,0.4388259,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4200.0,0.49125046,0.47126237,0.45507818,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4240.0,0.4955784,0.47526407,0.4772218,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4280.0,0.5608691,0.5388669,0.5153582,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4320.0,0.6386261,0.6025347,0.49453077,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4360.0,0.47249082,0.4452557,0.44337448,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4400.0,0.51688606,0.5073498,0.51350254,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4440.0,0.54399264,0.5203521,0.47970352,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4480.0,0.49298602,0.46162808,0.52195436,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4520.0,0.52506465,0.5125781,0.4882842,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4560.0,0.47625935,0.4362485,0.48072913,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4600.0,0.57366264,0.5601264,0.52023417,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4640.0,0.6624841,0.6136294,0.49265346,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4680.0,0.6002531,0.6009192,0.50299424,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4720.0,0.5966436,0.56001496,0.45073515,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4760.0,0.52285415,0.5088547,0.5083816,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4800.0,0.45731577,0.43975544,0.46810704,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4840.0,0.46081138,0.45812556,0.44938648,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4880.0,0.6123885,0.5836378,0.5004955,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4920.0,0.5868805,0.5565175,0.49852523,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,4960.0,0.600553,0.56796646,0.49890736,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5000.0,0.51164913,0.49727887,0.51727974,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5040.0,0.54017425,0.49434704,0.44197282,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5080.0,0.51418227,0.4761307,0.5092429,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5120.0,0.5502356,0.49417156,0.49368155,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5160.0,0.51916957,0.49567288,0.5035523,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5200.0,0.50875974,0.49055216,0.48446926,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5240.0,0.46084863,0.43306103,0.4259326,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5280.0,0.5264206,0.5078586,0.51789194,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5320.0,0.5251151,0.51353604,0.5194243,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5360.0,0.56899005,0.5442252,0.54301965,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5400.0,0.562786,0.5528957,0.5070749,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5440.0,0.5745259,0.55144286,0.4738627,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5480.0,0.5246693,0.5208225,0.52337813,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5520.0,0.57281566,0.54981786,0.5245272,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5560.0,0.46812758,0.4656989,0.4992982,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5600.0,0.49675637,0.48150587,0.4754197,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5640.0,0.47740388,0.48393112,0.48252508,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5680.0,0.42277113,0.42277777,0.44980997,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5720.0,0.5129882,0.4952361,0.4763046,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5760.0,0.6174724,0.58038944,0.5082555,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5800.0,0.6350829,0.5960871,0.5865713,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5840.0,0.5977153,0.5812993,0.55004466,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5880.0,0.51639324,0.4940824,0.49381092,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5920.0,0.49342793,0.47328162,0.4602473,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,5960.0,0.4795911,0.46200597,0.4246094,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6000.0,0.43959728,0.42441458,0.4626901,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6040.0,0.43250927,0.41046432,0.44185552,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6080.0,0.48548436,0.46270794,0.4392929,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6120.0,0.5683283,0.5341478,0.51690066,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6160.0,0.64073336,0.6127681,0.48588336,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6200.0,0.61494195,0.58361894,0.47142294,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6240.0,0.4782858,0.44413614,0.47200125,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6280.0,0.4678496,0.43778008,0.4276276,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6320.0,0.5656156,0.53882575,0.5176563,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6360.0,0.55726105,0.52776563,0.5221934,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6400.0,0.5458138,0.52402544,0.49672312,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6440.0,0.5856247,0.5529779,0.4820688,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6480.0,0.5861555,0.55150986,0.50220865,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6520.0,0.5143142,0.5004676,0.47946155,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6560.0,0.56685907,0.52872175,0.5210823,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6600.0,0.58948827,0.5819218,0.5485449,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6640.0,0.54618746,0.51769793,0.4850619,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6680.0,0.36757332,0.36968744,0.4393591,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6720.0,0.42381996,0.4183771,0.48085827,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6760.0,0.47393635,0.45653594,0.46892345,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6800.0,0.51006323,0.48539206,0.53041035,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6840.0,0.4917456,0.47087538,0.51710135,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6880.0,0.3756649,0.37251052,0.4440822,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6920.0,0.4934885,0.46357936,0.4561985,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,6960.0,0.48451138,0.4484828,0.45613232,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7000.0,0.45758507,0.4537672,0.42688274,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7040.0,0.4714113,0.45575386,0.44050446,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7080.0,0.42175275,0.40835014,0.4440968,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7120.0,0.52094734,0.5044038,0.5016419,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7160.0,0.49043497,0.49342483,0.5235091,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7200.0,0.50637746,0.49104583,0.5339647,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7240.0,0.5113667,0.47769764,0.51345336,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7280.0,0.48218268,0.44799876,0.48704877,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7320.0,0.555833,0.5309982,0.49568006,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7360.0,0.5576236,0.53905916,0.5539839,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7400.0,0.48700988,0.47913548,0.47489434,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7440.0,0.40618134,0.40688023,0.5040804,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7480.0,0.5385272,0.52002084,0.5841808,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7520.0,0.5656778,0.5353062,0.5245686,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7560.0,0.5905779,0.58504856,0.54636115,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7600.0,0.46756074,0.4465457,0.5042234,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7640.0,0.44721326,0.44614804,0.49342644,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7680.0,0.3566334,0.36034575,0.4485191,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7720.0,0.5193765,0.49222487,0.5238476,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7760.0,0.63182133,0.606952,0.51784754,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7800.0,0.60060227,0.59383035,0.55327636,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7840.0,0.6059942,0.5685848,0.48927128,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7880.0,0.4158997,0.403094,0.42798504,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
recording_dyad_11,7920.0,0.5002796,0.49928507,0.52950805,0.0560812,,False,-0.034985602,0.02597626,,False,-0.034985602,0.021675555
