session,time_ms,arousal,dominance,valence,task_engagement,text_p_blue,speaking_p_blue,sentiment_p_blue,engagement_p_blue,text_p_green,speaking_p_green,sentiment_p_green,engagement_p_green,text_p_red,speaking_p_red,sentiment_p_red,engagement_p_red
recording_triad_07,0.0,0.53084576,0.50366974,0.37299016,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,40.0,0.55777377,0.5321056,0.46906635,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,80.0,0.6069998,0.58317524,0.52155733,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,120.0,0.6309987,0.5889572,0.5540957,,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,160.0,0.5989778,0.57141143,0.5129926,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,200.0,0.5684679,0.5433248,0.49728227,0.00017202822,,False,-0.034985602,,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,240.0,0.5829012,0.5522028,0.48230147,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,280.0,0.56443405,0.5308656,0.48875144,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,,,False,-0.034985602,
recording_triad_07,320.0,0.67313856,0.64501256,0.52625984,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,360.0,0.62213975,0.6056449,0.49724564,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,400.0,0.63113445,0.6025188,0.51528984,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,440.0,0.642198,0.60570586,0.5308727,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,480.0,0.58707064,0.5851292,0.5126556,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,520.0,0.565126,0.54126614,0.5018492,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,560.0,0.59839606,0.57568,0.5092425,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,600.0,0.6049135,0.5838334,0.48339987,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,640.0,0.53271025,0.5306851,0.509812,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,680.0,0.5951313,0.5773241,0.5163048,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,720.0,0.60400134,0.5867658,0.48508817,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,760.0,0.61163384,0.5804209,0.52720034,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,800.0,0.5937783,0.57109314,0.5114533,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,840.0,0.60660803,0.59619385,0.4845561,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,880.0,0.63195366,0.60422516,0.48742437,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,920.0,0.62171835,0.6025361,0.5359463,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,960.0,0.6010579,0.57975155,0.53425926,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,1000.0,0.5915715,0.56703466,0.5122826,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,1040.0,0.636421,0.60671955,0.5616733,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,1080.0,0.58991843,0.56700397,0.4854731,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,1120.0,0.6294669,0.61427087,0.5187886,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,1160.0,0.5676841,0.54770696,0.5107799,0.00017202821999999997,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
recording_triad_07,1200.0,0.5412285,0.50921345,0.516732,0.00017202822,,False,-0.034985602,0.017374849,,False,-0.034985602,0.030276965,,False,-0.034985602,0.04317908
