score,conf
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
0.0650155,1.0
