score,conf
0.45561656,0.45561656
0.49349862,0.49349862
0.49016237,0.49016237
0.4769907,0.4769907
0.4454886,0.4454886
0.45437267,0.45437267
0.4190747,0.4190747
0.3963429,0.3963429
0.46183357,0.46183357
0.46939066,0.46939066
0.37830722,0.37830722
0.49557388,0.49557388
0.47459015,0.47459015
0.4533878,0.4533878
0.40608644,0.40608644
0.4529445,0.4529445
0.36525676,0.36525676
0.38446102,0.38446102
0.41961697,0.41961697
0.451945,0.451945
0.47426823,0.47426823
0.5021436,0.5021436
0.43521798,0.43521798
0.45376992,0.45376992
0.41924474,0.41924474
0.48226064,0.48226064
0.4543811,0.4543811
0.45621815,0.45621815
0.47993603,0.47993603
0.4432009,0.4432009
0.49158984,0.49158984
0.44762304,0.44762304
0.48212016,0.48212016
0.39964285,0.39964285
0.43918604,0.43918604
0.48786402,0.48786402
0.43598387,0.43598387
0.46473873,0.46473873
0.44429284,0.44429284
0.47775584,0.47775584
0.44476205,0.44476205
0.43851888,0.43851888
0.48148155,0.48148155
0.4287995,0.4287995
0.4428194,0.4428194
0.42679515,0.42679515
0.46113363,0.46113363
0.585991,0.585991
0.472263,0.472263
0.46143058,0.46143058
0.46747938,0.46747938
0.43740264,0.43740264
0.40724212,0.40724212
0.38139397,0.38139397
0.48336956,0.48336956
0.4402553,0.4402553
0.45900577,0.45900577
0.5211934,0.5211934
0.45717135,0.45717135
0.4835988,0.4835988
0.39377114,0.39377114
0.4017579,0.4017579
0.4728653,0.4728653
0.46980187,0.46980187
0.48192567,0.48192567
0.45907372,0.45907372
0.42369854,0.42369854
0.5535868,0.5535868
0.47410724,0.47410724
0.513548,0.513548
0.5151544,0.5151544
0.39642096,0.39642096
0.40507194,0.40507194
0.5441859,0.5441859
0.46902075,0.46902075
0.42951053,0.42951053
0.4061886,0.4061886
0.510348,0.510348
0.4326584,0.4326584
0.4379666,0.4379666
0.44276255,0.44276255
0.44563073,0.44563073
0.49823415,0.49823415
0.5190382,0.5190382
0.41839376,0.41839376
0.39116737,0.39116737
0.4614738,0.4614738
0.44637024,0.44637024
0.43654191,0.43654191
0.40803167,0.40803167
0.3961029,0.3961029
0.388829,0.388829
0.4091913,0.4091913
0.5067105,0.5067105
0.32691854,0.32691854
0.4371242,0.4371242
0.45561874,0.45561874
0.45334902,0.45334902
0.41415954,0.41415954
0.41591096,0.41591096
0.36817685,0.36817685
0.45205852,0.45205852
0.47656623,0.47656623
0.40586272,0.40586272
0.4278159,0.4278159
0.4525222,0.4525222
0.3849268,0.3849268
0.55553496,0.55553496
0.46388963,0.46388963
0.47062147,0.47062147
0.44384986,0.44384986
0.39239144,0.39239144
0.37005937,0.37005937
0.41816074,0.41816074
0.4282823,0.4282823
0.38921627,0.38921627
0.41082343,0.41082343
0.42272136,0.42272136
0.35359907,0.35359907
0.4292011,0.4292011
0.4260714,0.4260714
0.34229833,0.34229833
0.43269697,0.43269697
0.3912109,0.3912109
0.4377082,0.4377082
0.42992613,0.42992613
0.44249067,0.44249067
0.45810446,0.45810446
0.41152474,0.41152474
0.46116892,0.46116892
0.4330446,0.4330446
0.40937158,0.40937158
0.55656356,0.55656356
0.55116093,0.55116093
0.55116093,0.55116093
0.596089,0.596089
0.4285471,0.4285471
0.4281514,0.4281514
0.4086063,0.4086063
0.44719553,0.44719553
0.41732195,0.41732195
0.46405324,0.46405324
0.4680245,0.4680245
0.47300157,0.47300157
0.40455624,0.40455624
0.43385586,0.43385586
0.45630005,0.45630005
0.37390712,0.37390712
0.48736167,0.48736167
0.47177887,0.47177887
0.4118604,0.4118604
0.33029205,0.33029205
0.35938537,0.35938537
0.47938785,0.47938785
0.33737487,0.33737487
0.42988858,0.42988858
0.41644964,0.41644964
0.44365463,0.44365463
0.45510936,0.45510936
0.4704631,0.4704631
0.4374322,0.4374322
0.4740813,0.4740813
0.4019102,0.4019102
0.3897445,0.3897445
0.418354,0.418354
0.3992102,0.3992102
0.40308052,0.40308052
0.36796805,0.36796805
0.37942874,0.37942874
0.38169193,0.38169193
0.393406,0.393406
0.3453806,0.3453806
0.41280094,0.41280094
0.35464403,0.35464403
0.40444252,0.40444252
0.422018,0.422018
0.3052175,0.3052175
0.4735483,0.4735483
0.5197247,0.5197247
0.38552067,0.38552067
0.4895451,0.4895451
0.44475138,0.44475138
0.44762188,0.44762188
0.46468,0.46468
0.47179896,0.47179896
0.42060754,0.42060754
0.4179123,0.4179123
0.38383415,0.38383415
0.39903155,0.39903155
0.45629466,0.45629466
0.41038364,0.41038364
0.41417697,0.41417697
0.44817248,0.44817248
0.4896394,0.4896394
0.43750483,0.43750483
0.44442677,0.44442677
0.40697518,0.40697518
0.450735,0.450735
0.49285775,0.49285775
0.42292294,0.42292294
0.47315362,0.47315362
0.4590284,0.4590284
0.44015324,0.44015324
0.4004374,0.4004374
0.3558645,0.3558645
0.3972581,0.3972581
0.42165932,0.42165932
0.44455,0.44455
0.43001226,0.43001226
0.43027297,0.43027297
0.41865066,0.41865066
0.49969774,0.49969774
0.40882537,0.40882537
0.45774013,0.45774013
0.41317055,0.41317055
0.45878956,0.45878956
0.49711168,0.49711168
0.45683306,0.45683306
0.4441906,0.4441906
0.40914378,0.40914378
0.37160265,0.37160265
0.32292166,0.32292166
0.3812624,0.3812624
0.48205096,0.48205096
0.43922013,0.43922013
0.41485724,0.41485724
0.4244021,0.4244021
0.39129806,0.39129806
0.34791026,0.34791026
0.3856084,0.3856084
0.500059,0.500059
0.4014581,0.4014581
0.50342846,0.50342846
0.4343572,0.4343572
0.4320364,0.4320364
0.43963206,0.43963206
0.4287461,0.4287461
0.33424386,0.33424386
0.45411694,0.45411694
0.45297864,0.45297864
0.49006596,0.49006596
0.46235248,0.46235248
0.445546,0.445546
0.460017,0.460017
0.47925475,0.47925475
0.4801873,0.4801873
0.42634615,0.42634615
0.43299884,0.43299884
0.41270947,0.41270947
0.34231296,0.34231296
0.41535914,0.41535914
0.5001547,0.5001547
0.46067512,0.46067512
0.42257112,0.42257112
0.4445581,0.4445581
0.43639633,0.43639633
0.3990054,0.3990054
0.4831477,0.4831477
0.3627675,0.3627675
0.45165613,0.45165613
0.41973373,0.41973373
0.39491776,0.39491776
0.45561948,0.45561948
0.4236888,0.4236888
0.40743244,0.40743244
0.42286536,0.42286536
0.5022309,0.5022309
0.46177086,0.46177086
0.41057274,0.41057274
0.5054978,0.5054978
0.4787412,0.4787412
0.4469033,0.4469033
0.40344635,0.40344635
0.3633233,0.3633233
0.4947986,0.4947986
0.5208576,0.5208576
0.49743402,0.49743402
0.4795702,0.4795702
0.39580408,0.39580408
0.4970454,0.4970454
0.4888201,0.4888201
0.48738456,0.48738456
0.4513704,0.4513704
0.46293998,0.46293998
0.44171354,0.44171354
0.45349756,0.45349756
0.3947184,0.3947184
0.5071349,0.5071349
0.47920254,0.47920254
0.481995,0.481995
0.5149171,0.5149171
0.46531993,0.46531993
0.43111125,0.43111125
0.37163174,0.37163174
0.49547365,0.49547365
0.41435027,0.41435027
0.4507084,0.4507084
0.45556355,0.45556355
0.45303097,0.45303097
0.4787638,0.4787638
0.45844775,0.45844775
0.4592054,0.4592054
0.48738196,0.48738196
0.46041703,0.46041703
0.43998116,0.43998116
0.53113234,0.53113234
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.4200027,0.4200027
0.44157282,0.44157282
0.43124327,0.43124327
0.4050257,0.4050257
0.37551135,0.37551135
0.4026119,0.4026119
0.37003052,0.37003052
0.35883236,0.35883236
0.4279551,0.4279551
0.39945507,0.39945507
0.40449947,0.40449947
0.41999632,0.41999632
0.4028414,0.4028414
0.48068285,0.48068285
0.4583112,0.4583112
0.44688818,0.44688818
0.43399793,0.43399793
0.50473315,0.50473315
0.43747625,0.43747625
0.3972417,0.3972417
0.4721511,0.4721511
0.43436563,0.43436563
0.42310718,0.42310718
0.44695505,0.44695505
0.44941273,0.44941273
0.5534015,0.5534015
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
0.55116093,0.55116093
