,task_eng_triad_01,task_eng_triad_02,task_eng_triad_03,task_eng_triad_04,task_eng_triad_05,task_eng_triad_06,task_eng_triad_07,task_eng_triad_08,task_eng_triad_09,task_eng_triad_10,task_eng_triad_11,task_eng_triad_12,task_eng_triad_13,task_eng_triad_14,groups,avg_task_eng,std_avg_task_eng,seconds
10,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.13705039809719236,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.05918659362546467,0.067969867192928,0.11111111111111112
11,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.12558206476384923,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0583674269587973,0.06702176974995239,0.12222222222222223
12,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.11984789809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.057957843625464654,0.06659557691621218,0.13333333333333333
13,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.11984789809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.057957843625464654,0.06659557691621218,0.14444444444444446
14,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.11984789809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.057957843625464654,0.06659557691621218,0.15555555555555556
15,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.1126800647638529,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.057445855530226124,0.06610893925408891,0.16666666666666669
16,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.09834439809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.05642187933975037,0.06529358996339725,0.17777777777777778
17,0.012953927,0.202735202,0.0441911835,0.02363752,0.1284322503585485,0.09834439809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.05642187933975037,0.06529358996339725,0.18888888888888888
18,0.012953927,0.202735202,0.0441911835,0.0270213575,0.1284322503585485,0.09834439809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.05666358201832179,0.06516903828243747,0.2
19,0.012953927,0.202735202,0.0441911835,0.0270213575,0.1284322503585485,0.09834439809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.05666358201832179,0.06516903828243747,0.2111111111111111
20,0.012953927,0.202735202,0.0441911835,0.0270213575,0.1284322503585485,0.08544206476386451,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.05574198678022695,0.06462320735185201,0.22222222222222224
21,0.012953927,0.202735202,0.0441911835,0.0712618805,0.1284322503585485,0.07899089809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0584412265183218,0.06400869732817253,0.23333333333333334
22,0.012953927,0.202735202,0.0441911835,0.0712618805,0.1284322503585485,0.07899089809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0584412265183218,0.06400869732817253,0.24444444444444446
23,0.012953927,0.202735202,0.0441911835,0.0712618805,0.1284322503585485,0.07038956476386268,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.05782684556594111,0.06383733090797757,0.2555555555555556
24,0.012953927,0.202735202,0.0441911835,0.07210783949999999,0.1284322503585485,0.06608889809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.057580080732607515,0.06379697144306674,0.26666666666666666
25,0.012953927,0.202735202,0.0441911835,0.07210783949999999,0.1284322503585485,0.06608889809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.057580080732607515,0.06379697144306674,0.2777777777777778
26,0.012953927,0.202735202,0.0441911835,0.07210783949999999,0.1284322503585485,0.06608889809719234,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.057580080732607515,0.06379697144306674,0.2888888888888889
27,0.012953927,0.202735202,0.0441911835,0.1168070585,0.1284322503585485,0.06393856476385718,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.060619286851655005,0.06566007508501519,0.3
28,0.012953927,0.202735202,0.0441911835,0.1168070585,0.1284322503585485,0.05963789809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.060312096375464655,0.06565341128661088,0.3111111111111111
29,0.012953927,0.202735202,0.0441911835,0.1735620175,0.1284322503585485,0.05963789809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0643660220183218,0.07094884336998732,0.32222222222222224
30,0.0399265465,0.202735202,0.0441911835,0.1735620175,0.1284322503585485,0.05963789809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06629263769689323,0.06980231286658706,0.33333333333333337
31,0.0399265465,0.202735202,0.0441911835,0.1735620175,0.1284322503585485,0.05963789809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06629263769689323,0.06980231286658706,0.34444444444444444
32,0.0399265465,0.202735202,0.0441911835,0.195911477,0.1284322503585485,0.04243509809717769,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06666025623260648,0.07293729959985557,0.35555555555555557
33,0.0399265465,0.202735202,0.0441911835,0.195911477,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0660458705183218,0.07319283582165073,0.3666666666666667
34,0.0399265465,0.202735202,0.0441911835,0.195911477,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0660458705183218,0.07319283582165073,0.37777777777777777
35,0.0399265465,0.202735202,0.0441911835,0.1984493545,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06622714748260751,0.07354152807344246,0.3888888888888889
36,0.0399265465,0.202735202,0.0441911835,0.21565235449999998,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06745593319689322,0.07602260505467971,0.4
37,0.0399265465,0.202735202,0.0441911835,0.21565235449999998,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06745593319689322,0.07602260505467971,0.41111111111111115
38,0.0399265465,0.202735202,0.0441911835,0.216498314,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06751635887546466,0.07614968816625434,0.4222222222222222
39,0.0399265465,0.202735202,0.0441911835,0.22509931400000002,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0681307160183218,0.07746739056328433,0.43333333333333335
40,0.0399265465,0.202735202,0.0441911835,0.22509931400000002,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0681307160183218,0.07746739056328433,0.4444444444444445
41,0.0399265465,0.202735202,0.0441911835,0.225945273,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06819114166117894,0.07759946388309595,0.45555555555555555
42,0.0399265465,0.202735202,0.0441911835,0.225945273,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06819114166117894,0.07759946388309595,0.4666666666666667
43,0.0399265465,0.202735202,0.0441911835,0.228095773,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06834474880403608,0.07793715079929096,0.4777777777777778
44,0.0399265465,0.202735202,0.0441911835,0.2297876915,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06846560012546467,0.07820477199454048,0.48888888888888893
45,0.0399265465,0.202735202,0.0441911835,0.2297876915,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06846560012546467,0.07820477199454048,0.5
46,0.0399265465,0.202735202,0.0441911835,0.2340881915,0.1284322503585485,0.033833698097192354,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06877277869689323,0.07889258876279957,0.5111111111111112
47,0.0399265465,0.202735202,0.0441911835,0.2340881915,0.1284322503585485,0.03096656476386024,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06856798345879808,0.07899391923315995,0.5222222222222223
48,0.0399265465,0.202735202,0.0441911835,0.2340881915,0.1284322503585485,0.02953299809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06846558583975036,0.07904732136078134,0.5333333333333333
49,0.0399265465,0.202735202,0.0441911835,0.2387765695,0.1284322503585485,0.02953299809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06880046998260751,0.07980921518619537,0.5444444444444445
50,0.0399265465,0.202735202,0.0441911835,0.2387765695,0.1284322503585485,0.02953299809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06880046998260751,0.07980921518619537,0.5555555555555556
51,0.0399265465,0.202735202,0.0441911835,0.2387765695,0.1284322503585485,0.02523229809718868,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0684932771254644,0.07998007967426277,0.5666666666666667
52,0.0399265465,0.202735202,0.0441911835,0.24216040649999998,0.1284322503585485,0.01663089809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06812059405403607,0.0809266964599548,0.5777777777777778
53,0.0399265465,0.202735202,0.0441911835,0.24646140649999998,0.1284322503585485,0.01663089809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06842780833975037,0.08164320139296491,0.5888888888888889
54,0.0399265465,0.202735202,0.0441911835,0.24646140649999998,0.1284322503585485,0.01448053143052385,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06827421072070262,0.08175009706982898,0.6
55,0.0399265465,0.202735202,0.0441911835,0.250691203,0.1284322503585485,0.01017979809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06826914380403608,0.08268871267109817,0.6111111111111112
56,0.0399265465,0.202735202,0.0441911835,0.252841203,0.1284322503585485,0.01017979809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06842271523260751,0.08305475896040185,0.6222222222222222
57,0.0399265465,0.202735202,0.0441911835,0.252841203,0.1284322503585485,0.01017979809719235,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06842271523260751,0.08305475896040185,0.6333333333333333
58,0.0399265465,0.202735202,0.0441911835,0.2604548365,0.1284322503585485,0.010179798097188683,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06896654619689298,0.08436971077712797,0.6444444444444445
59,0.0399265465,0.202735202,0.0441911835,0.2647558365,0.1284322503585485,0.007312678097189906,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06906896619689305,0.08528146925226537,0.6555555555555556
60,0.0399265465,0.202735202,0.0441911835,0.27236947,0.1284322503585485,0.0058791180971923505,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0695104000183218,0.08671891387112828,0.6666666666666667
61,0.0399265465,0.202735202,0.0441911835,0.27236947,0.1284322503585485,0.0058791180971923505,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0695104000183218,0.08671891387112828,0.6777777777777778
62,0.0399265465,0.202735202,0.0441911835,0.27666997,0.1284322503585485,0.0058791180971923505,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06981757858975036,0.08749688980782824,0.6888888888888889
63,0.0399265465,0.202735202,0.0441911835,0.280053807,0.1284322503585485,0.004445549430525684,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06995688347070275,0.08819586512500621,0.7000000000000001
64,0.0399265465,0.202735202,0.0441911835,0.280053807,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06975208794689322,0.08836285828232533,0.7111111111111111
65,0.0399265465,0.202735202,0.0441911835,0.280053807,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.06975208794689322,0.08836285828232533,0.7222222222222222
66,0.0399265465,0.202735202,0.0441911835,0.2842836035,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0700542162683218,0.08914103414822473,0.7333333333333334
67,0.0399265465,0.202735202,0.0441911835,0.2842836035,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0700542162683218,0.08914103414822473,0.7444444444444445
68,0.0399265465,0.202735202,0.0441911835,0.2842836035,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.0700542162683218,0.08914103414822473,0.7555555555555555
69,0.0399265465,0.202735202,0.0441911835,0.2885134,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07035634458975036,0.08992668734497386,0.7666666666666667
70,0.0399265465,0.202735202,0.0441911835,0.2885134,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07035634458975036,0.08992668734497386,0.7777777777777778
71,0.0399265465,0.202735202,0.0441911835,0.2885134,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07035634458975036,0.08992668734497386,0.788888888888889
72,0.0399265465,0.202735202,0.0441911835,0.2910512775,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07053762155403608,0.09040158728490282,0.8
73,0.0399265465,0.202735202,0.0441911835,0.2910512775,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07053762155403608,0.09040158728490282,0.8111111111111111
74,0.0399265465,0.202735202,0.0441911835,0.29443511499999997,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07077932423260751,0.09103879478101277,0.8222222222222223
75,0.0399265465,0.202735202,0.0441911835,0.29443511499999997,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07077932423260751,0.09103879478101277,0.8333333333333334
76,0.0399265465,0.202735202,0.0441911835,0.29443511499999997,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07077932423260751,0.09103879478101277,0.8444444444444444
77,0.0399265465,0.202735202,0.0441911835,0.29443511499999997,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07077932423260751,0.09103879478101277,0.8555555555555556
78,0.0399265465,0.202735202,0.0441911835,0.29443511499999997,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07077932423260751,0.09103879478101277,0.8666666666666667
79,0.0399265465,0.202735202,0.0441911835,0.296585615,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07093293137546466,0.09144609420582644,0.8777777777777778
80,0.0399265465,0.202735202,0.0441911835,0.296585615,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07093293137546466,0.09144609420582644,0.888888888888889
81,0.0399265465,0.202735202,0.0441911835,0.296585615,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07093293137546466,0.09144609420582644,0.9
82,0.0399265465,0.202735202,0.0441911835,0.296585615,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07093293137546466,0.09144609420582644,0.9111111111111111
83,0.0399265465,0.202735202,0.0441911835,0.301732074,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07130053558975037,0.09242804462880652,0.9222222222222223
84,0.0399265465,0.202735202,0.0441911835,0.301732074,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07130053558975037,0.09242804462880652,0.9333333333333333
85,0.045189497,0.202735202,0.0441911835,0.301732074,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07167646062546465,0.09230123980779849,0.9444444444444445
86,0.045189497,0.202735202,0.0441911835,0.310720952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07231852333975038,0.09403954057846216,0.9555555555555556
87,0.045189497,0.202735202,0.0441911835,0.310720952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07231852333975038,0.09403954057846216,0.9666666666666667
88,0.045189497,0.202735202,0.0441911835,0.310720952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07231852333975038,0.09403954057846216,0.9777777777777779
89,0.060978347,0.202735202,0.0441911835,0.310720952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07344629833975036,0.09378349319973105,0.9888888888888889
90,0.060978347,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07375351262546466,0.09462382225699932,1.0
91,0.060978347,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07375351262546466,0.09462382225699932,1.011111111111111
92,0.060978347,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07375351262546466,0.09462382225699932,1.0222222222222224
93,0.07018851,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07441138141117894,0.09456016640174213,1.0333333333333334
94,0.07018851,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07441138141117894,0.09456016640174213,1.0444444444444445
95,0.07018851,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07441138141117894,0.09456016640174213,1.0555555555555556
96,0.073477854,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07464633455403606,0.09455295296929912,1.0666666666666667
97,0.073477854,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07464633455403606,0.09455295296929912,1.0777777777777777
98,0.073477854,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07464633455403606,0.09455295296929912,1.088888888888889
99,0.0800565415,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07511624080403607,0.0945630459306254,1.1
100,0.0800565415,0.202735202,0.0441911835,0.315021952,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07511624080403607,0.0945630459306254,1.1111111111111112
101,0.087293098,0.202735202,0.0441911835,0.319322452,0.1284322503585485,0.0015784120971923498,8.6014e-05,0.0151385,0.01298815,0.0176417885831546,0.165630831498927,0.01298815,0.01728885,0.0378495457186828,14,0.07594031626832179,0.09545215906856871,1.1222222222222222
