task_eng,dyad_01_anno01,dyad_01_anno02,dyad_02_anno01,dyad_02_anno02,dyad_03_anno01,dyad_03_anno02,dyad_04_anno01,dyad_04_anno02,dyad_05_anno01,dyad_05_anno02,dyad_06_anno01,dyad_06_anno02,dyad_07_anno01,dyad_07_anno02,dyad_08_anno01,dyad_08_anno02,dyad_09_anno01,dyad_09_anno02,dyad_10_anno01,dyad_10_anno02,dyad_11_anno01,dyad_11_anno02,triad_01_anno01,triad_01_anno02,triad_02_anno01,triad_02_anno02,triad_03_anno01,triad_03_anno02,triad_04_anno01,triad_04_anno02,triad_05_anno01,triad_05_anno02,triad_06_anno01,triad_06_anno02,triad_07_anno01,triad_07_anno02,triad_08_anno01,triad_08_anno02,triad_09_anno01,triad_09_anno02,triad_10_anno01,triad_10_anno02,triad_11_anno01,triad_11_anno02,triad_12_anno01,triad_12_anno02,triad_13_anno01,triad_13_anno02,triad_14_anno01,triad_14_anno02
high,0.697900459446102,,0.47961134477407164,,0.7481831850645283,,0.666840625578694,,0.4389945236232525,,0.9285461251536811,,0.6953547428610914,,0.3558642690624531,,0.12385723475175922,,0.11614042835062928,,0.6021365938001729,,0.43328185212397474,,0.7984553325462417,,0.6865448716781115,,0.685121388410413,,0.6377840662488499,,0.7139876228353338,,0.35741104952619346,,0.06315604806876991,,0.692358770048013,,0.3297790901137358,,0.21420744199342512,,0.7278544388814263,,0.6987310240257044,,0.5513590572134576,
low,0.15178195530010433,,0.3704595038348215,,0.10806916426512968,,0.19615831383310045,,0.25801898023742303,,0.06038883910896247,,0.19373952700951855,,0.17664380853703426,,0.6254458977407847,,0.653814307794215,,0.056131900703964434,,0.42654930950203174,,0.16135379771743408,,0.22689932788109507,,0.15010237576781826,,0.07317581291991458,,0.07636746268124342,,0.42456131388725704,,0.7851524809216105,,0.07860864235366227,,0.33051727909011375,,0.07346705417123255,,0.06804249603126145,,0.03962165382046608,,0.08245580688082113,
mid,0.15031758525379363,,0.14992915139110682,,0.14373198847262247,,0.13700106058820558,,0.3006734922956563,,0.011044197628623227,,0.11088845509354432,,0.4674919224005126,,0.250696867507456,,0.22885846765290352,,0.3417315054958627,,0.1325816077131847,,0.04019086973632428,,0.08655580044079343,,0.16477623582176867,,0.2890401208312356,,0.2096449144834228,,0.2180276365865495,,0.1516914710096196,,0.22900704872816427,,0.33970363079615046,,0.7123255038353423,,0.20410306508731224,,0.26164732215382946,,0.3661851359057213,
