,task_eng_dyad_01,task_eng_dyad_02,task_eng_dyad_03,task_eng_dyad_04,task_eng_dyad_05,task_eng_dyad_06,task_eng_dyad_07,task_eng_dyad_08,task_eng_dyad_09,task_eng_dyad_10,task_eng_dyad_11,groups,avg_task_eng,std_avg_task_eng,seconds
24,0.29047391300000003,0.3104673515,0.0350975965,0.286672651,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15199056669065383,0.20119444203586637,0.26666666666666666
25,0.29047391300000003,0.3104673515,0.0350975965,0.286672651,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15199056669065383,0.20119444203586637,0.2777777777777778
26,0.29047391300000003,0.3104673515,0.0350975965,0.289210529,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15222128287247202,0.20136571300844203,0.2888888888888889
27,0.29047391300000003,0.3104673515,0.0350975965,0.289210529,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15222128287247202,0.20136571300844203,0.3
28,0.29047391300000003,0.3104673515,0.0350975965,0.289210529,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15222128287247202,0.20136571300844203,0.3111111111111111
29,0.29047391300000003,0.3104673515,0.0350975965,0.292594366,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15252890441792658,0.20159836599659095,0.32222222222222224
30,0.29047391300000003,0.3104673515,0.0350975965,0.292594366,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15252890441792658,0.20159836599659095,0.33333333333333337
31,0.29047391300000003,0.3104673515,0.0350975965,0.292594366,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15252890441792658,0.20159836599659095,0.34444444444444444
32,0.29047391300000003,0.3104673515,0.0350975965,0.295978203,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15283652596338113,0.2018359082322262,0.35555555555555557
33,0.29047391300000003,0.3104673515,0.0350975965,0.295978203,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15283652596338113,0.2018359082322262,0.3666666666666667
34,0.29047391300000003,0.3104673515,0.0350975965,0.295978203,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15283652596338113,0.2018359082322262,0.37777777777777777
35,0.29047391300000003,0.3104673515,0.0350975965,0.301899918,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15337486369065384,0.2022633199018766,0.3888888888888889
36,0.29047391300000003,0.3104673515,0.0350975965,0.301899918,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15337486369065384,0.2022633199018766,0.4
37,0.29047391300000003,0.3104673515,0.0350975965,0.301899918,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15337486369065384,0.2022633199018766,0.41111111111111115
38,0.29047391300000003,0.3104673515,0.0350975965,0.3035918365,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15352867446338112,0.20238816484775154,0.4222222222222222
39,0.29047391300000003,0.3104673515,0.0350975965,0.3035918365,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15352867446338112,0.20238816484775154,0.43333333333333335
40,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15360557987247203,0.20245104050314747,0.4444444444444445
41,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15360557987247203,0.20245104050314747,0.45555555555555555
42,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15360557987247203,0.20245104050314747,0.4666666666666667
43,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15360557987247203,0.20245104050314747,0.4777777777777778
44,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15360557987247203,0.20245104050314747,0.48888888888888893
45,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5
46,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5111111111111112
47,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5222222222222223
48,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5333333333333333
49,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5444444444444445
50,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5555555555555556
51,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5666666666666667
52,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5777777777777778
53,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15384480487247204,0.20263041833544462,0.5888888888888889
54,0.293763257,0.3104673515,0.0350975965,0.317337796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1550773384179266,0.20366873255938425,0.6
55,0.293763257,0.3104673515,0.0350975965,0.317337796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1550773384179266,0.20366873255938425,0.6111111111111112
56,0.293763257,0.3104673515,0.0350975965,0.317337796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1550773384179266,0.20366873255938425,0.6222222222222222
57,0.297052601,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15772177878156293,0.20608102417097443,0.6333333333333333
58,0.297052601,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15772177878156293,0.20608102417097443,0.6444444444444445
59,0.297052601,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15772177878156293,0.20608102417097443,0.6555555555555556
60,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15778158500883566,0.20612559312175208,0.6666666666666667
61,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15778158500883566,0.20612559312175208,0.6777777777777778
62,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15778158500883566,0.20612559312175208,0.6888888888888889
63,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15778158500883566,0.20612559312175208,0.7000000000000001
64,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.15778158500883566,0.20612559312175208,0.7111111111111111
65,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16071340319065383,0.2092315836867148,0.7222222222222222
66,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16071340319065383,0.2092315836867148,0.7333333333333334
67,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16071340319065383,0.2092315836867148,0.7444444444444445
68,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16071340319065383,0.2092315836867148,0.7555555555555555
69,0.2977104695,0.3104673515,0.0350975965,0.401187296,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1630588577361084,0.212004918872699,0.7666666666666667
70,0.2977104695,0.3104673515,0.0350975965,0.401187296,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1630588577361084,0.212004918872699,0.7777777777777778
71,0.2977104695,0.3104673515,0.0350975965,0.401187296,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1630588577361084,0.212004918872699,0.788888888888889
72,0.2977104695,0.312440958,0.0350975965,0.401187296,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16323827650883566,0.2121429353067532,0.8
73,0.2977104695,0.312440958,0.0350975965,0.401187296,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16323827650883566,0.2121429353067532,0.8111111111111111
74,0.30165768200000004,0.312440958,0.0350975965,0.407636796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16418343219065387,0.21312542904944548,0.8222222222222223
75,0.30165768200000004,0.315072433,0.0350975965,0.407636796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16442265719065385,0.21330988072910015,0.8333333333333334
76,0.30165768200000004,0.315072433,0.0350975965,0.407636796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16442265719065385,0.21330988072910015,0.8444444444444444
77,0.30626276350000003,0.315072433,0.0350975965,0.407636796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16484130096338112,0.21361046041834214,0.8555555555555556
78,0.30626276350000003,0.317703908,0.0350975965,0.407636796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16508052596338113,0.21379692282251914,0.8666666666666667
79,0.30626276350000003,0.317703908,0.0350975965,0.407636796,0.0108226245,0.6244070535,0.0605101305,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16508052596338113,0.21379692282251914,0.8777777777777778
80,0.30823637000000004,0.317703908,0.0350975965,0.407636796,0.0108226245,0.6299465535,0.0613560895,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16584044100883566,0.2150789197390668,0.888888888888889
81,0.30823637000000004,0.317703908,0.0350975965,0.407636796,0.0108226245,0.6299465535,0.0613560895,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16584044100883566,0.2150789197390668,0.9
82,0.30823637000000004,0.320335383,0.0350975965,0.407636796,0.0108226245,0.6299465535,0.06558588600000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1664641929633811,0.21506401558926708,0.9111111111111111
83,0.3095521075,0.320335383,0.0350975965,0.407636796,0.0108226245,0.6299465535,0.06558588600000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1665838054633811,0.2151510984726524,0.9222222222222223
84,0.3095521075,0.320335383,0.0350975965,0.407636796,0.0108226245,0.6299465535,0.06558588600000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1665838054633811,0.2151510984726524,0.9333333333333333
85,0.3115257135,0.3223089895,0.0350975965,0.407636796,0.0108226245,0.6299465535,0.068123764,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1671733591451993,0.21530651061364803,0.9444444444444445
86,0.3115257135,0.3223089895,0.0350975965,0.407636796,0.0108226245,0.6299465535,0.068123764,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1671733591451993,0.21530651061364803,0.9555555555555556
87,0.3115257135,0.3223089895,0.0350975965,0.407636796,0.0108226245,0.6327160535,0.068123764,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16742513187247202,0.2159025726329963,0.9666666666666667
88,0.3115257135,0.3249404645,0.0350975965,0.407636796,0.0108226245,0.6327160535,0.068123764,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16766435687247203,0.21609272311672875,0.9777777777777779
89,0.3115257135,0.3249404645,0.0350975965,0.407636796,0.0108226245,0.6327160535,0.0698156825,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1678181676451993,0.2160153751592203,0.9888888888888889
90,0.31349932,0.3249404645,0.0350975965,0.407636796,0.0108226245,0.6354860535,0.0698156825,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16824940459974475,0.216743794383326,1.0
91,0.31349932,0.3282298085,0.0350975965,0.407636796,0.0108226245,0.6354860535,0.0698156825,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.168548435872472,0.21698372791514012,1.011111111111111
92,0.31547292650000003,0.3282298085,0.0350975965,0.407636796,0.0108226245,0.6354860535,0.074045479,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16911238159974473,0.21692731105668472,1.0222222222222224
93,0.31547292650000003,0.3282298085,0.0350975965,0.407636796,0.0108226245,0.6410255535,0.074045479,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16961597250883564,0.218121395821737,1.0333333333333334
94,0.31547292650000003,0.3282298085,0.0350975965,0.407636796,0.0108226245,0.6410255535,0.074045479,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16961597250883564,0.218121395821737,1.0444444444444445
95,0.3181044015,0.32954554599999997,0.0350975965,0.407636796,0.0108226245,0.6410255535,0.074045479,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.16997481000883566,0.2183945280381998,1.0555555555555556
96,0.3245539015,0.32954554599999997,0.0350975965,0.407636796,0.0108226245,0.6410255535,0.078275275,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17094565509974474,0.2186572703232419,1.0666666666666667
97,0.3245539015,0.32954554599999997,0.0350975965,0.407636796,0.0108226245,0.6410255535,0.078275275,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17094565509974474,0.2186572703232419,1.0777777777777777
98,0.33100390150000003,0.3302034145,0.0350975965,0.407636796,0.0108226245,0.6410255535,0.078275275,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17159182496338113,0.21916607474147848,1.088888888888889
99,0.33297750750000005,0.3302034145,0.0350975965,0.407636796,0.0108226245,0.6410255535,0.08165911249999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17207886528156294,0.21916845497035678,1.1
100,0.33297750750000005,0.3302034145,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.08165911249999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17233063800883566,0.21976182222867027,1.1111111111111112
101,0.33297750750000005,0.3308612835,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.08165911249999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17239044428156294,0.21980916672213194,1.1222222222222222
102,0.334293245,0.3308612835,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.08419699,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17274077291792655,0.2198020860996778,1.1333333333333333
103,0.334293245,0.331519152,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.08419699,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1728005791451993,0.21984949601722167,1.1444444444444446
104,0.334293245,0.331519152,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.08419699,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1728005791451993,0.21984949601722167,1.1555555555555557
105,0.3362668515,0.331519152,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.0858889085,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17313380869065384,0.21992752694618425,1.1666666666666667
106,0.3362668515,0.3354663645,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.0858889085,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17349264619065383,0.22021482610831533,1.1777777777777778
107,0.3362668515,0.3354663645,0.0350975965,0.407636796,0.0108226245,0.6437950535,0.0858889085,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17349264619065383,0.22021482610831533,1.1888888888888889
108,0.33758258900000004,0.3354663645,0.0350975965,0.407636796,0.0108226245,0.6465650535,0.089272746,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17417169846338115,0.2207719222481893,1.2
109,0.33758258900000004,0.3354663645,0.0350975965,0.407636796,0.0108226245,0.6465650535,0.089272746,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17417169846338115,0.2207719222481893,1.2111111111111112
110,0.350482589,0.34138718349999997,0.0350975965,0.407636796,0.0108226245,0.6465650535,0.092656583,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17619030355429022,0.2220634900517424,1.2222222222222223
111,0.353771933,0.34138718349999997,0.0350975965,0.407636796,0.0108226245,0.6521045535000001,0.092656583,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1769929257361084,0.22349815484231003,1.2333333333333334
112,0.353771933,0.34138718349999997,0.0350975965,0.407636796,0.0108226245,0.6521045535000001,0.092656583,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1769929257361084,0.22349815484231003,1.2444444444444445
113,0.356403408,0.3446765275,0.0350975965,0.407636796,0.0108226245,0.6521045535000001,0.0951944605,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1777618981451993,0.2238561457578399,1.2555555555555555
114,0.356403408,0.3446765275,0.0350975965,0.407636796,0.0108226245,0.6521045535000001,0.0951944605,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1777618981451993,0.2238561457578399,1.2666666666666666
115,0.356403408,0.3446765275,0.0350975965,0.407636796,0.0108226245,0.6521045535000001,0.0951944605,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1777618981451993,0.2238561457578399,1.277777777777778
116,0.35903488299999997,0.346650134,0.0350975965,0.407636796,0.0108226245,0.6521045535000001,0.09773233849999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17841125809974476,0.22412235474264258,1.288888888888889
117,0.35903488299999997,0.346650134,0.0350975965,0.407636796,0.0108226245,0.6521045535000001,0.09773233849999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17841125809974476,0.22412235474264258,1.3
118,0.35903488299999997,0.346650134,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.09773233849999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17765586637247202,0.2247567926158373,1.3111111111111111
119,0.35903488299999997,0.3525709525,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.09942425699999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.178347933372472,0.22514873506351055,1.3222222222222222
120,0.35903488299999997,0.3525709525,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.09942425699999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.178347933372472,0.22514873506351055,1.3333333333333335
121,0.361666358,0.3525709525,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.09942425699999999,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.17858715837247202,0.22536121461657943,1.3444444444444446
122,0.361666358,0.3591496405,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.10027021650000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1792621263270175,0.22584751202947878,1.3555555555555556
123,0.361666358,0.3591496405,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.10027021650000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1792621263270175,0.22584751202947878,1.3666666666666667
124,0.361666358,0.3591496405,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.10027021650000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.1792621263270175,0.22584751202947878,1.3777777777777778
125,0.364297833,0.36441259049999997,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.10196213500000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.18013361209974474,0.22642576819302504,1.3888888888888888
126,0.364297833,0.36441259049999997,0.0350975965,0.407636796,0.0025133154999999996,0.6521045535000001,0.10196213500000001,0.01017979809719235,0.002236365,0.01298815,0.0280406,11,0.18013361209974474,0.22642576819302504,1.4000000000000001
