,task_eng_dyad_01,task_eng_dyad_02,task_eng_dyad_03,task_eng_dyad_04,task_eng_dyad_05,task_eng_dyad_07,task_eng_dyad_08,task_eng_dyad_09,task_eng_dyad_10,task_eng_dyad_11,task_eng_triad_01,task_eng_triad_02,task_eng_triad_04,task_eng_triad_06,task_eng_triad_07,task_eng_triad_08,task_eng_triad_09,task_eng_triad_10,task_eng_triad_11,task_eng_triad_12,task_eng_triad_13,groups,avg_task_eng,seconds
11,0.29047391300000003,0.3104673515,0.0350975965,0.138005977,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.02363752,0.02396438355507885,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1267876826239601,0.12222222222222223
12,0.29047391300000003,0.3104673515,0.0350975965,0.138851936,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.02363752,0.024586216095576197,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12685757745922188,0.13333333333333333
13,0.29047391300000003,0.3104673515,0.0350975965,0.138851936,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.02363752,0.0258298811765693,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12691679960593583,0.14444444444444446
14,0.29047391300000003,0.3104673515,0.0350975965,0.138851936,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.02363752,0.0258298811765693,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12691679960593583,0.15555555555555556
15,0.29047391300000003,0.3104673515,0.0350975965,0.1405438545,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.02363752,0.02645171371706673,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1270269782269119,0.16666666666666669
16,0.29047391300000003,0.3104673515,0.0350975965,0.14699385450000002,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.02363752,0.02769537879806,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12739334323076873,0.17777777777777778
17,0.29047391300000003,0.3104673515,0.0350975965,0.14699385450000002,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.02363752,0.02769537879806,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12739334323076873,0.18888888888888888
18,0.29047391300000003,0.3104673515,0.0350975965,0.147839814,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.0270213575,0.02769537879806,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12759476213553061,0.2
19,0.29047391300000003,0.3104673515,0.0350975965,0.147839814,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.0270213575,0.02769537879806,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12759476213553061,0.2111111111111111
20,0.29047391300000003,0.3104673515,0.0350975965,0.160739814,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.0270213575,0.02769537879806,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.12820904784981635,0.22222222222222224
21,0.29047391300000003,0.3104673515,0.0350975965,0.161585773,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.0712618805,0.02831721133855733,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.13038563425650668,0.23333333333333334
22,0.29047391300000003,0.3104673515,0.0350975965,0.161585773,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.0712618805,0.029560876419550398,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.13044485640322065,0.24444444444444446
23,0.29047391300000003,0.3104673515,0.0350975965,0.164123651,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.0712618805,0.029560876419550398,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.13056570773655396,0.2555555555555556
24,0.29047391300000003,0.3104673515,0.0350975965,0.286672651,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.07210783949999999,0.029560876419550398,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1364416581651254,0.26666666666666666
25,0.29047391300000003,0.3104673515,0.0350975965,0.286672651,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.07210783949999999,0.029560876419550398,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1364416581651254,0.2777777777777778
26,0.29047391300000003,0.3104673515,0.0350975965,0.289210529,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.07210783949999999,0.029560876419550398,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.13656250949845875,0.2888888888888889
27,0.29047391300000003,0.3104673515,0.0350975965,0.289210529,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.1168070585,0.029560876419550398,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.13869104373655397,0.3
28,0.29047391300000003,0.3104673515,0.0350975965,0.289210529,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.1168070585,0.029560876419550398,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.13869104373655397,0.3111111111111111
29,0.29047391300000003,0.3104673515,0.0350975965,0.292594366,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.012953927,0.202735202,0.1735620175,0.03080454150054506,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14161401807374419,0.32222222222222224
30,0.29047391300000003,0.3104673515,0.0350975965,0.292594366,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.1735620175,0.0314263740410408,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14292803959948208,0.33333333333333337
31,0.29047391300000003,0.3104673515,0.0350975965,0.292594366,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.1735620175,0.0314263740410408,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14292803959948208,0.34444444444444444
32,0.29047391300000003,0.3104673515,0.0350975965,0.295978203,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.195911477,0.0314263740410408,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14415343467091066,0.35555555555555557
33,0.29047391300000003,0.3104673515,0.0350975965,0.295978203,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.195911477,0.0314263740410408,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14415343467091066,0.3666666666666667
34,0.29047391300000003,0.3104673515,0.0350975965,0.295978203,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.195911477,0.0314263740410408,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14415343467091066,0.37777777777777777
35,0.29047391300000003,0.3104673515,0.0350975965,0.301899918,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.1984493545,0.0314263740410408,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14455627240900593,0.3888888888888889
36,0.29047391300000003,0.3104673515,0.0350975965,0.301899918,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.21565235449999998,0.0314263740410408,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14537546288519637,0.4
37,0.29047391300000003,0.3104673515,0.0350975965,0.301899918,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.21565235449999998,0.03142637404104239,0.4848938219848895,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14537546288519645,0.41111111111111115
38,0.29047391300000003,0.3104673515,0.0350975965,0.3035918365,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.216498314,0.032670039122035664,0.48489382198489267,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14555553636524388,0.4222222222222222
39,0.29047391300000003,0.3104673515,0.0350975965,0.3035918365,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.22509931400000002,0.0332918716625315,0.48613748706588317,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14605394101388608,0.43333333333333335
40,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.22509931400000002,0.03329187166253309,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14612383587295744,0.4444444444444445
41,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.225945273,0.034535536743525136,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14622334178157614,0.45555555555555555
42,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.225945273,0.03515736928402195,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14625295285493312,0.4666666666666667
43,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.228095773,0.03515736928402195,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14635535761683788,0.4777777777777778
44,0.29047391300000003,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2297876915,0.036401034365015225,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1464951473111709,0.48888888888888893
45,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2297876915,0.03702286690551265,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14665006671786124,0.5
46,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2340881915,0.03702286690551265,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14685485243214697,0.5111111111111112
47,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2340881915,0.03702286690551265,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14685485243214697,0.5222222222222223
48,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2340881915,0.03702286690551265,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14685485243214697,0.5333333333333333
49,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2387765695,0.03702286690551265,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14707810852738507,0.5444444444444445
50,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2387765695,0.038266531986505724,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.147137330674099,0.5555555555555556
51,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2387765695,0.039510197067500384,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14719655282081304,0.5666666666666667
52,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.24216040649999998,0.040753862148493455,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14741691006276508,0.5777777777777778
53,0.293105388,0.3104673515,0.0350975965,0.304437796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.24646140649999998,0.040753862148493455,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14762171958657463,0.5888888888888889
54,0.293763257,0.3104673515,0.0350975965,0.317337796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.24646140649999998,0.040753862148493455,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14826733239609843,0.6
55,0.293763257,0.3104673515,0.0350975965,0.317337796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.250691203,0.040753862148493455,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1484687512770508,0.6111111111111112
56,0.293763257,0.3104673515,0.0350975965,0.317337796,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.252841203,0.040753862148493455,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14857113222943177,0.6222222222222222
57,0.297052601,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.252841203,0.041375694688990904,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.14998592635040783,0.6333333333333333
58,0.297052601,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2604548365,0.042619359769984204,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15040770247331228,0.6444444444444445
59,0.297052601,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2647558365,0.042619359769984204,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1506125119971218,0.6555555555555556
60,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.27236947,0.043241192310481534,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15103600411809787,0.6666666666666667
61,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.27236947,0.044484857391474605,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15109522626481184,0.6777777777777778
62,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.27666997,0.044484857391474605,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15130001197909754,0.6888888888888889
63,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.280053807,0.045106689931971505,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1514907581476926,0.7000000000000001
64,0.2977104695,0.3104673515,0.0350975965,0.34313729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.280053807,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15154998029440664,0.7111111111111111
65,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.280053807,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15308569458012092,0.7222222222222222
66,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2842836035,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1532871134610733,0.7333333333333334
67,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2842836035,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1532871134610733,0.7444444444444445
68,0.2977104695,0.3104673515,0.0350975965,0.37538729600000004,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2842836035,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.1532871134610733,0.7555555555555555
69,0.2977104695,0.3104673515,0.0350975965,0.401187296,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2885134,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15471710377059708,0.7666666666666667
70,0.2977104695,0.3104673515,0.0350975965,0.401187296,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2885134,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15471710377059708,0.7777777777777778
71,0.2977104695,0.3104673515,0.0350975965,0.401187296,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2885134,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15471710377059708,0.788888888888889
72,0.2977104695,0.312440958,0.0350975965,0.401187296,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2910512775,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15493193634202568,0.8
73,0.2977104695,0.312440958,0.0350975965,0.401187296,0.0108226245,0.0605101305,0.0139107933401735,0.002236365,0.30325333149892697,0.02766750047570205,0.0399265465,0.202735202,0.2910512775,0.046350355012965305,0.48675931960638,0.24987988858315457,0.01298815,0.0176417885831546,0.1451103576625315,0.2790018624195504,0.01728885,21,0.15493193634202568,0.8111111111111111
