score,conf
0.52772385,0.52772385
0.4835929,0.4835929
0.4386573,0.4386573
0.37863225,0.37863225
0.4574061,0.4574061
0.45227736,0.45227736
0.46416628,0.46416628
0.50655156,0.50655156
0.3903669,0.3903669
0.35797584,0.35797584
0.33740947,0.33740947
0.52379435,0.52379435
0.48460996,0.48460996
0.54234606,0.54234606
0.44547877,0.44547877
0.44303092,0.44303092
0.41987535,0.41987535
0.4304355,0.4304355
0.39206526,0.39206526
0.3633773,0.3633773
0.43950877,0.43950877
0.3452969,0.3452969
0.4940088,0.4940088
0.39966798,0.39966798
0.40022588,0.40022588
0.5004527,0.5004527
0.5239751,0.5239751
0.44159514,0.44159514
0.46344292,0.46344292
0.3924308,0.3924308
0.43498814,0.43498814
0.5581699,0.5581699
0.45138475,0.45138475
0.5782167,0.5782167
0.51797664,0.51797664
0.45336112,0.45336112
0.4606211,0.4606211
0.36555535,0.36555535
0.5251946,0.5251946
0.537207,0.537207
0.5675524,0.5675524
0.56478137,0.56478137
0.5184732,0.5184732
0.402375,0.402375
0.47608632,0.47608632
0.42662743,0.42662743
0.4398617,0.4398617
0.5557149,0.5557149
0.61535776,0.61535776
0.49771655,0.49771655
0.42306203,0.42306203
0.45269337,0.45269337
0.52764225,0.52764225
0.5540476,0.5540476
0.33562484,0.33562484
0.51848024,0.51848024
0.51698613,0.51698613
0.51504594,0.51504594
0.4683872,0.4683872
0.45687097,0.45687097
0.45355126,0.45355126
0.5095307,0.5095307
0.49255642,0.49255642
0.45575276,0.45575276
0.47236252,0.47236252
0.46446913,0.46446913
0.39891416,0.39891416
0.49103355,0.49103355
0.4915045,0.4915045
0.465272,0.465272
0.6766514,0.6766514
0.5048376,0.5048376
0.50620776,0.50620776
0.5026314,0.5026314
0.50261664,0.50261664
0.505721,0.505721
0.53698295,0.53698295
0.43895563,0.43895563
0.48070368,0.48070368
0.492678,0.492678
0.5151098,0.5151098
0.5182334,0.5182334
0.54985124,0.54985124
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
