score,conf
0.551824,0.551824
0.45548373,0.45548373
0.48724547,0.48724547
0.40825278,0.40825278
0.4493598,0.4493598
0.41863734,0.41863734
0.5089106,0.5089106
0.42226487,0.42226487
0.36349657,0.36349657
0.52012664,0.52012664
0.48096532,0.48096532
0.51558685,0.51558685
0.43844426,0.43844426
0.46553388,0.46553388
0.46290752,0.46290752
0.43199354,0.43199354
0.51580054,0.51580054
0.44927022,0.44927022
0.45011148,0.45011148
0.4156943,0.4156943
0.33389166,0.33389166
0.42015702,0.42015702
0.49443698,0.49443698
0.4584688,0.4584688
0.51665944,0.51665944
0.45269528,0.45269528
0.54476714,0.54476714
0.45043284,0.45043284
0.42266005,0.42266005
0.44918028,0.44918028
0.3696408,0.3696408
0.4717332,0.4717332
0.5017398,0.5017398
0.3711009,0.3711009
0.42460507,0.42460507
0.39606196,0.39606196
0.358801,0.358801
0.3863058,0.3863058
0.54229736,0.54229736
0.44056696,0.44056696
0.42403644,0.42403644
0.43490228,0.43490228
0.37245104,0.37245104
0.42876825,0.42876825
0.3899109,0.3899109
0.43529522,0.43529522
0.42217407,0.42217407
0.5418223,0.5418223
0.4884851,0.4884851
0.456245,0.456245
0.4483846,0.4483846
0.45878989,0.45878989
0.45943213,0.45943213
0.46224374,0.46224374
0.49747953,0.49747953
0.39990094,0.39990094
0.4543648,0.4543648
0.4120317,0.4120317
0.34861913,0.34861913
0.45522463,0.45522463
0.41290802,0.41290802
0.41097796,0.41097796
0.45854348,0.45854348
0.42908207,0.42908207
0.45590425,0.45590425
0.51468045,0.51468045
0.54400283,0.54400283
0.43309525,0.43309525
0.35944232,0.35944232
0.4103514,0.4103514
0.50931853,0.50931853
0.5037494,0.5037494
0.4479418,0.4479418
0.44451898,0.44451898
0.46347576,0.46347576
0.40948147,0.40948147
0.4594568,0.4594568
0.4632804,0.4632804
0.47464442,0.47464442
0.3841257,0.3841257
0.5233929,0.5233929
0.41289967,0.41289967
0.55766666,0.55766666
0.46272266,0.46272266
0.37869412,0.37869412
0.4797688,0.4797688
0.5157188,0.5157188
0.45622256,0.45622256
0.48546562,0.48546562
0.40621942,0.40621942
0.46518278,0.46518278
0.46153444,0.46153444
0.43798798,0.43798798
0.3868199,0.3868199
0.48739913,0.48739913
0.43836173,0.43836173
0.3881646,0.3881646
0.47246465,0.47246465
0.4160219,0.4160219
0.41897923,0.41897923
0.42939392,0.42939392
0.5685664,0.5685664
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.5367712,0.5367712
0.55708593,0.55708593
0.4492197,0.4492197
0.4922354,0.4922354
0.4492597,0.4492597
0.48280635,0.48280635
0.49902534,0.49902534
0.4930969,0.4930969
0.51438266,0.51438266
0.4383694,0.4383694
0.4877042,0.4877042
0.49694788,0.49694788
0.4191021,0.4191021
0.4738007,0.4738007
0.36125234,0.36125234
0.4455242,0.4455242
0.43498445,0.43498445
0.4076248,0.4076248
0.3810985,0.3810985
0.40900007,0.40900007
0.44886878,0.44886878
0.5118508,0.5118508
0.426343,0.426343
0.48333797,0.48333797
0.4719036,0.4719036
0.44299418,0.44299418
0.5064716,0.5064716
0.505075,0.505075
0.3908824,0.3908824
0.4180928,0.4180928
0.37965965,0.37965965
0.4093598,0.4093598
0.41651723,0.41651723
0.50278807,0.50278807
0.536711,0.536711
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
