score,conf
0.5494133,0.5494133
0.48686698,0.48686698
0.42357528,0.42357528
0.48480052,0.48480052
0.5104923,0.5104923
0.48481596,0.48481596
0.58827466,0.58827466
0.42555973,0.42555973
0.42860308,0.42860308
0.44958588,0.44958588
0.43062028,0.43062028
0.5886141,0.5886141
0.48618397,0.48618397
0.545954,0.545954
0.4339303,0.4339303
0.49976853,0.49976853
0.63826513,0.63826513
0.6110859,0.6110859
0.44846937,0.44846937
0.46742976,0.46742976
0.5894435,0.5894435
0.5808589,0.5808589
0.6289694,0.6289694
0.5071035,0.5071035
0.48572028,0.48572028
0.51197165,0.51197165
0.6166584,0.6166584
0.55662256,0.55662256
0.60499877,0.60499877
0.5662223,0.5662223
0.5668651,0.5668651
0.5870123,0.5870123
0.4939503,0.4939503
0.4256373,0.4256373
0.44011584,0.44011584
0.5360496,0.5360496
0.5812658,0.5812658
0.59849757,0.59849757
0.4855518,0.4855518
0.4803565,0.4803565
0.5387508,0.5387508
0.5230738,0.5230738
0.48233968,0.48233968
0.56434774,0.56434774
0.5274167,0.5274167
0.5677572,0.5677572
0.53206533,0.53206533
0.47972277,0.47972277
0.51204115,0.51204115
0.5871215,0.5871215
0.49887425,0.49887425
0.5477861,0.5477861
0.5195526,0.5195526
0.48530415,0.48530415
0.46330607,0.46330607
0.5479641,0.5479641
0.52585155,0.52585155
0.51119906,0.51119906
0.58230364,0.58230364
0.5723649,0.5723649
0.51523125,0.51523125
0.40801576,0.40801576
0.44294354,0.44294354
0.4824097,0.4824097
0.40006277,0.40006277
0.43680957,0.43680957
0.5685652,0.5685652
0.58509636,0.58509636
0.6635953,0.6635953
0.4616638,0.4616638
0.40070868,0.40070868
0.49635488,0.49635488
0.5424437,0.5424437
0.5780226,0.5780226
0.5771136,0.5771136
0.5618143,0.5618143
0.52808064,0.52808064
0.4410528,0.4410528
0.5959022,0.5959022
0.56645066,0.56645066
0.6042928,0.6042928
0.56650376,0.56650376
0.50271183,0.50271183
