score,conf
0.53524756,0.53524756
0.45513573,0.45513573
0.42125773,0.42125773
0.4524757,0.4524757
0.49591932,0.49591932
0.44999218,0.44999218
0.5715363,0.5715363
0.40503547,0.40503547
0.41587844,0.41587844
0.44220403,0.44220403
0.43300673,0.43300673
0.5442906,0.5442906
0.46203983,0.46203983
0.50339866,0.50339866
0.41445458,0.41445458
0.4589271,0.4589271
0.60218865,0.60218865
0.59885544,0.59885544
0.42208755,0.42208755
0.4456165,0.4456165
0.55696964,0.55696964
0.5547671,0.5547671
0.6003096,0.6003096
0.47122222,0.47122222
0.4656045,0.4656045
0.49360555,0.49360555
0.576859,0.576859
0.5219963,0.5219963
0.56067985,0.56067985
0.5567147,0.5567147
0.5562421,0.5562421
0.53877634,0.53877634
0.4925743,0.4925743
0.40488452,0.40488452
0.4212872,0.4212872
0.4987836,0.4987836
0.55846536,0.55846536
0.5623099,0.5623099
0.4411347,0.4411347
0.44987977,0.44987977
0.49461773,0.49461773
0.47720507,0.47720507
0.44172618,0.44172618
0.5428518,0.5428518
0.5243463,0.5243463
0.54861754,0.54861754
0.48820704,0.48820704
0.46071404,0.46071404
0.46078765,0.46078765
0.5425097,0.5425097
0.4681035,0.4681035
0.53605366,0.53605366
0.47219235,0.47219235
0.43699914,0.43699914
0.4082463,0.4082463
0.53367525,0.53367525
0.491741,0.491741
0.47930995,0.47930995
0.56644654,0.56644654
0.5481344,0.5481344
0.47954547,0.47954547
0.37491828,0.37491828
0.44618815,0.44618815
0.4754724,0.4754724
0.41399106,0.41399106
0.43878505,0.43878505
0.5486144,0.5486144
0.5599758,0.5599758
0.62652355,0.62652355
0.4196349,0.4196349
0.38640413,0.38640413
0.46684307,0.46684307
0.50687194,0.50687194
0.5340343,0.5340343
0.56343323,0.56343323
0.5329829,0.5329829
0.50420624,0.50420624
0.43361878,0.43361878
0.5691286,0.5691286
0.55952007,0.55952007
0.58039916,0.58039916
0.5328323,0.5328323
0.47965747,0.47965747
0.5344015,0.5344015
0.50921303,0.50921303
0.459205,0.459205
0.4325357,0.4325357
0.43358046,0.43358046
0.42898005,0.42898005
0.37897068,0.37897068
0.45464867,0.45464867
0.40958834,0.40958834
0.41090345,0.41090345
0.4252788,0.4252788
0.48028243,0.48028243
0.46568143,0.46568143
0.4361354,0.4361354
0.5403873,0.5403873
0.5692494,0.5692494
0.5471218,0.5471218
0.5012637,0.5012637
0.5379629,0.5379629
0.49280447,0.49280447
