score,conf
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38185692,0.38185692
0.41457644,0.41457644
0.46578744,0.46578744
0.4392336,0.4392336
0.5028387,0.5028387
0.49433064,0.49433064
0.4563644,0.4563644
0.3792012,0.3792012
0.42390433,0.42390433
0.4001651,0.4001651
0.40708023,0.40708023
0.38200456,0.38200456
0.41778773,0.41778773
0.38993654,0.38993654
0.38307625,0.38307625
0.45851138,0.45851138
0.36734605,0.36734605
0.34871343,0.34871343
0.4151445,0.4151445
0.46086952,0.46086952
0.42141515,0.42141515
0.41847566,0.41847566
0.34089243,0.34089243
0.27861318,0.27861318
0.43049142,0.43049142
0.45724005,0.45724005
0.44158724,0.44158724
0.3945618,0.3945618
0.33279687,0.33279687
0.29625282,0.29625282
0.32097945,0.32097945
0.35562927,0.35562927
0.37914985,0.37914985
0.36936718,0.36936718
0.4234691,0.4234691
0.39650124,0.39650124
0.32956716,0.32956716
0.40737224,0.40737224
0.46755734,0.46755734
0.35242465,0.35242465
0.45034015,0.45034015
0.41730782,0.41730782
0.38480434,0.38480434
0.35841426,0.35841426
0.35000077,0.35000077
0.25847104,0.25847104
0.33682504,0.33682504
0.38943347,0.38943347
0.39118257,0.39118257
0.41474715,0.41474715
0.41820964,0.41820964
0.4061763,0.4061763
0.39111653,0.39111653
0.41402906,0.41402906
0.43122894,0.43122894
0.30018207,0.30018207
0.34162626,0.34162626
0.40068066,0.40068066
0.4266711,0.4266711
0.30326527,0.30326527
0.40303257,0.40303257
0.38825807,0.38825807
0.34066376,0.34066376
0.37737963,0.37737963
0.35351005,0.35351005
0.37600872,0.37600872
0.39150143,0.39150143
0.3658131,0.3658131
0.39078495,0.39078495
0.35058936,0.35058936
0.43224764,0.43224764
0.43039423,0.43039423
0.41832164,0.41832164
0.4370283,0.4370283
0.39197183,0.39197183
0.39418674,0.39418674
0.4301959,0.4301959
0.38043842,0.38043842
0.39036682,0.39036682
0.38508952,0.38508952
0.38152158,0.38152158
0.4055332,0.4055332
0.45097807,0.45097807
0.4200776,0.4200776
0.41028714,0.41028714
0.396648,0.396648
0.41647467,0.41647467
0.42148936,0.42148936
0.38562274,0.38562274
0.41798884,0.41798884
0.36672208,0.36672208
0.4273681,0.4273681
0.354631,0.354631
0.41754058,0.41754058
0.37053594,0.37053594
0.34835768,0.34835768
0.35866764,0.35866764
0.36509633,0.36509633
0.3908021,0.3908021
0.35849145,0.35849145
0.44097197,0.44097197
0.45121583,0.45121583
0.4060371,0.4060371
0.3573437,0.3573437
0.3567676,0.3567676
0.44947717,0.44947717
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.39773807,0.39773807
0.36541685,0.36541685
0.3701669,0.3701669
0.36850393,0.36850393
0.39575624,0.39575624
0.36781147,0.36781147
0.394804,0.394804
0.41726357,0.41726357
0.4278998,0.4278998
0.40549102,0.40549102
0.37483585,0.37483585
0.38521656,0.38521656
0.3457989,0.3457989
0.36018056,0.36018056
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38522163,0.38522163
0.43463457,0.43463457
0.39848927,0.39848927
0.43283412,0.43283412
0.35107073,0.35107073
0.43338212,0.43338212
0.41962644,0.41962644
0.39497885,0.39497885
0.43393394,0.43393394
0.40977076,0.40977076
0.38641492,0.38641492
0.38207248,0.38207248
0.42737725,0.42737725
0.32783172,0.32783172
0.4039467,0.4039467
0.36816072,0.36816072
0.33368662,0.33368662
0.27528518,0.27528518
0.37561136,0.37561136
0.36677998,0.36677998
0.3732398,0.3732398
0.3929048,0.3929048
0.40408957,0.40408957
0.423083,0.423083
0.4722997,0.4722997
0.45086262,0.45086262
0.4316618,0.4316618
0.42892548,0.42892548
0.39215958,0.39215958
0.4081805,0.4081805
0.3679667,0.3679667
0.39111188,0.39111188
0.3956833,0.3956833
0.36244598,0.36244598
0.39769247,0.39769247
0.4194687,0.4194687
0.34143394,0.34143394
0.3750416,0.3750416
0.3855331,0.3855331
0.42970225,0.42970225
0.3783431,0.3783431
0.38928315,0.38928315
0.38897824,0.38897824
0.3842703,0.3842703
0.3015298,0.3015298
0.34825087,0.34825087
0.4054588,0.4054588
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38270444,0.38270444
0.39667067,0.39667067
0.3692159,0.3692159
0.4139338,0.4139338
0.41660056,0.41660056
0.37870616,0.37870616
0.35748416,0.35748416
0.40658346,0.40658346
0.4145335,0.4145335
0.42349023,0.42349023
0.35888427,0.35888427
0.3866405,0.3866405
0.37481225,0.37481225
0.43842235,0.43842235
0.3931003,0.3931003
0.39214233,0.39214233
0.3482632,0.3482632
0.32772374,0.32772374
0.36094296,0.36094296
0.42069536,0.42069536
0.4172838,0.4172838
0.38922858,0.38922858
0.3836853,0.3836853
0.36236697,0.36236697
0.40598387,0.40598387
0.34238324,0.34238324
0.36830968,0.36830968
0.4100365,0.4100365
0.39475536,0.39475536
0.41484547,0.41484547
0.40142205,0.40142205
0.41893196,0.41893196
0.40863857,0.40863857
0.42819762,0.42819762
0.38790905,0.38790905
0.39578223,0.39578223
0.38090983,0.38090983
0.39665487,0.39665487
0.44148865,0.44148865
0.34081218,0.34081218
0.35942653,0.35942653
0.41246665,0.41246665
0.39703512,0.39703512
0.40510985,0.40510985
0.3770742,0.3770742
0.4063326,0.4063326
0.33268914,0.33268914
0.38982734,0.38982734
0.38034838,0.38034838
0.3891621,0.3891621
0.4202006,0.4202006
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.3464737,0.3464737
0.39579454,0.39579454
0.36069697,0.36069697
0.34874728,0.34874728
0.30721903,0.30721903
0.42080167,0.42080167
0.4050522,0.4050522
0.3936806,0.3936806
0.4488679,0.4488679
0.38193154,0.38193154
0.41633317,0.41633317
0.4232249,0.4232249
0.42027587,0.42027587
0.40014112,0.40014112
0.38501447,0.38501447
0.3714253,0.3714253
0.40251955,0.40251955
0.3357767,0.3357767
0.36174622,0.36174622
0.4350531,0.4350531
0.41157243,0.41157243
0.38270685,0.38270685
0.46996987,0.46996987
0.434257,0.434257
0.3726869,0.3726869
0.4215031,0.4215031
0.42789385,0.42789385
0.36034617,0.36034617
0.35452086,0.35452086
0.3498451,0.3498451
0.37767786,0.37767786
0.40777096,0.40777096
0.47374454,0.47374454
0.38993362,0.38993362
0.39220592,0.39220592
0.43410864,0.43410864
0.33838597,0.33838597
0.42946577,0.42946577
0.38302186,0.38302186
0.4295359,0.4295359
0.39706752,0.39706752
0.38416547,0.38416547
0.3546156,0.3546156
0.3502214,0.3502214
0.36311096,0.36311096
0.40986577,0.40986577
0.39584064,0.39584064
0.37933266,0.37933266
0.39064908,0.39064908
0.36881253,0.36881253
0.38313368,0.38313368
0.40716243,0.40716243
0.3016588,0.3016588
0.33032835,0.33032835
0.36728767,0.36728767
0.38311207,0.38311207
0.33242762,0.33242762
0.38673556,0.38673556
0.37571812,0.37571812
0.40928853,0.40928853
0.37220114,0.37220114
0.36425927,0.36425927
0.3675456,0.3675456
0.38808367,0.38808367
0.35297102,0.35297102
0.38464502,0.38464502
0.38444364,0.38444364
0.41941577,0.41941577
0.44280457,0.44280457
0.4447372,0.4447372
0.45038638,0.45038638
0.3754211,0.3754211
0.4120783,0.4120783
0.4117345,0.4117345
0.36449692,0.36449692
0.3671757,0.3671757
0.37699172,0.37699172
0.43634728,0.43634728
0.4375378,0.4375378
0.4727299,0.4727299
0.39338955,0.39338955
0.37907887,0.37907887
0.4306196,0.4306196
0.39635158,0.39635158
0.33419594,0.33419594
0.41090497,0.41090497
0.4179925,0.4179925
0.3860924,0.3860924
0.3747067,0.3747067
0.30707526,0.30707526
0.3747703,0.3747703
0.39433447,0.39433447
0.38134548,0.38134548
0.39700735,0.39700735
0.3750728,0.3750728
0.3536324,0.3536324
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.4126757,0.4126757
0.42798507,0.42798507
0.4314695,0.4314695
0.45233756,0.45233756
0.45866883,0.45866883
0.4059071,0.4059071
0.40842116,0.40842116
0.4317697,0.4317697
0.439004,0.439004
0.43561244,0.43561244
0.42467916,0.42467916
0.4395217,0.4395217
0.38931093,0.38931093
0.4524166,0.4524166
0.41759598,0.41759598
0.3577024,0.3577024
0.3580454,0.3580454
0.4054228,0.4054228
0.46037713,0.46037713
0.48355338,0.48355338
0.48496482,0.48496482
0.47057214,0.47057214
0.4606267,0.4606267
0.44298622,0.44298622
0.41026205,0.41026205
0.42094073,0.42094073
0.3645985,0.3645985
0.38343692,0.38343692
0.42111996,0.42111996
0.40646473,0.40646473
0.41732547,0.41732547
0.40715846,0.40715846
0.4259408,0.4259408
0.36432856,0.36432856
0.37441254,0.37441254
0.38683,0.38683
0.3858937,0.3858937
0.389421,0.389421
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.37242365,0.37242365
0.40771013,0.40771013
0.41488206,0.41488206
0.39000428,0.39000428
0.40565497,0.40565497
0.45488152,0.45488152
0.4624731,0.4624731
0.48583645,0.48583645
0.43096194,0.43096194
0.41765392,0.41765392
0.43966904,0.43966904
0.41297397,0.41297397
0.41108185,0.41108185
0.39325815,0.39325815
0.40444297,0.40444297
0.40760782,0.40760782
0.41463584,0.41463584
0.34358686,0.34358686
0.3895827,0.3895827
0.36081958,0.36081958
0.38040307,0.38040307
0.41226894,0.41226894
0.40058914,0.40058914
0.39051983,0.39051983
0.37396184,0.37396184
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.35320693,0.35320693
0.44616628,0.44616628
0.46109247,0.46109247
0.42991182,0.42991182
0.53033257,0.53033257
0.44799837,0.44799837
0.40700296,0.40700296
0.39329094,0.39329094
0.38280454,0.38280454
0.39068457,0.39068457
0.3220309,0.3220309
0.33102,0.33102
0.40986857,0.40986857
0.35918376,0.35918376
0.45570537,0.45570537
0.45228684,0.45228684
0.4704638,0.4704638
0.42910138,0.42910138
0.42261145,0.42261145
0.38203827,0.38203827
0.37556645,0.37556645
0.32421282,0.32421282
0.325761,0.325761
0.32519397,0.32519397
0.36909774,0.36909774
0.36342964,0.36342964
0.37876564,0.37876564
0.37549737,0.37549737
0.419866,0.419866
0.38417003,0.38417003
0.39032108,0.39032108
0.36795107,0.36795107
0.39361748,0.39361748
0.37238863,0.37238863
0.37334204,0.37334204
0.37261182,0.37261182
0.3348758,0.3348758
0.41853696,0.41853696
0.38521722,0.38521722
0.41866693,0.41866693
0.40144378,0.40144378
0.38754123,0.38754123
0.41010255,0.41010255
0.33931217,0.33931217
0.40618065,0.40618065
0.36308455,0.36308455
0.39489356,0.39489356
0.38332665,0.38332665
0.38880885,0.38880885
0.32084742,0.32084742
0.33647797,0.33647797
0.40390304,0.40390304
0.37978637,0.37978637
0.38464502,0.38464502
0.3582301,0.3582301
0.40624854,0.40624854
0.4733395,0.4733395
0.5188416,0.5188416
0.43606532,0.43606532
0.42733786,0.42733786
0.4482132,0.4482132
0.45032084,0.45032084
0.39839712,0.39839712
0.44210374,0.44210374
0.4370331,0.4370331
0.42200872,0.42200872
0.4035255,0.4035255
0.44472504,0.44472504
0.44183075,0.44183075
0.43569943,0.43569943
0.3735048,0.3735048
0.43308374,0.43308374
0.4260691,0.4260691
0.4332077,0.4332077
0.44212264,0.44212264
0.36592215,0.36592215
0.46413663,0.46413663
0.42488798,0.42488798
0.43867147,0.43867147
0.44183412,0.44183412
0.45435968,0.45435968
0.36615643,0.36615643
0.3839116,0.3839116
0.39746213,0.39746213
0.3636399,0.3636399
0.45479104,0.45479104
0.47021344,0.47021344
0.3744749,0.3744749
0.40445745,0.40445745
0.38588327,0.38588327
0.39939323,0.39939323
0.4038286,0.4038286
0.38095117,0.38095117
0.4230697,0.4230697
0.41765928,0.41765928
0.4118004,0.4118004
0.38870478,0.38870478
0.40435025,0.40435025
0.3718672,0.3718672
0.45085055,0.45085055
0.4199824,0.4199824
0.46087506,0.46087506
0.4392999,0.4392999
0.4435968,0.4435968
0.4448635,0.4448635
