score,conf
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.52778316,0.52778316
0.5360363,0.5360363
0.45625776,0.45625776
0.48412296,0.48412296
0.5187799,0.5187799
0.66253287,0.66253287
0.57193476,0.57193476
0.48755342,0.48755342
0.4588182,0.4588182
0.41677818,0.41677818
0.3773012,0.3773012
0.43876517,0.43876517
0.49381325,0.49381325
0.4016759,0.4016759
0.4566327,0.4566327
0.43732864,0.43732864
0.46294907,0.46294907
0.32956958,0.32956958
0.3553439,0.3553439
0.5178676,0.5178676
0.5242626,0.5242626
0.40101948,0.40101948
0.5637605,0.5637605
0.42116648,0.42116648
0.36756122,0.36756122
0.53023696,0.53023696
0.49580124,0.49580124
0.48863465,0.48863465
0.45481858,0.45481858
0.47612217,0.47612217
0.44009018,0.44009018
0.42643303,0.42643303
0.37387276,0.37387276
0.5971817,0.5971817
0.53506416,0.53506416
0.39161256,0.39161256
0.5732329,0.5732329
0.46881887,0.46881887
0.43139303,0.43139303
0.42456952,0.42456952
0.4372684,0.4372684
0.50930184,0.50930184
0.58161384,0.58161384
0.47080556,0.47080556
0.40401733,0.40401733
0.46800697,0.46800697
0.4069606,0.4069606
0.37807676,0.37807676
0.4263633,0.4263633
0.4057463,0.4057463
0.47554895,0.47554895
0.4458377,0.4458377
0.45729494,0.45729494
0.49088383,0.49088383
0.4785327,0.4785327
0.5293343,0.5293343
0.34037834,0.34037834
0.32280418,0.32280418
0.48368937,0.48368937
0.55201906,0.55201906
0.4664329,0.4664329
0.49669132,0.49669132
0.47802332,0.47802332
0.46135452,0.46135452
0.48360693,0.48360693
0.46473813,0.46473813
0.43946785,0.43946785
0.4421874,0.4421874
0.43472472,0.43472472
0.47676513,0.47676513
0.47792488,0.47792488
0.4337032,0.4337032
0.5064638,0.5064638
0.4741255,0.4741255
0.5255672,0.5255672
0.47211272,0.47211272
0.4629856,0.4629856
0.5009133,0.5009133
0.537362,0.537362
0.43726084,0.43726084
0.5067285,0.5067285
0.55623853,0.55623853
0.41364136,0.41364136
0.42790896,0.42790896
0.38842237,0.38842237
0.41013294,0.41013294
0.47849375,0.47849375
0.42077872,0.42077872
0.4311517,0.4311517
0.4228912,0.4228912
0.42133817,0.42133817
0.35754302,0.35754302
0.4054269,0.4054269
0.4035169,0.4035169
0.43855986,0.43855986
0.41796592,0.41796592
0.37430608,0.37430608
0.41274512,0.41274512
0.49987465,0.49987465
