TSGroupNTP,P1_durations,P2_durations,group_avg_blink_duration,group_name
2023-12-19 11:29:00+00:00,186.0909090909091,189.9375,188.01420454545456,dyad_03
2023-12-19 11:29:30+00:00,230.0,144.55555555555554,187.27777777777777,dyad_03
2023-12-19 11:30:00+00:00,180.76923076923077,181.625,181.1971153846154,dyad_03
2023-12-19 11:30:30+00:00,217.1818181818182,182.33333333333334,199.75757575757575,dyad_03
2023-12-19 11:31:00+00:00,216.11111111111111,173.27777777777777,194.69444444444446,dyad_03
2023-12-19 11:31:30+00:00,235.66666666666666,173.15,204.40833333333333,dyad_03
2023-12-19 11:32:00+00:00,209.13636363636363,182.28571428571428,195.71103896103895,dyad_03
2023-12-19 11:32:30+00:00,197.5,146.35294117647058,171.9264705882353,dyad_03
2023-12-19 11:33:00+00:00,215.45454545454547,142.52941176470588,178.99197860962568,dyad_03
2023-12-19 11:33:30+00:00,201.76470588235293,172.88888888888889,187.32679738562092,dyad_03
2023-12-19 11:34:00+00:00,208.89473684210526,159.15,184.02236842105265,dyad_03
2023-12-19 11:34:30+00:00,208.33333333333334,168.1904761904762,188.26190476190476,dyad_03
2023-12-19 11:35:00+00:00,204.78947368421052,165.86666666666667,185.3280701754386,dyad_03
2023-12-19 11:35:30+00:00,222.76470588235293,152.26315789473685,187.5139318885449,dyad_03
2023-12-19 11:36:00+00:00,175.78947368421052,176.26666666666668,176.0280701754386,dyad_03
2023-12-19 11:36:30+00:00,246.76923076923077,176.125,211.4471153846154,dyad_03
2023-12-19 11:37:00+00:00,193.0,153.4375,173.21875,dyad_03
2023-12-19 11:37:30+00:00,190.57142857142858,147.0,168.78571428571428,dyad_03
2023-12-19 11:38:00+00:00,202.31578947368422,164.86666666666667,183.59122807017545,dyad_03
2023-12-19 11:38:30+00:00,213.10526315789474,144.42105263157896,178.76315789473685,dyad_03
2023-12-19 11:39:00+00:00,199.4375,121.0,160.21875,dyad_03
2023-12-19 11:27:00+00:00,,,,dyad_04
2023-12-19 11:27:30+00:00,145.3,219.2173913043478,182.2586956521739,dyad_04
2023-12-19 11:28:00+00:00,147.07142857142858,155.92,151.49571428571429,dyad_04
2023-12-19 11:28:30+00:00,144.42307692307693,174.25,159.33653846153845,dyad_04
2023-12-19 11:29:00+00:00,161.95454545454547,171.1,166.52727272727273,dyad_04
2023-12-19 11:29:30+00:00,164.65,159.77272727272728,162.21136363636364,dyad_04
2023-12-19 11:30:00+00:00,157.91304347826087,173.69565217391303,165.80434782608694,dyad_04
2023-12-19 11:30:30+00:00,156.14285714285714,178.44444444444446,167.29365079365078,dyad_04
2023-12-19 11:31:00+00:00,144.92,163.19230769230768,154.05615384615385,dyad_04
2023-12-19 11:31:30+00:00,161.8,200.35,181.075,dyad_04
2023-12-19 11:32:00+00:00,138.58333333333334,187.76923076923077,163.17628205128204,dyad_04
2023-12-19 11:32:30+00:00,161.28,173.44444444444446,167.36222222222221,dyad_04
2023-12-19 11:33:00+00:00,186.47368421052633,175.9090909090909,181.19138755980862,dyad_04
2023-12-19 11:33:30+00:00,168.66666666666666,143.75,156.20833333333331,dyad_04
2023-12-19 11:34:00+00:00,150.07692307692307,177.53333333333333,163.8051282051282,dyad_04
2023-12-19 11:34:30+00:00,157.10526315789474,166.3,161.70263157894738,dyad_04
2023-12-19 11:35:00+00:00,161.86363636363637,188.3913043478261,175.12747035573125,dyad_04
2023-12-19 11:35:30+00:00,130.6875,178.95238095238096,154.81994047619048,dyad_04
2023-12-19 11:36:00+00:00,131.5,193.88888888888889,162.69444444444446,dyad_04
2023-12-19 11:36:30+00:00,146.77272727272728,146.31578947368422,146.54425837320576,dyad_04
2023-12-19 11:37:00+00:00,219.61111111111111,176.8235294117647,198.21732026143792,dyad_04
2023-12-19 11:37:30+00:00,137.91666666666666,170.75,154.33333333333331,dyad_04
2023-12-19 11:38:00+00:00,127.76470588235294,164.0,145.88235294117646,dyad_04
2023-12-19 11:38:30+00:00,,,,dyad_04
2023-12-19 15:17:30+00:00,279.0,163.0,221.0,dyad_05
2023-12-19 15:18:00+00:00,262.77777777777777,181.63636363636363,222.2070707070707,dyad_05
2023-12-19 15:18:30+00:00,216.92307692307693,187.92857142857142,202.42582417582418,dyad_05
2023-12-19 15:19:00+00:00,289.7142857142857,182.05555555555554,235.88492063492063,dyad_05
2023-12-19 15:19:30+00:00,260.75,157.2,208.975,dyad_05
2023-12-19 15:20:00+00:00,239.77777777777777,243.0,241.38888888888889,dyad_05
2023-12-19 15:20:30+00:00,275.8,214.7,245.25,dyad_05
2023-12-19 15:21:00+00:00,249.57142857142858,206.83333333333334,228.20238095238096,dyad_05
2023-12-19 15:21:30+00:00,229.28571428571428,210.375,219.83035714285714,dyad_05
2023-12-19 15:22:00+00:00,211.0,195.5,203.25,dyad_05
2023-12-19 15:22:30+00:00,263.46153846153845,173.94117647058823,218.70135746606334,dyad_05
2023-12-19 15:23:00+00:00,281.6666666666667,168.72222222222223,225.19444444444446,dyad_05
2023-12-19 15:23:30+00:00,183.8,190.55555555555554,187.17777777777778,dyad_05
2023-12-19 15:24:00+00:00,201.41666666666666,191.77777777777777,196.59722222222223,dyad_05
2023-12-19 15:24:30+00:00,277.77777777777777,221.21428571428572,249.49603174603175,dyad_05
2023-12-19 15:25:00+00:00,242.375,209.86666666666667,226.12083333333334,dyad_05
2023-12-19 15:25:30+00:00,191.33333333333334,180.69565217391303,186.0144927536232,dyad_05
2023-12-19 15:26:00+00:00,264.5,195.76470588235293,230.13235294117646,dyad_05
2023-12-19 15:26:30+00:00,239.125,186.83333333333334,212.97916666666669,dyad_05
2023-12-19 15:27:00+00:00,228.9,190.7,209.8,dyad_05
2023-12-19 15:27:30+00:00,261.0,202.36363636363637,231.6818181818182,dyad_05
2023-12-19 15:28:00+00:00,218.42857142857142,172.78947368421052,195.60902255639098,dyad_05
2023-12-19 15:28:30+00:00,287.6666666666667,169.33333333333334,228.5,dyad_05
2023-12-19 15:19:30+00:00,,160.0,,dyad_06
2023-12-19 15:20:00+00:00,209.2,161.94444444444446,185.57222222222222,dyad_06
2023-12-19 15:20:30+00:00,192.0,208.16666666666666,200.08333333333331,dyad_06
2023-12-19 15:21:00+00:00,232.0,184.21052631578948,208.10526315789474,dyad_06
2023-12-19 15:21:30+00:00,228.83333333333334,175.82608695652175,202.32971014492756,dyad_06
2023-12-19 15:22:00+00:00,231.11111111111111,176.77777777777777,203.94444444444446,dyad_06
2023-12-19 15:22:30+00:00,191.6,177.625,184.6125,dyad_06
2023-12-19 15:23:00+00:00,237.5,187.76923076923077,212.6346153846154,dyad_06
2023-12-19 15:23:30+00:00,163.0,187.1578947368421,175.07894736842104,dyad_06
2023-12-19 15:24:00+00:00,181.4,176.76470588235293,179.08235294117645,dyad_06
2023-12-19 15:24:30+00:00,233.75,181.75,207.75,dyad_06
2023-12-19 15:25:00+00:00,259.0,180.2608695652174,219.6304347826087,dyad_06
2023-12-19 15:25:30+00:00,206.625,201.125,203.875,dyad_06
2023-12-19 15:26:00+00:00,176.0,179.82758620689654,177.91379310344826,dyad_06
2023-12-19 15:26:30+00:00,289.0,164.8,226.9,dyad_06
2023-12-19 15:27:00+00:00,232.5,190.65217391304347,211.57608695652175,dyad_06
2023-12-19 15:27:30+00:00,236.77777777777777,176.0,206.38888888888889,dyad_06
2023-12-19 15:28:00+00:00,220.11111111111111,191.65217391304347,205.8816425120773,dyad_06
2023-12-19 15:28:30+00:00,214.0909090909091,234.07142857142858,224.08116883116884,dyad_06
2023-12-19 15:18:00+00:00,159.6,163.1818181818182,161.39090909090908,dyad_07
2023-12-19 15:18:30+00:00,162.63636363636363,146.55555555555554,154.59595959595958,dyad_07
2023-12-19 15:19:00+00:00,158.66666666666666,148.625,153.64583333333331,dyad_07
2023-12-19 15:19:30+00:00,209.26666666666668,148.11111111111111,178.6888888888889,dyad_07
2023-12-19 15:20:00+00:00,191.625,135.42857142857142,163.52678571428572,dyad_07
2023-12-19 15:20:30+00:00,152.25,148.57692307692307,150.41346153846155,dyad_07
2023-12-19 15:21:00+00:00,177.8181818181818,164.23809523809524,171.02813852813853,dyad_07
2023-12-19 15:21:30+00:00,175.0,153.96666666666667,164.48333333333335,dyad_07
2023-12-19 15:22:00+00:00,208.57142857142858,152.69230769230768,180.63186813186815,dyad_07
2023-12-19 15:22:30+00:00,187.75,170.56521739130434,179.1576086956522,dyad_07
2023-12-19 15:23:00+00:00,233.0,145.80769230769232,189.40384615384616,dyad_07
2023-12-19 15:23:30+00:00,213.0,145.8095238095238,179.4047619047619,dyad_07
2023-12-19 15:24:00+00:00,161.3846153846154,195.22222222222223,178.30341880341882,dyad_07
2023-12-19 15:24:30+00:00,229.5,133.4,181.45,dyad_07
2023-12-19 15:25:00+00:00,210.13333333333333,159.86363636363637,184.99848484848485,dyad_07
2023-12-19 15:25:30+00:00,202.0,138.0,170.0,dyad_07
2023-12-19 15:26:00+00:00,191.66666666666666,145.0625,168.36458333333331,dyad_07
2023-12-19 15:26:30+00:00,194.0,203.5,198.75,dyad_07
2023-12-19 15:27:00+00:00,246.0,155.5,200.75,dyad_07
2023-12-19 15:27:30+00:00,208.8,143.57894736842104,176.18947368421053,dyad_07
2023-12-19 15:28:00+00:00,227.6086956521739,142.84615384615384,185.22742474916387,dyad_07
2023-12-19 15:28:30+00:00,162.85714285714286,169.36363636363637,166.11038961038963,dyad_07
2024-05-07 13:16:30+00:00,193.4,217.25,205.325,dyad_08
2024-05-07 13:17:00+00:00,170.69230769230768,160.30769230769232,165.5,dyad_08
2024-05-07 13:17:30+00:00,155.46875,200.27272727272728,177.87073863636363,dyad_08
2024-05-07 13:18:00+00:00,169.69230769230768,228.41176470588235,199.05203619909503,dyad_08
2024-05-07 13:18:30+00:00,206.8148148148148,171.28571428571428,189.05026455026456,dyad_08
2024-05-07 13:19:00+00:00,158.0,247.08333333333334,202.54166666666669,dyad_08
2024-05-07 13:19:30+00:00,163.66666666666666,220.57142857142858,192.11904761904762,dyad_08
2024-05-07 13:20:00+00:00,150.75675675675674,199.8421052631579,175.29943100995732,dyad_08
2024-05-07 13:20:30+00:00,150.25714285714287,240.0,195.12857142857143,dyad_08
2024-05-07 13:21:00+00:00,160.89655172413794,182.46666666666667,171.6816091954023,dyad_08
2024-05-07 13:21:30+00:00,180.73333333333332,187.6875,184.21041666666667,dyad_08
2024-05-07 13:22:00+00:00,170.2962962962963,182.54545454545453,176.4208754208754,dyad_08
2024-05-07 13:22:30+00:00,161.6060606060606,187.0,174.3030303030303,dyad_08
2024-05-07 13:23:00+00:00,140.95454545454547,185.0909090909091,163.02272727272728,dyad_08
2024-05-07 13:23:30+00:00,140.0625,198.72727272727272,169.39488636363637,dyad_08
2024-05-07 13:24:00+00:00,150.25641025641025,213.11111111111111,181.68376068376068,dyad_08
2024-05-07 13:24:30+00:00,151.53846153846155,210.15384615384616,180.84615384615387,dyad_08
2024-05-07 13:25:00+00:00,162.92857142857142,237.8181818181818,200.3733766233766,dyad_08
2024-05-07 13:25:30+00:00,180.6086956521739,174.30769230769232,177.45819397993313,dyad_08
2024-05-07 13:26:00+00:00,152.88,206.22222222222223,179.5511111111111,dyad_08
2024-05-07 13:26:30+00:00,178.91666666666666,186.8,182.85833333333335,dyad_08
2024-05-07 13:27:00+00:00,141.11111111111111,182.84615384615384,161.97863247863248,dyad_08
2024-05-07 13:27:30+00:00,155.38888888888889,177.0909090909091,166.239898989899,dyad_08
2024-05-07 13:28:00+00:00,153.94736842105263,217.44444444444446,185.69590643274853,dyad_08
2024-05-07 13:28:30+00:00,139.94117647058823,173.44444444444446,156.69281045751634,dyad_08
2024-05-07 13:29:00+00:00,173.75,172.5625,173.15625,dyad_08
2024-05-07 13:29:30+00:00,145.34782608695653,132.875,139.11141304347825,dyad_08
2024-05-07 13:30:00+00:00,133.91666666666666,168.25,151.08333333333331,dyad_08
2024-06-14 11:34:00+00:00,,148.33333333333334,,dyad_09
2024-06-14 11:34:30+00:00,163.0,186.8,174.9,dyad_09
2024-06-14 11:35:00+00:00,,208.3,,dyad_09
2024-06-14 11:35:30+00:00,167.33333333333334,179.11111111111111,173.22222222222223,dyad_09
2024-06-14 11:36:00+00:00,,192.6,,dyad_09
2024-06-14 11:36:30+00:00,114.0,191.25,152.625,dyad_09
2024-06-14 11:37:00+00:00,110.0,162.0,136.0,dyad_09
2024-06-14 11:37:30+00:00,134.0,136.0,135.0,dyad_09
2024-06-14 11:38:00+00:00,149.25,204.45454545454547,176.85227272727275,dyad_09
2024-06-14 11:38:30+00:00,205.42857142857142,147.375,176.40178571428572,dyad_09
2024-06-14 11:39:00+00:00,146.0,198.6315789473684,172.31578947368422,dyad_09
2024-06-14 11:39:30+00:00,166.0,191.0,178.5,dyad_09
2024-06-14 11:40:00+00:00,200.66666666666666,189.5,195.08333333333331,dyad_09
2024-06-14 11:40:30+00:00,116.0,205.2,160.6,dyad_09
2024-06-14 11:41:00+00:00,118.0,170.21428571428572,144.10714285714286,dyad_09
2024-06-14 11:41:30+00:00,142.25,183.04545454545453,162.64772727272725,dyad_09
2024-06-14 11:42:00+00:00,160.25,184.07142857142858,172.16071428571428,dyad_09
2024-06-14 11:42:30+00:00,174.0,223.4,198.7,dyad_09
2024-06-14 11:43:00+00:00,101.0,184.64705882352942,142.8235294117647,dyad_09
2024-06-14 11:43:30+00:00,189.0,329.5,259.25,dyad_09
2024-06-14 15:36:00+00:00,215.88888888888889,222.75,219.31944444444446,dyad_10
2024-06-14 15:36:30+00:00,247.58333333333334,171.3846153846154,209.48397435897436,dyad_10
2024-06-14 15:37:00+00:00,267.53846153846155,145.72727272727272,206.63286713286715,dyad_10
2024-06-14 15:37:30+00:00,244.6153846153846,186.13333333333333,215.37435897435898,dyad_10
2024-06-14 15:38:00+00:00,248.94736842105263,210.69230769230768,229.81983805668017,dyad_10
2024-06-14 15:38:30+00:00,278.0,192.05882352941177,235.02941176470588,dyad_10
2024-06-14 15:39:00+00:00,224.16666666666666,180.75,202.45833333333331,dyad_10
2024-06-14 15:39:30+00:00,211.92307692307693,131.33333333333334,171.62820512820514,dyad_10
2024-06-14 15:40:00+00:00,272.5,218.26666666666668,245.38333333333333,dyad_10
2024-06-14 15:40:30+00:00,245.1578947368421,177.8,211.47894736842107,dyad_10
2024-06-14 15:41:00+00:00,235.1,185.33333333333334,210.21666666666667,dyad_10
2024-06-14 15:41:30+00:00,186.0,178.6,182.3,dyad_10
2024-06-14 15:42:00+00:00,254.33333333333334,198.0,226.16666666666669,dyad_10
2024-06-14 15:42:30+00:00,192.16666666666666,167.0,179.58333333333331,dyad_10
2024-11-04 17:06:00+00:00,,158.25,,dyad_11
2024-11-04 17:06:30+00:00,156.8181818181818,177.14285714285714,166.9805194805195,dyad_11
2024-11-04 17:07:00+00:00,138.11111111111111,208.06666666666666,173.0888888888889,dyad_11
2024-11-04 17:07:30+00:00,182.3,208.33333333333334,195.31666666666666,dyad_11
2024-11-04 17:08:00+00:00,200.44444444444446,222.57142857142858,211.5079365079365,dyad_11
2024-11-04 17:08:30+00:00,165.375,219.28571428571428,192.33035714285714,dyad_11
2024-11-04 17:09:00+00:00,183.07142857142858,209.8235294117647,196.44747899159665,dyad_11
2024-11-04 17:09:30+00:00,160.5,200.06666666666666,180.28333333333333,dyad_11
2024-11-04 17:10:00+00:00,158.2,193.22222222222223,175.7111111111111,dyad_11
2024-11-04 17:10:30+00:00,188.16666666666666,208.33333333333334,198.25,dyad_11
2024-11-04 17:11:00+00:00,158.0909090909091,206.3913043478261,182.2411067193676,dyad_11
2024-11-04 17:11:30+00:00,147.4,203.21428571428572,175.30714285714288,dyad_11
2024-11-04 17:12:00+00:00,199.28571428571428,195.1578947368421,197.2218045112782,dyad_11
2024-11-04 17:12:30+00:00,167.9090909090909,203.16666666666666,185.53787878787878,dyad_11
2024-11-04 17:13:00+00:00,130.7,197.20833333333334,163.95416666666665,dyad_11
2024-11-04 17:13:30+00:00,154.33333333333334,170.42857142857142,162.38095238095238,dyad_11
2024-11-04 17:14:00+00:00,152.77777777777777,184.35294117647058,168.56535947712416,dyad_11
2024-11-04 17:14:30+00:00,143.0,208.83333333333334,175.91666666666669,dyad_11
2024-11-04 17:15:00+00:00,144.0,205.66666666666666,174.83333333333331,dyad_11
