TSGroupNTP,P1_durations,P2_durations,group_avg_blink_duration,group_name
2023-12-19 15:18:00+00:00,161.6875,155.7,158.69375,dyad_07
2023-12-19 15:19:00+00:00,190.29166666666666,148.35294117647058,169.32230392156862,dyad_07
2023-12-19 15:20:00+00:00,174.75,142.70212765957447,158.72606382978722,dyad_07
2023-12-19 15:21:00+00:00,176.8235294117647,158.19607843137254,167.50980392156862,dyad_07
2023-12-19 15:22:00+00:00,201.0,161.08163265306123,181.0408163265306,dyad_07
2023-12-19 15:23:00+00:00,225.0,145.80851063829786,185.40425531914894,dyad_07
2023-12-19 15:24:00+00:00,182.89473684210526,156.58333333333334,169.7390350877193,dyad_07
2023-12-19 15:25:00+00:00,207.08333333333334,151.0,179.04166666666669,dyad_07
2023-12-19 15:26:00+00:00,192.6451612903226,178.89473684210526,185.76994906621394,dyad_07
2023-12-19 15:27:00+00:00,226.42105263157896,148.63636363636363,187.5287081339713,dyad_07
2023-12-19 15:28:00+00:00,212.5,155.0,183.75,dyad_07
TSGroupNTP,P1_durations,P2_durations,group_avg_blink_duration,group_name
2024-05-07 13:16:00+00:00,193.4,217.25,205.325,dyad_08
2024-05-07 13:17:00+00:00,162.29310344827587,178.625,170.45905172413794,dyad_08
2024-05-07 13:18:00+00:00,184.87878787878788,202.61290322580646,193.74584555229717,dyad_08
2024-05-07 13:19:00+00:00,160.7910447761194,232.80769230769232,196.79936854190586,dyad_08
2024-05-07 13:20:00+00:00,150.51388888888889,216.87878787878788,183.6963383838384,dyad_08
2024-05-07 13:21:00+00:00,170.98305084745763,185.16129032258064,178.07217058501914,dyad_08
2024-05-07 13:22:00+00:00,165.51666666666668,185.04,175.27833333333334,dyad_08
2024-05-07 13:23:00+00:00,140.42592592592592,191.9090909090909,166.16750841750843,dyad_08
2024-05-07 13:24:00+00:00,150.76923076923077,211.36363636363637,181.06643356643357,dyad_08
2024-05-07 13:25:00+00:00,170.90196078431373,203.41666666666666,187.1593137254902,dyad_08
2024-05-07 13:26:00+00:00,165.6326530612245,199.28571428571428,182.4591836734694,dyad_08
2024-05-07 13:27:00+00:00,148.25,180.20833333333334,164.22916666666669,dyad_08
2024-05-07 13:28:00+00:00,147.33333333333334,195.44444444444446,171.3888888888889,dyad_08
2024-05-07 13:29:00+00:00,159.85106382978722,159.33333333333334,159.5921985815603,dyad_08
2024-05-07 13:30:00+00:00,133.91666666666666,168.25,151.08333333333331,dyad_08
TSGroupNTP,P1_durations,P2_durations,group_avg_blink_duration,group_name
2024-06-14 11:34:00+00:00,163.0,177.92307692307693,170.46153846153845,dyad_09
2024-06-14 11:35:00+00:00,167.33333333333334,194.47368421052633,180.90350877192984,dyad_09
2024-06-14 11:36:00+00:00,114.0,192.0,153.0,dyad_09
2024-06-14 11:37:00+00:00,128.0,144.0,136.0,dyad_09
2024-06-14 11:38:00+00:00,185.0,170.62962962962962,177.8148148148148,dyad_09
2024-06-14 11:39:00+00:00,152.66666666666666,194.45238095238096,173.5595238095238,dyad_09
2024-06-14 11:40:00+00:00,166.8,192.91304347826087,179.85652173913044,dyad_09
2024-06-14 11:41:00+00:00,137.4,178.05555555555554,157.72777777777776,dyad_09
2024-06-14 11:42:00+00:00,166.14285714285714,200.45833333333334,183.30059523809524,dyad_09
2024-06-14 11:43:00+00:00,145.0,199.89473684210526,172.44736842105263,dyad_09
TSGroupNTP,P1_durations,P2_durations,group_avg_blink_duration,group_name
2024-06-14 15:36:00+00:00,234.0,190.95238095238096,212.47619047619048,dyad_10
2024-06-14 15:37:00+00:00,256.0769230769231,169.03846153846155,212.55769230769232,dyad_10
2024-06-14 15:38:00+00:00,260.19354838709677,200.13333333333333,230.16344086021505,dyad_10
2024-06-14 15:39:00+00:00,215.78947368421052,151.1,183.44473684210527,dyad_10
2024-06-14 15:40:00+00:00,254.58620689655172,195.14285714285714,224.86453201970443,dyad_10
2024-06-14 15:41:00+00:00,207.34782608695653,182.27272727272728,194.8102766798419,dyad_10
2024-06-14 15:42:00+00:00,229.46666666666667,190.25,209.85833333333335,dyad_10
TSGroupNTP,P1_durations,P2_durations,group_avg_blink_duration,group_name
2024-11-04 17:06:00+00:00,156.8181818181818,170.27272727272728,163.54545454545456,dyad_11
2024-11-04 17:07:00+00:00,161.3684210526316,208.21212121212122,184.7902711323764,dyad_11
2024-11-04 17:08:00+00:00,178.0,221.25714285714287,199.62857142857143,dyad_11
2024-11-04 17:09:00+00:00,173.66666666666666,205.25,189.45833333333331,dyad_11
2024-11-04 17:10:00+00:00,174.54545454545453,200.77777777777777,187.66161616161617,dyad_11
2024-11-04 17:11:00+00:00,154.75,205.1891891891892,179.96959459459458,dyad_11
2024-11-04 17:12:00+00:00,180.11111111111111,199.05405405405406,189.58258258258257,dyad_11
2024-11-04 17:13:00+00:00,144.88,187.3421052631579,166.11105263157896,dyad_11
2024-11-04 17:14:00+00:00,149.76923076923077,198.6829268292683,174.22607879924954,dyad_11
2024-11-04 17:15:00+00:00,144.0,205.66666666666666,174.83333333333331,dyad_11
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2023-10-23 16:02:00+00:00,159.57142857142858,132.0,140.525,144.03214285714284,triad_01
2023-10-23 16:03:00+00:00,222.41666666666666,120.66666666666667,166.75,169.94444444444443,triad_01
2023-10-23 16:04:00+00:00,203.0,159.73684210526315,167.3653846153846,176.70074224021593,triad_01
2023-10-23 16:05:00+00:00,211.5,160.8125,163.16666666666666,178.49305555555554,triad_01
2023-10-23 16:06:00+00:00,217.44444444444446,145.61904761904762,142.97368421052633,168.67905875800614,triad_01
2023-10-23 16:07:00+00:00,194.8695652173913,186.28205128205127,166.7941176470588,182.6485780488338,triad_01
2023-10-23 16:08:00+00:00,186.66666666666666,146.54545454545453,201.5625,178.25820707070707,triad_01
2023-10-23 16:09:00+00:00,153.2,141.0,134.5,142.9,triad_01
2023-10-23 16:10:00+00:00,189.2941176470588,157.58823529411765,186.2,177.6941176470588,triad_01
2023-10-23 16:11:00+00:00,156.4,141.72222222222223,147.71428571428572,148.61216931216933,triad_01
2023-10-23 16:12:00+00:00,204.4,157.15384615384616,161.95238095238096,174.5020757020757,triad_01
2023-10-23 16:13:00+00:00,168.76923076923077,154.5681818181818,172.46,165.2658041958042,triad_01
2023-10-23 16:14:00+00:00,188.83333333333334,147.5151515151515,176.14705882352942,170.8318478906714,triad_01
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2023-12-19 11:27:00+00:00,162.75,152.0,283.75,199.5,triad_03
2023-12-19 11:28:00+00:00,137.35714285714286,152.6969696969697,244.1904761904762,178.0815295815296,triad_03
2023-12-19 11:29:00+00:00,137.54166666666666,154.35714285714286,258.3157894736842,183.40486633249793,triad_03
2023-12-19 11:30:00+00:00,126.0,192.43333333333334,183.3,167.24444444444444,triad_03
2023-12-19 11:31:00+00:00,132.15384615384616,182.57692307692307,232.25,182.3269230769231,triad_03
2023-12-19 11:32:00+00:00,144.62962962962962,182.22222222222223,174.66666666666666,167.17283950617283,triad_03
2023-12-19 11:33:00+00:00,128.08695652173913,161.6,243.5,177.7289855072464,triad_03
2023-12-19 11:34:00+00:00,124.15384615384616,200.73529411764707,252.3846153846154,192.42458521870287,triad_03
2023-12-19 11:35:00+00:00,136.35,184.55882352941177,255.0,191.96960784313725,triad_03
2023-12-19 11:36:00+00:00,149.1875,159.17857142857142,231.8125,180.05952380952382,triad_03
2023-12-19 11:37:00+00:00,164.875,187.27586206896552,255.0,202.3836206896552,triad_03
2023-12-19 11:38:00+00:00,,,,,triad_03
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2023-12-19 13:26:00+00:00,121.0,115.66666666666667,182.0,139.55555555555557,triad_04
2023-12-19 13:27:00+00:00,155.0,185.1,179.0,173.03333333333333,triad_04
2023-12-19 13:28:00+00:00,120.0,150.1875,147.35,139.17916666666667,triad_04
2023-12-19 13:29:00+00:00,136.66666666666666,145.0,164.57894736842104,148.7485380116959,triad_04
2023-12-19 13:30:00+00:00,124.33333333333333,142.88888888888889,162.52941176470588,143.25054466230938,triad_04
2023-12-19 13:31:00+00:00,117.5,180.42857142857142,191.27272727272728,163.06709956709958,triad_04
2023-12-19 13:32:00+00:00,134.0,150.625,152.38095238095238,145.6686507936508,triad_04
2023-12-19 13:33:00+00:00,154.66666666666666,190.2,190.10714285714286,178.3246031746032,triad_04
2023-12-19 13:34:00+00:00,,210.84615384615384,172.95,,triad_04
2023-12-19 13:35:00+00:00,,160.8,184.56,,triad_04
2023-12-19 13:36:00+00:00,116.66666666666667,213.5,163.0,164.38888888888889,triad_04
2023-12-19 13:37:00+00:00,107.5,142.5,175.30434782608697,141.768115942029,triad_04
2023-12-19 13:38:00+00:00,114.0,210.0,165.64705882352942,163.2156862745098,triad_04
2023-12-19 13:39:00+00:00,130.0,210.0,258.0,199.33333333333334,triad_04
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-05-07 13:16:00+00:00,175.0,147.75,128.16666666666666,150.30555555555554,triad_05
2024-05-07 13:17:00+00:00,171.82608695652175,179.25,154.6909090909091,168.58899868247696,triad_05
2024-05-07 13:18:00+00:00,243.24137931034483,142.4,146.21052631578948,177.2839685420448,triad_05
2024-05-07 13:19:00+00:00,215.29032258064515,157.28571428571428,163.4655172413793,178.6805180359129,triad_05
2024-05-07 13:20:00+00:00,184.53571428571428,166.2,155.47058823529412,168.73543417366946,triad_05
2024-05-07 13:21:00+00:00,170.38888888888889,173.0,149.08196721311475,164.15695203400122,triad_05
2024-05-07 13:22:00+00:00,213.0,141.5,151.0952380952381,168.53174603174602,triad_05
2024-05-07 13:23:00+00:00,159.8235294117647,184.0,160.70833333333334,168.17728758169935,triad_05
2024-05-07 13:24:00+00:00,155.38095238095238,169.83333333333334,153.91071428571428,159.70833333333334,triad_05
2024-05-07 13:25:00+00:00,211.52380952380952,133.57142857142858,155.64,166.91174603174602,triad_05
2024-05-07 13:26:00+00:00,181.0,157.54545454545453,181.52083333333334,173.3554292929293,triad_05
2024-05-07 13:27:00+00:00,228.6,164.0,176.58064516129033,189.72688172043013,triad_05
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-05-07 13:17:00+00:00,157.0,219.85714285714286,205.14285714285714,194.0,triad_06
2024-05-07 13:18:00+00:00,167.83333333333334,186.91666666666666,196.6086956521739,183.78623188405797,triad_06
2024-05-07 13:19:00+00:00,152.0,196.66666666666666,166.9375,171.86805555555554,triad_06
2024-05-07 13:20:00+00:00,148.3125,236.66666666666666,167.77272727272728,184.2506313131313,triad_06
2024-05-07 13:21:00+00:00,190.85714285714286,137.66666666666666,192.39285714285714,173.63888888888889,triad_06
2024-05-07 13:22:00+00:00,135.9375,214.1818181818182,195.9,182.00643939393942,triad_06
2024-05-07 13:23:00+00:00,143.07692307692307,214.07692307692307,190.78571428571428,182.64652014652015,triad_06
2024-05-07 13:24:00+00:00,136.07142857142858,234.8235294117647,199.04761904761904,189.9808590102708,triad_06
2024-05-07 13:25:00+00:00,114.21428571428571,227.0,187.96875,176.39434523809527,triad_06
2024-05-07 13:26:00+00:00,139.58333333333334,247.72727272727272,154.77777777777777,180.69612794612794,triad_06
2024-05-07 13:27:00+00:00,175.78571428571428,,173.96,,triad_06
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-06-14 13:31:00+00:00,116.57142857142857,272.2857142857143,179.1818181818182,189.34632034632034,triad_07
2024-06-14 13:32:00+00:00,124.23529411764706,278.75,164.4,189.12843137254902,triad_07
2024-06-14 13:33:00+00:00,122.4,251.07692307692307,151.6,175.02564102564102,triad_07
2024-06-14 13:34:00+00:00,121.53846153846153,221.36363636363637,177.8,173.56736596736596,triad_07
2024-06-14 13:35:00+00:00,127.38461538461539,295.2,174.8,199.12820512820517,triad_07
2024-06-14 13:36:00+00:00,170.0,248.3,129.66666666666666,182.65555555555557,triad_07
2024-06-14 13:37:00+00:00,172.57142857142858,244.1,208.5,208.3904761904762,triad_07
2024-06-14 13:38:00+00:00,199.0,158.0,149.0,168.66666666666666,triad_07
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-06-14 15:36:00+00:00,259.57142857142856,163.5,175.0625,199.37797619047618,triad_08
2024-06-14 15:37:00+00:00,196.31578947368422,167.29166666666666,209.33333333333334,190.98026315789477,triad_08
2024-06-14 15:38:00+00:00,205.35294117647058,179.46153846153845,112.85714285714286,165.89054083171732,triad_08
2024-06-14 15:39:00+00:00,203.16666666666666,170.85714285714286,124.25,166.09126984126985,triad_08
2024-06-14 15:40:00+00:00,195.5,223.78571428571428,151.6,190.2952380952381,triad_08
2024-06-14 15:41:00+00:00,213.88888888888889,134.0,218.42857142857142,188.7724867724868,triad_08
2024-06-14 15:42:00+00:00,211.66666666666666,159.75,125.8,165.73888888888888,triad_08
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-06-14 15:35:00+00:00,136.5,234.35714285714286,150.25,173.70238095238096,triad_09
2024-06-14 15:36:00+00:00,158.6,231.58620689655172,191.02941176470588,193.73853955375253,triad_09
2024-06-14 15:37:00+00:00,189.27777777777777,243.25,187.7872340425532,206.77167060677698,triad_09
2024-06-14 15:38:00+00:00,148.6153846153846,221.24137931034483,198.16666666666666,189.3411435307987,triad_09
2024-06-14 15:39:00+00:00,197.46666666666667,257.2121212121212,179.31578947368422,211.33152578415738,triad_09
2024-06-14 15:40:00+00:00,167.6875,278.34615384615387,175.26190476190476,207.09851953601955,triad_09
2024-06-14 15:41:00+00:00,174.33333333333334,274.9,179.88571428571427,209.7063492063492,triad_09
2024-06-14 15:42:00+00:00,145.85714285714286,265.2857142857143,172.94444444444446,194.6957671957672,triad_09
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2023-10-30 16:08:00+00:00,178.0,156.66666666666666,174.5,169.7222222222222,triad_02
2023-10-30 16:09:00+00:00,192.6,198.0,196.5,195.70000000000002,triad_02
2023-10-30 16:10:00+00:00,163.8125,163.5,187.52173913043478,171.61141304347825,triad_02
2023-10-30 16:11:00+00:00,180.25714285714287,171.0,183.93333333333334,178.3968253968254,triad_02
2023-10-30 16:12:00+00:00,178.05882352941177,159.0,227.96296296296296,188.34059549745825,triad_02
2023-10-30 16:13:00+00:00,200.56666666666666,155.38888888888889,205.33333333333334,187.0962962962963,triad_02
2023-10-30 16:14:00+00:00,204.40540540540542,187.66666666666666,178.28571428571428,190.11926211926212,triad_02
2023-10-30 16:15:00+00:00,200.23076923076923,157.55555555555554,190.6,182.7954415954416,triad_02
2023-10-30 16:16:00+00:00,127.66666666666667,186.33333333333334,261.5,191.83333333333334,triad_02
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-05-07 11:36:00+00:00,121.18181818181819,165.88888888888889,178.25,155.10690235690234,triad_11
2024-05-07 11:37:00+00:00,135.3030303030303,150.875,207.56521739130434,164.5810825647782,triad_11
2024-05-07 11:38:00+00:00,141.6969696969697,165.75,234.77777777777777,180.74158249158248,triad_11
2024-05-07 11:39:00+00:00,175.06666666666666,162.95,205.40740740740742,181.14135802469136,triad_11
2024-05-07 11:40:00+00:00,158.27777777777777,162.5,216.875,179.2175925925926,triad_11
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-05-07 11:36:00+00:00,123.0,144.0,147.5,138.16666666666666,triad_10
2024-05-07 11:37:00+00:00,184.30769230769232,176.47058823529412,151.16666666666666,170.648315736551,triad_10
2024-05-07 11:38:00+00:00,172.08333333333334,186.8095238095238,152.3125,170.4017857142857,triad_10
2024-05-07 11:39:00+00:00,184.375,183.91304347826087,165.58823529411765,177.95875959079285,triad_10
2024-05-07 11:40:00+00:00,181.47368421052633,169.58823529411765,181.14285714285714,177.40159221583372,triad_10
2024-05-07 11:41:00+00:00,202.41666666666666,191.2,154.9375,182.8513888888889,triad_10
2024-05-07 11:42:00+00:00,137.88888888888889,178.5,130.47058823529412,148.95315904139434,triad_10
2024-05-07 11:43:00+00:00,205.4375,176.76190476190476,135.2941176470588,172.49784080298787,triad_10
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-11-04 15:46:00+00:00,168.0,134.0,284.5,195.5,triad_14
2024-11-04 15:47:00+00:00,157.31578947368422,185.875,176.1764705882353,173.12242002063985,triad_14
2024-11-04 15:48:00+00:00,169.17391304347825,202.88235294117646,163.75,178.60208866155156,triad_14
2024-11-04 15:49:00+00:00,147.08333333333334,177.6875,178.33333333333334,167.7013888888889,triad_14
2024-11-04 15:50:00+00:00,137.3,198.0,151.88888888888889,162.3962962962963,triad_14
2024-11-04 15:51:00+00:00,157.33333333333334,185.94736842105263,178.11764705882354,173.79944960440318,triad_14
2024-11-04 15:52:00+00:00,166.78125,208.26315789473685,173.57142857142858,182.87194548872182,triad_14
2024-11-04 15:53:00+00:00,164.77777777777777,203.625,174.93333333333334,181.11203703703703,triad_14
2024-11-04 15:54:00+00:00,162.8095238095238,178.13333333333333,151.9375,164.29345238095237,triad_14
2024-11-04 15:55:00+00:00,139.1578947368421,222.54545454545453,169.4090909090909,177.03748006379587,triad_14
2024-11-04 15:56:00+00:00,132.63636363636363,186.54545454545453,177.47058823529412,165.55080213903742,triad_14
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-11-11 15:49:00+00:00,163.4,198.5,212.46666666666667,191.45555555555555,triad_12
2024-11-11 15:50:00+00:00,188.0,153.67567567567568,216.33333333333334,186.003003003003,triad_12
2024-11-11 15:51:00+00:00,180.875,167.10714285714286,233.6086956521739,193.86361283643893,triad_12
2024-11-11 15:52:00+00:00,230.25,158.24137931034483,203.92857142857142,197.47331691297208,triad_12
2024-11-11 15:53:00+00:00,164.25,177.88888888888889,245.1875,195.77546296296296,triad_12
2024-11-11 15:54:00+00:00,192.03846153846155,198.52380952380952,228.8421052631579,206.46812544180966,triad_12
2024-11-11 15:55:00+00:00,188.83333333333334,173.78571428571428,220.0,194.2063492063492,triad_12
2024-11-11 15:56:00+00:00,188.13636363636363,163.12121212121212,259.52941176470586,203.5956625074272,triad_12
2024-11-11 15:57:00+00:00,,,,,triad_12
TSGroupNTP,P1_durations,P2_durations,P3_durations,group_avg_blink_duration,group_name
2024-11-18 15:50:00+00:00,133.0,133.72727272727272,185.66666666666666,150.7979797979798,triad_13
2024-11-18 15:51:00+00:00,149.67567567567568,134.29166666666666,205.14285714285714,163.03673316173317,triad_13
2024-11-18 15:52:00+00:00,124.56521739130434,107.75,203.33333333333334,145.21618357487924,triad_13
2024-11-18 15:53:00+00:00,148.84375,176.3,181.53333333333333,168.89236111111111,triad_13
2024-11-18 15:54:00+00:00,144.78125,163.30769230769232,199.0,169.02964743589743,triad_13
2024-11-18 15:55:00+00:00,157.22857142857143,158.73333333333332,163.83333333333334,159.93174603174603,triad_13
2024-11-18 15:56:00+00:00,144.22222222222223,170.85,175.10526315789474,163.39249512670565,triad_13
2024-11-18 15:57:00+00:00,143.48717948717947,179.34782608695653,150.8695652173913,157.90152359717578,triad_13
2024-11-18 15:58:00+00:00,152.92,153.94444444444446,152.42857142857142,153.09767195767196,triad_13
2024-11-18 15:59:00+00:00,145.7826086956522,166.68,156.25,156.23753623188406,triad_13
2024-11-18 16:00:00+00:00,171.77777777777777,141.45454545454547,172.30769230769232,161.84667184667185,triad_13
