score,conf
0.39541945,0.39541945
0.34776822,0.34776822
0.3694776,0.3694776
0.45644543,0.45644543
0.43999493,0.43999493
0.3985399,0.3985399
0.5352105,0.5352105
0.4041067,0.4041067
0.4381694,0.4381694
0.41863084,0.41863084
0.35778067,0.35778067
0.45139733,0.45139733
0.43176216,0.43176216
0.46615136,0.46615136
0.41806814,0.41806814
0.42269439,0.42269439
0.3297008,0.3297008
0.4220735,0.4220735
0.4567999,0.4567999
0.4627203,0.4627203
0.4967913,0.4967913
0.45857927,0.45857927
0.47943062,0.47943062
0.44069022,0.44069022
0.33373657,0.33373657
0.40172976,0.40172976
0.41292185,0.41292185
0.40588185,0.40588185
0.4033739,0.4033739
0.40970123,0.40970123
0.38807762,0.38807762
0.38371438,0.38371438
0.40772513,0.40772513
0.4031197,0.4031197
0.3967794,0.3967794
0.42165658,0.42165658
0.4387098,0.4387098
0.44234806,0.44234806
0.4370943,0.4370943
0.3041505,0.3041505
0.3699593,0.3699593
0.39936113,0.39936113
0.43970406,0.43970406
0.41421482,0.41421482
0.43533096,0.43533096
0.37365273,0.37365273
0.37996405,0.37996405
0.41256925,0.41256925
0.41822866,0.41822866
0.43292364,0.43292364
0.44286603,0.44286603
0.40414286,0.40414286
0.4908088,0.4908088
0.39906755,0.39906755
0.4770318,0.4770318
0.5226504,0.5226504
0.45977736,0.45977736
0.41573527,0.41573527
0.47017705,0.47017705
0.46105656,0.46105656
0.49169898,0.49169898
0.5251574,0.5251574
0.49645263,0.49645263
0.50477237,0.50477237
0.52497643,0.52497643
0.5237382,0.5237382
0.6211696,0.6211696
0.44541046,0.44541046
0.38385728,0.38385728
0.39197642,0.39197642
0.46486276,0.46486276
0.43697646,0.43697646
0.4630724,0.4630724
0.4489383,0.4489383
0.45354626,0.45354626
0.48109525,0.48109525
0.46709707,0.46709707
0.52982235,0.52982235
0.44026563,0.44026563
0.43983325,0.43983325
0.4918563,0.4918563
0.4924811,0.4924811
0.4904431,0.4904431
0.45839205,0.45839205
0.46877363,0.46877363
0.47678632,0.47678632
0.44545612,0.44545612
0.40977558,0.40977558
0.4407377,0.4407377
0.4424182,0.4424182
0.4098434,0.4098434
0.37192982,0.37192982
0.392832,0.392832
0.41477796,0.41477796
0.47845617,0.47845617
0.37851745,0.37851745
0.46140277,0.46140277
0.5191431,0.5191431
0.47899854,0.47899854
0.5094911,0.5094911
0.5153978,0.5153978
0.51008946,0.51008946
0.5024406,0.5024406
0.44849256,0.44849256
0.478959,0.478959
0.47869185,0.47869185
0.4928847,0.4928847
0.42467874,0.42467874
0.47210547,0.47210547
0.40271086,0.40271086
0.34106523,0.34106523
0.32396084,0.32396084
0.36181498,0.36181498
0.44100735,0.44100735
0.3842744,0.3842744
0.412941,0.412941
0.44495317,0.44495317
0.35930952,0.35930952
0.43418387,0.43418387
0.4725435,0.4725435
0.45130503,0.45130503
0.42372444,0.42372444
0.37906662,0.37906662
0.5350058,0.5350058
0.4963097,0.4963097
0.4514577,0.4514577
0.48200557,0.48200557
0.4550187,0.4550187
0.46412584,0.46412584
0.4314332,0.4314332
0.42284966,0.42284966
0.5135702,0.5135702
0.48305896,0.48305896
0.5319489,0.5319489
0.4952222,0.4952222
0.46455178,0.46455178
0.4664414,0.4664414
0.44316337,0.44316337
0.50063765,0.50063765
0.5016836,0.5016836
0.3913235,0.3913235
0.39831468,0.39831468
0.45179123,0.45179123
0.39359662,0.39359662
0.4261055,0.4261055
0.39208964,0.39208964
0.4019108,0.4019108
0.4267833,0.4267833
0.37584296,0.37584296
0.4223441,0.4223441
0.4456018,0.4456018
0.39480004,0.39480004
0.47314596,0.47314596
0.49209765,0.49209765
0.44029143,0.44029143
0.43926477,0.43926477
0.37270212,0.37270212
0.428182,0.428182
0.3464277,0.3464277
0.3496028,0.3496028
0.3859464,0.3859464
0.3724447,0.3724447
0.3478055,0.3478055
0.3766504,0.3766504
0.3498859,0.3498859
0.38376734,0.38376734
0.34902573,0.34902573
0.34532118,0.34532118
0.39822868,0.39822868
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.36943242,0.36943242
0.40449843,0.40449843
0.42369473,0.42369473
0.41813007,0.41813007
0.40432712,0.40432712
0.3899008,0.3899008
0.39611268,0.39611268
0.3359438,0.3359438
0.40169695,0.40169695
0.39062113,0.39062113
0.35755324,0.35755324
0.37249246,0.37249246
0.3869735,0.3869735
0.36275777,0.36275777
0.42609274,0.42609274
0.3976048,0.3976048
0.41439432,0.41439432
0.45801,0.45801
0.4396408,0.4396408
0.40789118,0.40789118
0.33573243,0.33573243
0.35316736,0.35316736
0.4258447,0.4258447
0.3994539,0.3994539
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38464502,0.38464502
0.38193145,0.38193145
0.45073178,0.45073178
0.42739868,0.42739868
0.4062509,0.4062509
0.45914045,0.45914045
0.45927587,0.45927587
0.44144496,0.44144496
0.42200992,0.42200992
0.38170788,0.38170788
0.42385313,0.42385313
0.39451164,0.39451164
0.40568927,0.40568927
0.4051129,0.4051129
0.38790438,0.38790438
0.37566695,0.37566695
0.38877013,0.38877013
0.37633306,0.37633306
0.4377173,0.4377173
0.40276015,0.40276015
0.41690764,0.41690764
0.43884072,0.43884072
0.45795512,0.45795512
0.4538779,0.4538779
0.41421187,0.41421187
0.4141537,0.4141537
0.45595124,0.45595124
0.45706707,0.45706707
0.40669817,0.40669817
0.3887294,0.3887294
0.47230735,0.47230735
0.39473498,0.39473498
0.46418422,0.46418422
0.41102412,0.41102412
0.44614714,0.44614714
0.42211148,0.42211148
0.4408145,0.4408145
0.4185359,0.4185359
0.43916056,0.43916056
0.44613987,0.44613987
0.41930076,0.41930076
0.43123767,0.43123767
0.4475296,0.4475296
0.43115392,0.43115392
0.45970038,0.45970038
0.37665877,0.37665877
0.40261662,0.40261662
0.40897074,0.40897074
0.42385802,0.42385802
0.42354557,0.42354557
0.4023747,0.4023747
0.41477174,0.41477174
0.40328014,0.40328014
0.40486997,0.40486997
0.3522178,0.3522178
0.32614464,0.32614464
0.3042044,0.3042044
0.43389705,0.43389705
0.43558335,0.43558335
0.3899596,0.3899596
0.37285647,0.37285647
0.35614803,0.35614803
0.4425061,0.4425061
0.39816132,0.39816132
0.41950879,0.41950879
