score,conf
0.57485074,0.57485074
0.55523854,0.55523854
0.54988796,0.54988796
0.6086905,0.6086905
0.51345617,0.51345617
0.48428813,0.48428813
0.5079689,0.5079689
0.54809815,0.54809815
0.50142723,0.50142723
0.63984627,0.63984627
0.5336933,0.5336933
0.60236347,0.60236347
0.56335694,0.56335694
0.5318029,0.5318029
0.49227858,0.49227858
0.5244509,0.5244509
0.50175166,0.50175166
0.48526827,0.48526827
0.5373591,0.5373591
0.5410924,0.5410924
0.5953556,0.5953556
0.6430153,0.6430153
0.57010496,0.57010496
0.5825503,0.5825503
0.5513646,0.5513646
0.54403645,0.54403645
0.43012518,0.43012518
0.49033907,0.49033907
0.50814605,0.50814605
0.49592024,0.49592024
0.5859457,0.5859457
0.5499033,0.5499033
0.6069376,0.6069376
0.5668216,0.5668216
0.5235906,0.5235906
0.5469124,0.5469124
0.44503284,0.44503284
0.5938896,0.5938896
0.46663406,0.46663406
0.58254325,0.58254325
0.5894487,0.5894487
0.53314656,0.53314656
0.5189594,0.5189594
0.494161,0.494161
0.51545227,0.51545227
0.60557634,0.60557634
0.49597684,0.49597684
0.5088606,0.5088606
0.6109068,0.6109068
0.62102085,0.62102085
0.5392147,0.5392147
0.51159114,0.51159114
0.5167573,0.5167573
0.44653988,0.44653988
0.5906661,0.5906661
0.5019425,0.5019425
0.5174555,0.5174555
0.49683526,0.49683526
0.6021098,0.6021098
0.5926373,0.5926373
0.5703543,0.5703543
0.478511,0.478511
0.55466396,0.55466396
0.49529496,0.49529496
0.40407318,0.40407318
0.4794849,0.4794849
0.5007154,0.5007154
0.5942672,0.5942672
0.6089294,0.6089294
0.56441593,0.56441593
0.5313659,0.5313659
0.39363438,0.39363438
0.4974426,0.4974426
0.50038666,0.50038666
0.50566065,0.50566065
0.6137568,0.6137568
0.55751896,0.55751896
0.61916053,0.61916053
0.49813667,0.49813667
0.4891997,0.4891997
0.526262,0.526262
0.57992655,0.57992655
0.44582415,0.44582415
0.4649197,0.4649197
0.45409656,0.45409656
0.5612058,0.5612058
0.567782,0.567782
0.55151707,0.55151707
0.37541848,0.37541848
0.4988443,0.4988443
0.5707876,0.5707876
0.62754655,0.62754655
0.6488757,0.6488757
0.61017525,0.61017525
0.5622364,0.5622364
0.5216646,0.5216646
0.5203839,0.5203839
0.47584936,0.47584936
0.54418755,0.54418755
0.48254675,0.48254675
0.45505393,0.45505393
0.44005895,0.44005895
0.44472152,0.44472152
