score,conf
0.6157148,0.6157148
0.5560659,0.5560659
0.56737787,0.56737787
0.5695593,0.5695593
0.59671587,0.59671587
0.6124185,0.6124185
0.6087746,0.6087746
0.62468845,0.62468845
0.5956201,0.5956201
0.6018475,0.6018475
0.5884721,0.5884721
0.5125227,0.5125227
0.49368468,0.49368468
0.4749094,0.4749094
0.55223846,0.55223846
0.49751967,0.49751967
0.4512685,0.4512685
0.5475338,0.5475338
0.6027524,0.6027524
0.5841957,0.5841957
0.47869432,0.47869432
0.5367647,0.5367647
0.4481992,0.4481992
0.5123921,0.5123921
0.38826275,0.38826275
0.46130013,0.46130013
0.41489714,0.41489714
0.56624436,0.56624436
0.6267284,0.6267284
0.6355176,0.6355176
0.62825817,0.62825817
0.5907492,0.5907492
0.54941803,0.54941803
0.5082834,0.5082834
0.38659248,0.38659248
0.56229126,0.56229126
0.5891575,0.5891575
0.56906724,0.56906724
0.61156714,0.61156714
0.48766842,0.48766842
0.59275866,0.59275866
0.52971125,0.52971125
0.52719057,0.52719057
0.5924667,0.5924667
0.5787443,0.5787443
0.6453459,0.6453459
0.5568187,0.5568187
0.5715002,0.5715002
0.5907014,0.5907014
0.6394336,0.6394336
0.6068688,0.6068688
0.65084887,0.65084887
0.5687913,0.5687913
0.6290765,0.6290765
0.61891764,0.61891764
0.6035671,0.6035671
0.5628426,0.5628426
0.62194383,0.62194383
0.58740324,0.58740324
0.60672396,0.60672396
0.5647611,0.5647611
0.57420456,0.57420456
0.5653623,0.5653623
0.43249476,0.43249476
0.44509968,0.44509968
0.58907115,0.58907115
0.5414715,0.5414715
0.58860725,0.58860725
0.6263519,0.6263519
0.5771316,0.5771316
0.6009101,0.6009101
0.59820014,0.59820014
0.6116616,0.6116616
0.56339777,0.56339777
0.6335032,0.6335032
0.60721606,0.60721606
0.6313478,0.6313478
0.60004336,0.60004336
0.6070766,0.6070766
0.5662481,0.5662481
0.71419203,0.71419203
0.5718323,0.5718323
0.5778293,0.5778293
0.5825932,0.5825932
0.63434285,0.63434285
0.6489402,0.6489402
0.54581326,0.54581326
0.57292986,0.57292986
0.6037153,0.6037153
0.60029906,0.60029906
0.58217895,0.58217895
0.5910852,0.5910852
0.5811602,0.5811602
0.55974686,0.55974686
0.6008658,0.6008658
0.60136515,0.60136515
0.64733,0.64733
0.58135754,0.58135754
0.572414,0.572414
0.6342726,0.6342726
0.5931832,0.5931832
0.6177464,0.6177464
0.5864457,0.5864457
0.5537909,0.5537909
0.6286454,0.6286454
0.61122423,0.61122423
0.61541146,0.61541146
0.6365873,0.6365873
0.64522874,0.64522874
0.60801697,0.60801697
0.5980792,0.5980792
0.56749487,0.56749487
0.5910086,0.5910086
0.6471077,0.6471077
0.60870105,0.60870105
0.59056115,0.59056115
0.64125687,0.64125687
0.59627146,0.59627146
0.5457414,0.5457414
0.59968024,0.59968024
0.65879667,0.65879667
0.6061544,0.6061544
0.5719884,0.5719884
0.6443905,0.6443905
0.6306492,0.6306492
0.5713583,0.5713583
0.6127308,0.6127308
0.61944866,0.61944866
0.6028073,0.6028073
0.6048022,0.6048022
0.5777633,0.5777633
0.61959213,0.61959213
0.6152647,0.6152647
0.629723,0.629723
0.6229156,0.6229156
0.63375545,0.63375545
0.6024696,0.6024696
0.5427651,0.5427651
0.6141702,0.6141702
0.6058411,0.6058411
0.5639119,0.5639119
0.6245352,0.6245352
