score,conf
0.576018,0.576018
0.58692664,0.58692664
0.437288,0.437288
0.4293115,0.4293115
0.4663759,0.4663759
0.47003078,0.47003078
0.51373416,0.51373416
0.44663474,0.44663474
0.47869644,0.47869644
0.49799022,0.49799022
0.51455486,0.51455486
0.5741238,0.5741238
0.54009736,0.54009736
0.389361,0.389361
0.48846763,0.48846763
0.45596272,0.45596272
0.45241612,0.45241612
0.44641036,0.44641036
0.48742667,0.48742667
0.50247484,0.50247484
0.46073613,0.46073613
0.4715979,0.4715979
0.47728828,0.47728828
0.56714624,0.56714624
0.55026436,0.55026436
0.53713614,0.53713614
0.37048078,0.37048078
0.38715902,0.38715902
0.3893743,0.3893743
0.43395364,0.43395364
0.435166,0.435166
0.46678424,0.46678424
0.44939342,0.44939342
0.42613825,0.42613825
0.43726397,0.43726397
0.47897184,0.47897184
0.41612166,0.41612166
0.4575452,0.4575452
0.5237702,0.5237702
0.5344022,0.5344022
0.590536,0.590536
0.5464869,0.5464869
0.5606935,0.5606935
0.56668293,0.56668293
0.60337096,0.60337096
0.52522224,0.52522224
0.55170447,0.55170447
0.5088713,0.5088713
0.5919238,0.5919238
0.55116093,0.55116093
0.5606389,0.5606389
0.57001555,0.57001555
0.52236944,0.52236944
0.524233,0.524233
0.5321988,0.5321988
0.4375261,0.4375261
0.47507793,0.47507793
0.49126637,0.49126637
0.5393649,0.5393649
0.5281579,0.5281579
0.5309874,0.5309874
0.44035763,0.44035763
0.6091439,0.6091439
0.5755656,0.5755656
0.48817647,0.48817647
0.4518993,0.4518993
0.41667652,0.41667652
0.52803785,0.52803785
0.47156313,0.47156313
0.4285234,0.4285234
0.47398797,0.47398797
0.4927162,0.4927162
0.39931476,0.39931476
0.52471536,0.52471536
0.5264418,0.5264418
0.44028553,0.44028553
0.40692815,0.40692815
0.44352075,0.44352075
0.4248784,0.4248784
0.4709007,0.4709007
0.43374315,0.43374315
0.52185,0.52185
0.46397817,0.46397817
0.48161802,0.48161802
0.4220788,0.4220788
0.43998438,0.43998438
0.4455376,0.4455376
0.5002331,0.5002331
0.53031063,0.53031063
0.48482928,0.48482928
0.47673658,0.47673658
0.5057555,0.5057555
0.46230018,0.46230018
0.54611224,0.54611224
0.4748226,0.4748226
0.5101706,0.5101706
0.43379927,0.43379927
0.48331094,0.48331094
0.6083226,0.6083226
0.5553552,0.5553552
0.4636489,0.4636489
0.45562848,0.45562848
0.42582592,0.42582592
