analysis,target,model,metric,n_folds,mean_model,std_model,mean_baseline,std_baseline,t_stat,p_value,normal_model_p,normal_baseline_p,p_value_adj,significant
group_task_engagement,task_engagement,linear_pca,r2,20,-1.8262107987747611,6.452536680393391,-3.4048954633909156,10.556832858773644,1.672743856500268,0.11076385591136241,2.3401743760096458e-08,1.752622903445969e-08,0.44305542364544964,False
group_task_engagement,task_engagement,logistic_pca,auc,17,0.7387770385932152,0.19788006415165713,0.46118892001244943,0.14013155078564446,4.298910854299324,0.0005519121044509243,0.19250223706171232,0.5116309966143817,0.002207648417803697,True
individual_engagement,engagement_target,linear_pca,r2,20,-0.4471172026597364,1.6808133656718953,-0.9996144837042775,2.38666726281584,2.543396208588425,0.019834850181724765,3.242398106068427e-06,1.0740843633545492e-07,0.07933940072689906,False
individual_engagement,engagement_target,logistic_pca,auc,19,0.7800067098144021,0.17928297134029442,0.5067338966819576,0.17794222140761207,4.085805510727426,0.0006937909527027105,0.02821980126350323,0.726068049240759,0.002775163810810842,True
