analysis,target,model,feature,coef
individual_engagement,engagement_target,linear_pca,emow2v_pc011,-0.0008283153176466781
individual_engagement,engagement_target,linear_pca,emow2v_pc012,0.0010739934644283698
individual_engagement,engagement_target,linear_pca,emow2v_pc013,0.012899769980394143
individual_engagement,engagement_target,linear_pca,emow2v_pc014,-0.004467894742476255
individual_engagement,engagement_target,linear_pca,emow2v_pc015,0.005117590390580823
individual_engagement,engagement_target,linear_pca,emow2v_pc016,0.0036727832035583128
individual_engagement,engagement_target,linear_pca,emow2v_pc017,0.007404376643305133
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc001,-0.0042375100503219375
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc002,0.03044349775340299
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc003,0.007619454528489881
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc004,0.018684424863184373
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc005,-0.005138653177186265
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc006,-0.027405416509550203
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc007,-0.00828534495984821
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc008,0.003921969327446301
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc009,-0.017245634801890196
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc010,-0.002675262963485137
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc011,-0.003048525210579251
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc012,-0.005958050053621919
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc013,0.006680509550391717
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc014,-0.009375100210974575
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc015,0.007421874833519713
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc016,0.005714774049067432
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc017,-0.0031220777480673377
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc018,-0.0014704046372300893
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc019,-0.0006892055873387655
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc020,0.004639782845574064
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc021,0.0005062081195288416
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc022,0.003290846709456852
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc023,0.006496562450070885
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc024,-0.009686635677537116
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc025,0.00679577857223664
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc026,0.003861379432822812
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc027,0.0009793819685923026
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc028,0.004237051667969714
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc029,-0.007022996073574648
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc030,0.00517545584310625
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc031,0.007411222993115781
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc032,0.0024583881868020527
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc033,0.013754118028448082
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc034,-0.007641008115202943
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc035,-0.0009550854455303167
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc036,0.004725821260797693
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc037,-0.0014961501880442912
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc038,-0.004614777443923272
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc039,0.010631048934306326
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc040,0.0032319208997571743
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc041,-0.009550464023018169
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc042,-0.00021917984680273222
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc043,0.011618113184306554
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc044,0.008121226095328692
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc045,-0.0006875155552405479
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc046,0.002481715574036989
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc047,0.003642343750889283
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc048,-0.002086682698273599
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc049,-0.0002937214101164283
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc050,-0.006879998187481099
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc051,-0.010027121177582844
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc052,0.0004190605612982002
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc053,-0.0018493831562351314
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc054,0.0008473120126551488
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc055,0.00821645116648134
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc056,-0.00578260121230136
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc057,-0.005761893011803082
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc058,-0.002148909310646069
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc059,-0.007073595334424977
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc060,0.003346490156560869
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc061,0.0072499099302242714
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc062,-0.006102517449714512
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc063,0.006816832686447108
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc064,-0.0069401846544284605
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc065,5.338327718108484e-05
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc066,-0.00010172188176586089
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc067,0.005327413634641265
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc068,-0.005381705891500473
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc069,-0.0031417682357351394
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc070,0.003983547381430847
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc071,0.00738255124505293
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc072,-0.0021627734426313606
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc073,-0.0001985875249152087
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc074,0.005117533442498144
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc075,-0.004882763764009229
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc076,0.0039169353523990855
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc077,0.004921575965164975
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc078,0.005469016480526891
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc079,-0.009046830815676445
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc080,0.0022835295691417947
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc081,0.003907116175613954
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc082,-0.0062823517870473815
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc083,-0.0004541462802614211
