analysis,group_split,target,model,comparison,n_pairs,mean_model,mean_ref,t_stat,p_value,cohen_d,p_value_adj,significant
segment_individual_engagement_audio_T,T,engagement_target,SVM (linear),vs_baseline_uniform,12,0.6335509368707246,0.5142909572290686,1.8176520229831727,0.09642945436315849,0.5247109423812014,0.6750061805421094,False
segment_individual_engagement_audio_T,T,engagement_target,SVM (rbf),vs_baseline_uniform,12,0.5862222007381802,0.5142909572290686,1.454409833640807,0.17376520149987826,0.4198519544822793,1.0,False
segment_individual_engagement_audio_T,T,engagement_target,kNN,vs_baseline_uniform,12,0.5852601865526821,0.5142909572290686,3.3798686469628465,0.0061439957961879794,0.9756840365747876,0.04300797057331586,True
segment_individual_engagement_audio_all,all,engagement_target,Logistic Regression,vs_baseline_uniform,20,0.5548974453442685,0.4982916374539224,1.5265882353360598,0.1433388544847625,0.3413555067862876,1.0,False
segment_individual_engagement_audio_all,all,engagement_target,Naive Bayes,vs_baseline_uniform,20,0.5712597610939013,0.4982916374539224,2.2970983152944835,0.03314906904365302,0.5136467983998709,0.23204348330557115,False
segment_individual_engagement_audio_all,all,engagement_target,QDA,vs_baseline_uniform,20,0.5671482834243005,0.4982916374539224,2.94077956776358,0.008390771322482475,0.6575783020361814,0.05873539925737732,False
segment_individual_engagement_audio_all,all,engagement_target,Random Forest,vs_baseline_uniform,20,0.5437326213819677,0.4982916374539224,2.709963070570723,0.01388741717077199,0.6059661642310198,0.09721192019540392,False
segment_individual_engagement_audio_all,all,engagement_target,SVM (linear),vs_baseline_uniform,20,0.5849622730898628,0.4982916374539224,2.0758071893466377,0.05172915196148554,0.4641645983561859,0.3621040637303988,False
segment_individual_engagement_audio_all,all,engagement_target,SVM (rbf),vs_baseline_uniform,20,0.522293627731337,0.4982916374539224,0.8038010315895786,0.43145413159735924,0.17973537470187534,1.0,False
segment_individual_engagement_audio_all,all,engagement_target,kNN,vs_baseline_uniform,20,0.5415503582636223,0.4982916374539224,2.219658347856004,0.03880936317687626,0.4963306952630899,0.27166554223813383,False
segment_individual_engagement_base_D,D,engagement_target,Logistic Regression,vs_baseline_uniform,8,0.5556216883790852,0.4742926577912035,1.3975725656908327,0.20493837869341167,0.4941165192001347,1.0,False
segment_individual_engagement_base_D,D,engagement_target,Naive Bayes,vs_baseline_uniform,8,0.5161409480494262,0.4742926577912035,0.6427565147470475,0.5408555111879976,0.2272487451147342,1.0,False
segment_individual_engagement_base_D,D,engagement_target,QDA,vs_baseline_uniform,8,0.5318292921579779,0.4742926577912035,0.9791669946040961,0.3601177459226642,0.34618781089930395,1.0,False
segment_individual_engagement_base_D,D,engagement_target,Random Forest,vs_baseline_uniform,8,0.5069789027070567,0.4742926577912035,0.6368745160712161,0.5444635746070045,0.22516914453942888,1.0,False
segment_individual_engagement_base_D,D,engagement_target,SVM (linear),vs_baseline_uniform,8,0.5690579936482816,0.4742926577912035,1.164819030531552,0.2822478690098566,0.4118257176720003,1.0,False
segment_individual_engagement_base_D,D,engagement_target,SVM (rbf),vs_baseline_uniform,8,0.5275666908061802,0.4742926577912035,0.8860468077977841,0.40500146195363995,0.3132648531212533,1.0,False
segment_individual_engagement_base_D,D,engagement_target,kNN,vs_baseline_uniform,8,0.5004373363458837,0.4742926577912035,0.544617039315127,0.6029262062800809,0.1925512008247334,1.0,False
segment_individual_engagement_base_T,T,engagement_target,Logistic Regression,vs_baseline_uniform,12,0.6342319060771221,0.5142909572290686,3.1577550036672775,0.009115329594816032,0.911565350701095,0.06380730716371222,False
segment_individual_engagement_base_T,T,engagement_target,Naive Bayes,vs_baseline_uniform,12,0.6138635621729108,0.5142909572290686,4.508207014437383,0.0008891183767002789,1.3014072666739909,0.006223828636901952,True
segment_individual_engagement_base_T,T,engagement_target,QDA,vs_baseline_uniform,12,0.6045804937612703,0.5142909572290686,4.3643625066469,0.0011280731837895839,1.2598829340268485,0.007896512286527086,True
segment_individual_engagement_base_T,T,engagement_target,Random Forest,vs_baseline_uniform,12,0.6000415198091417,0.5142909572290686,2.8137048198679198,0.01685642926854053,0.8122466175854455,0.1179950048797837,False
segment_individual_engagement_base_T,T,engagement_target,SVM (linear),vs_baseline_uniform,12,0.5969647936915939,0.5142909572290686,1.5419859104483684,0.15133852956655608,0.4451329902419877,1.0,False
segment_individual_engagement_base_T,T,engagement_target,SVM (rbf),vs_baseline_uniform,12,0.6275712418724794,0.5142909572290686,2.7609388060760645,0.01852474642128435,0.79701438145205,0.12967322494899045,False
segment_individual_engagement_base_T,T,engagement_target,kNN,vs_baseline_uniform,12,0.5872647969683839,0.5142909572290686,3.389040258019673,0.006045125487052339,0.9783316526310685,0.04231587840936637,True
segment_individual_engagement_base_all,all,engagement_target,Logistic Regression,vs_baseline_uniform,20,0.599348606544958,0.4982916374539224,3.673540166307059,0.0016142084439505727,0.8214285529938467,0.011299459107654009,True
segment_individual_engagement_base_all,all,engagement_target,Naive Bayes,vs_baseline_uniform,20,0.6049961708748439,0.4982916374539224,5.630286310274724,1.984797143203718e-05,1.2589702922560755,0.00013893580002426024,True
segment_individual_engagement_base_all,all,engagement_target,QDA,vs_baseline_uniform,20,0.6034023079297743,0.4982916374539224,5.117832205578913,6.114677058582403e-05,1.1443820709112127,0.00042802739410076823,True
segment_individual_engagement_base_all,all,engagement_target,Random Forest,vs_baseline_uniform,20,0.5725312965842109,0.4982916374539224,3.6034014249675685,0.0018937340896624637,0.805745053644709,0.013256138627637245,True
segment_individual_engagement_base_all,all,engagement_target,SVM (linear),vs_baseline_uniform,20,0.5903714143451582,0.4982916374539224,2.6398891890775844,0.016147248140907417,0.5902971679844273,0.11303073698635192,False
segment_individual_engagement_base_all,all,engagement_target,SVM (rbf),vs_baseline_uniform,20,0.5958588556229294,0.4982916374539224,3.6553899498066467,0.001682353373586927,0.8173700412037206,0.01177647361510849,True
segment_individual_engagement_base_all,all,engagement_target,kNN,vs_baseline_uniform,20,0.568317442248338,0.4982916374539224,4.194409149338496,0.0004915462668920651,0.9378983983367942,0.003440823868244456,True
segment_individual_engagement_paralinguistic_D,D,engagement_target,Logistic Regression,vs_baseline_uniform,8,0.5772002076059637,0.4742926577912035,1.472943348625323,0.18425194259018016,0.5207641150582933,1.0,False
segment_individual_engagement_paralinguistic_D,D,engagement_target,Naive Bayes,vs_baseline_uniform,8,0.5344481017349261,0.4742926577912035,0.9676777763610233,0.36544165779648996,0.3421257588341995,1.0,False
segment_individual_engagement_paralinguistic_D,D,engagement_target,QDA,vs_baseline_uniform,8,0.5421706077225881,0.4742926577912035,1.039294129987097,0.3332284884857929,0.36744596348062475,1.0,False
segment_individual_engagement_paralinguistic_D,D,engagement_target,Random Forest,vs_baseline_uniform,8,0.503678393847805,0.4742926577912035,0.5658915153212487,0.5891395253043038,0.200072863949793,1.0,False
segment_individual_engagement_paralinguistic_D,D,engagement_target,SVM (linear),vs_baseline_uniform,8,0.5715680338089242,0.4742926577912035,1.1782177362275832,0.27720675268934164,0.41656287550039356,1.0,False
segment_individual_engagement_paralinguistic_D,D,engagement_target,SVM (rbf),vs_baseline_uniform,8,0.5533549387960978,0.4742926577912035,1.1328701018321774,0.29457548949797546,0.4005300656045137,1.0,False
segment_individual_engagement_paralinguistic_D,D,engagement_target,kNN,vs_baseline_uniform,8,0.5112512026875161,0.4742926577912035,0.7644938979136762,0.469554956193157,0.2702894096952483,1.0,False
segment_individual_engagement_paralinguistic_T,T,engagement_target,Logistic Regression,vs_baseline_uniform,12,0.6139377306268218,0.5142909572290686,2.778023382501402,0.0179673166212687,0.8019462738511294,0.1257712163488809,False
segment_individual_engagement_paralinguistic_T,T,engagement_target,Naive Bayes,vs_baseline_uniform,12,0.5931624856777656,0.5142909572290686,3.4911187169268447,0.0050486092944308355,1.0077991654953273,0.03534026506101585,True
segment_individual_engagement_paralinguistic_T,T,engagement_target,QDA,vs_baseline_uniform,12,0.5981587008391251,0.5142909572290686,4.024107087883081,0.002002028501388659,1.161659655218589,0.014014199509720614,True
segment_individual_engagement_paralinguistic_T,T,engagement_target,Random Forest,vs_baseline_uniform,12,0.5878983911069909,0.5142909572290686,2.3602252525462157,0.037798835712687544,0.6813383424528551,0.2645918499888128,False
segment_individual_engagement_paralinguistic_T,T,engagement_target,SVM (linear),vs_baseline_uniform,12,0.5908552553592535,0.5142909572290686,1.4096888350998813,0.18627282633273545,0.4069421142092632,1.0,False
segment_individual_engagement_paralinguistic_T,T,engagement_target,SVM (rbf),vs_baseline_uniform,12,0.6317814401355907,0.5142909572290686,2.980464588613447,0.012509117120998406,0.8603860162730603,0.08756381984698884,False
segment_individual_engagement_paralinguistic_T,T,engagement_target,kNN,vs_baseline_uniform,12,0.5935686689019376,0.5142909572290686,2.858754657122596,0.01555125066753001,0.8252513854184136,0.10885875467271007,False
segment_individual_engagement_paralinguistic_all,all,engagement_target,Logistic Regression,vs_baseline_uniform,20,0.6036609833497518,0.4982916374539224,3.584859524014461,0.0019753215533907095,0.8015989585483875,0.013827250873734966,True
segment_individual_engagement_paralinguistic_all,all,engagement_target,Naive Bayes,vs_baseline_uniform,20,0.6052816913781114,0.4982916374539224,5.198939327839318,5.107882693145916e-05,1.1625181747945779,0.00035755178852021414,True
segment_individual_engagement_paralinguistic_all,all,engagement_target,QDA,vs_baseline_uniform,20,0.5989215879273958,0.4982916374539224,4.215798343550267,0.00046813818915722655,0.9426811675609409,0.0032769673241005858,True
segment_individual_engagement_paralinguistic_all,all,engagement_target,Random Forest,vs_baseline_uniform,20,0.5434784194003945,0.4982916374539224,1.9736832601731793,0.06314012720367546,0.44132899358006317,0.4419808904257282,False
segment_individual_engagement_paralinguistic_all,all,engagement_target,SVM (linear),vs_baseline_uniform,20,0.5871585049984696,0.4982916374539224,2.470039233109527,0.023154978191301887,0.5523175632324351,0.1620848473391132,False
segment_individual_engagement_paralinguistic_all,all,engagement_target,SVM (rbf),vs_baseline_uniform,20,0.6012535879018603,0.4982916374539224,3.4162381208188948,0.0028960887856468425,0.7638940665477187,0.020272621499527896,True
segment_individual_engagement_paralinguistic_all,all,engagement_target,kNN,vs_baseline_uniform,20,0.5574744686363694,0.4982916374539224,2.8176422848103,0.010992627407221461,0.6300439685113655,0.07694839185055023,False
window_60s_group_task_engagement_audio_D,D,task_engagement,Logistic Regression,vs_baseline_uniform,8,0.7461805555555556,0.46597222222222223,2.28563688607787,0.05616759211103344,0.808094670737883,0.3931731447772341,False
window_60s_group_task_engagement_audio_D,D,task_engagement,Naive Bayes,vs_baseline_uniform,8,0.7690972222222223,0.46597222222222223,2.505019679236991,0.040692273760153094,0.8856582010971131,0.28484591632107165,False
window_60s_group_task_engagement_audio_D,D,task_engagement,QDA,vs_baseline_uniform,8,0.7430555555555556,0.46597222222222223,2.2691865946609475,0.05754647211588453,0.8022786144311826,0.4028253048111917,False
window_60s_group_task_engagement_audio_D,D,task_engagement,Random Forest,vs_baseline_uniform,8,0.7156250000000001,0.46597222222222223,2.0100172054581424,0.08436362375773751,0.7106483981405433,0.5905453663041625,False
window_60s_group_task_engagement_audio_D,D,task_engagement,SVM (linear),vs_baseline_uniform,8,0.7513888888888889,0.46597222222222223,2.0819459711423742,0.075866854156075,0.7360790571293924,0.531067979092525,False
window_60s_group_task_engagement_audio_D,D,task_engagement,SVM (rbf),vs_baseline_uniform,8,0.7447916666666667,0.46597222222222223,1.83841998666151,0.10859632143009076,0.6499796196186179,0.7601742500106353,False
window_60s_group_task_engagement_audio_D,D,task_engagement,kNN,vs_baseline_uniform,8,0.7236111111111111,0.46597222222222223,1.8600589324884054,0.10520237046836503,0.6576301422845809,0.7364165932785552,False
window_60s_group_task_engagement_audio_D,D,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,8,0.7461805555555556,0.6325306637806637,1.3283102868563277,0.2257444423160907,0.46962860567797876,1.0,False
window_60s_group_task_engagement_audio_D,D,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,8,0.7690972222222223,0.6325306637806637,1.4807472451491202,0.1822213982114121,0.523523209134121,1.0,False
window_60s_group_task_engagement_audio_D,D,task_engagement,QDA,vs_carlos_qda_gazespeak,8,0.7430555555555556,0.6325306637806637,1.2286677494147544,0.2588965303973289,0.43439964871819325,1.0,False
window_60s_group_task_engagement_audio_D,D,task_engagement,Random Forest,vs_carlos_qda_gazespeak,8,0.7156250000000001,0.6325306637806637,0.8780946895060269,0.4090181991478752,0.3104533547368038,1.0,False
window_60s_group_task_engagement_audio_D,D,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,8,0.7513888888888889,0.6325306637806637,1.1818881982466043,0.2758389496847166,0.4178605797922622,1.0,False
window_60s_group_task_engagement_audio_D,D,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,8,0.7447916666666667,0.6325306637806637,0.9540365958595375,0.37184067211256683,0.33730287321620434,1.0,False
window_60s_group_task_engagement_audio_D,D,task_engagement,kNN,vs_carlos_qda_gazespeak,8,0.7236111111111111,0.6325306637806637,0.894603235600753,0.40071184328650644,0.3162900071823595,1.0,False
window_60s_group_task_engagement_audio_T,T,task_engagement,Logistic Regression,vs_baseline_uniform,12,0.8257668257668258,0.48576331076331075,7.092231025585943,2.0132983579933083e-05,2.04735074588853,0.00014093088505953157,True
window_60s_group_task_engagement_audio_T,T,task_engagement,Naive Bayes,vs_baseline_uniform,12,0.8436239686239686,0.48576331076331075,6.375027937856586,5.25917886117703e-05,1.8403120480064423,0.0003681425202823921,True
window_60s_group_task_engagement_audio_T,T,task_engagement,QDA,vs_baseline_uniform,12,0.860586173086173,0.48576331076331075,7.766032674384364,8.652359972414694e-06,2.241860527545621,6.056651980690286e-05,True
window_60s_group_task_engagement_audio_T,T,task_engagement,Random Forest,vs_baseline_uniform,12,0.8412016224516224,0.48576331076331075,7.5183564819941635,1.1729285340576868e-05,2.1703625693714494,8.210499738403807e-05,True
window_60s_group_task_engagement_audio_T,T,task_engagement,SVM (linear),vs_baseline_uniform,12,0.831223174973175,0.48576331076331075,6.781744600408527,3.0264461306313177e-05,1.9577210353105772,0.00021185122914419224,True
window_60s_group_task_engagement_audio_T,T,task_engagement,SVM (rbf),vs_baseline_uniform,12,0.8536417286417285,0.48576331076331075,7.115344311084446,1.9540598122850086e-05,2.0540229766907383,0.0001367841868599506,True
window_60s_group_task_engagement_audio_T,T,task_engagement,kNN,vs_baseline_uniform,12,0.8493127243127243,0.48576331076331075,6.538516518055917,4.200725343241628e-05,1.8875071359001991,0.000294050774026914,True
window_60s_group_task_engagement_audio_T,T,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,12,0.8257668257668258,0.5506639194139195,3.324995605376705,0.0067710552334749015,0.9598435539092817,0.04739738663432431,True
window_60s_group_task_engagement_audio_T,T,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,12,0.8436239686239686,0.5506639194139195,3.587811744143585,0.00425992754115975,1.0357120381414997,0.02981949278811825,True
window_60s_group_task_engagement_audio_T,T,task_engagement,QDA,vs_carlos_qda_gazespeak,12,0.860586173086173,0.5506639194139195,3.777270836996183,0.0030615315795985893,1.0904041672709346,0.021430721057190124,True
window_60s_group_task_engagement_audio_T,T,task_engagement,Random Forest,vs_carlos_qda_gazespeak,12,0.8412016224516224,0.5506639194139195,3.9374406570761833,0.0023222124039367444,1.1366412116405558,0.01625548682755721,True
window_60s_group_task_engagement_audio_T,T,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,12,0.831223174973175,0.5506639194139195,3.2542247403946893,0.007677368122041438,0.9394137649352069,0.05374157685429007,False
window_60s_group_task_engagement_audio_T,T,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,12,0.8536417286417285,0.5506639194139195,3.6816471308135066,0.003615422979409537,1.0627999810181954,0.02530796085586676,True
window_60s_group_task_engagement_audio_T,T,task_engagement,kNN,vs_carlos_qda_gazespeak,12,0.8493127243127243,0.5506639194139195,3.5145929877418522,0.0048443009836789085,1.0145756037823648,0.033910106885752356,True
window_60s_group_task_engagement_audio_all,all,task_engagement,Logistic Regression,vs_baseline_uniform,20,0.8141691641691642,0.4778468753468753,6.231776051214074,5.508652466147208e-06,1.3934674871069879,3.856056726303046e-05,True
window_60s_group_task_engagement_audio_all,all,task_engagement,Naive Bayes,vs_baseline_uniform,20,0.7906814019314019,0.4778468753468753,5.140691073396536,5.811991125022597e-05,1.1494934691441017,0.0004068393787515818,True
window_60s_group_task_engagement_audio_all,all,task_engagement,QDA,vs_baseline_uniform,20,0.8202089577089577,0.4778468753468753,6.530454134979313,2.9652454484681607e-06,1.460253936975833,2.0756718139277126e-05,True
window_60s_group_task_engagement_audio_all,all,task_engagement,Random Forest,vs_baseline_uniform,20,0.8131777944277945,0.4778468753468753,5.9404903414974495,1.0190541128166645e-05,1.3283340223269238,7.133378789716651e-05,True
window_60s_group_task_engagement_audio_all,all,task_engagement,SVM (linear),vs_baseline_uniform,20,0.8194271006771008,0.4778468753468753,6.881693511077622,1.453201835907014e-06,1.5387934491088764,1.0172412851349097e-05,True
window_60s_group_task_engagement_audio_all,all,task_engagement,SVM (rbf),vs_baseline_uniform,20,0.787558275058275,0.4778468753468753,4.94940266528272,8.901864832768983e-05,1.1067200807590798,0.0006231305382938287,True
window_60s_group_task_engagement_audio_all,all,task_engagement,kNN,vs_baseline_uniform,20,0.8021534021534021,0.4778468753468753,5.754252360211582,1.518498333295862e-05,1.28668994371217,0.00010629488333071034,True
window_60s_group_task_engagement_audio_all,all,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,20,0.8141691641691642,0.5977185314685315,3.6644827899685453,0.0016478649378334636,0.819403262074775,0.011535054564834245,True
window_60s_group_task_engagement_audio_all,all,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,20,0.7906814019314019,0.5977185314685315,3.1165491827314997,0.005681524788049463,0.6968815827809047,0.039770673516346236,True
window_60s_group_task_engagement_audio_all,all,task_engagement,QDA,vs_carlos_qda_gazespeak,20,0.8202089577089577,0.5977185314685315,4.20465401311165,0.0004801911355285958,0.9401892195184941,0.0033613379487001708,True
window_60s_group_task_engagement_audio_all,all,task_engagement,Random Forest,vs_carlos_qda_gazespeak,20,0.8131777944277945,0.5977185314685315,3.769809052797746,0.0012960619588290674,0.8429549304249851,0.009072433711803472,True
window_60s_group_task_engagement_audio_all,all,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,20,0.8194271006771008,0.5977185314685315,3.856923218609694,0.001062343352069296,0.8624342500808557,0.007436403464485071,True
window_60s_group_task_engagement_audio_all,all,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,20,0.787558275058275,0.5977185314685315,3.013412182267916,0.007146220748884339,0.6738194483777047,0.050023545242190375,False
window_60s_group_task_engagement_audio_all,all,task_engagement,kNN,vs_carlos_qda_gazespeak,20,0.8021534021534021,0.5977185314685315,3.4670181765484664,0.002581413524220585,0.7752488321989738,0.018069894669544097,True
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,vs_baseline_uniform,8,0.7157986111111111,0.46597222222222223,2.1755283432834935,0.06607549989824446,0.7691654220996468,0.4625284992877112,False
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,vs_baseline_uniform,8,0.7227430555555555,0.46597222222222223,2.5423036587054875,0.03853416371005771,0.89884007845301,0.269739145970404,False
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,vs_baseline_uniform,8,0.7373263888888888,0.46597222222222223,2.515633705453304,0.040065480745885666,0.8894108260537367,0.28045836522119966,False
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,vs_baseline_uniform,8,0.6739583333333333,0.46597222222222223,1.513084649584193,0.17402219833203195,0.5349562081151269,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),vs_baseline_uniform,8,0.6972222222222222,0.46597222222222223,1.9764339214327702,0.08864656472319304,0.6987749142061159,0.6205259530623513,False
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),vs_baseline_uniform,8,0.7144097222222222,0.46597222222222223,1.6021938285324888,0.1531468588587014,0.5664610604652798,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,vs_baseline_uniform,8,0.6671875,0.46597222222222223,1.3248354640764353,0.22683545604036728,0.4684000703024369,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,8,0.7157986111111111,0.6325306637806637,1.037277825487518,0.334103887124434,0.36673309218833006,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,8,0.7227430555555555,0.6325306637806637,1.2532283439336172,0.25035966173969887,0.4430831301853237,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,QDA,vs_carlos_qda_gazespeak,8,0.7373263888888888,0.6325306637806637,1.4679594696590503,0.18555942846658827,0.5190020477514611,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,Random Forest,vs_carlos_qda_gazespeak,8,0.6739583333333333,0.6325306637806637,0.3994861946550231,0.7014431349695072,0.14123969861548794,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,8,0.6972222222222222,0.6325306637806637,0.8321387760199926,0.4327986088006738,0.2942054857060052,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,8,0.7144097222222222,0.6325306637806637,0.675599199918748,0.5209811811418421,0.23886038781337637,1.0,False
window_60s_group_task_engagement_base_D,D,task_engagement,kNN,vs_carlos_qda_gazespeak,8,0.6671875,0.6325306637806637,0.2949151820315564,0.7766134141541974,0.1042682625446893,1.0,False
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,vs_baseline_uniform,12,0.8540051769218436,0.48576331076331075,7.64006566966814,1.0091568774482326e-05,2.20549698550466,7.064098142137628e-05,True
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,vs_baseline_uniform,12,0.744804886471553,0.48576331076331075,4.946721933353142,0.00043789896424158245,1.427995619913831,0.0030652927496910773,True
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,vs_baseline_uniform,12,0.8656343656343656,0.48576331076331075,8.033567194462066,6.277123686529158e-06,2.3190910911378104,4.39398658057041e-05,True
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,vs_baseline_uniform,12,0.8796288587955255,0.48576331076331075,8.373016093078995,4.224234085614031e-06,2.4170815476341128,2.956963859929822e-05,True
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),vs_baseline_uniform,12,0.8426388426388427,0.48576331076331075,7.100170144693481,1.9927361822182622e-05,2.0496425721654625,0.00013949153275527837,True
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),vs_baseline_uniform,12,0.8578909516409515,0.48576331076331075,6.511915798896911,4.356114621416539e-05,1.8798281697166543,0.0003049280234991577,True
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,vs_baseline_uniform,12,0.8073021114687781,0.48576331076331075,5.681782875235791,0.00014196534564238792,1.6401894362471945,0.0009937574194967154,True
window_60s_group_task_engagement_base_T,T,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,12,0.8540051769218436,0.5506639194139195,3.93327957980419,0.002338863531528425,1.1354400120990034,0.016372044720698975,True
window_60s_group_task_engagement_base_T,T,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,12,0.744804886471553,0.5506639194139195,2.5809794959121386,0.025545673122301053,0.745064603368889,0.17881971185610737,False
window_60s_group_task_engagement_base_T,T,task_engagement,QDA,vs_carlos_qda_gazespeak,12,0.8656343656343656,0.5506639194139195,4.151972488981698,0.0016110690212890496,1.198571217090752,0.011277483149023347,True
window_60s_group_task_engagement_base_T,T,task_engagement,Random Forest,vs_carlos_qda_gazespeak,12,0.8796288587955255,0.5506639194139195,4.693209769297615,0.0006573312392107477,1.3548129618336797,0.004601318674475234,True
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,12,0.8426388426388427,0.5506639194139195,3.5771394393605145,0.004340374260797711,1.03263120912181,0.030382619825583976,True
window_60s_group_task_engagement_base_T,T,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,12,0.8578909516409515,0.5506639194139195,3.7471636313404932,0.0032257766644610995,1.0817129656260045,0.022580436651227696,True
window_60s_group_task_engagement_base_T,T,task_engagement,kNN,vs_carlos_qda_gazespeak,12,0.8073021114687781,0.5506639194139195,2.984437717708999,0.012420583693097486,0.8615329598494815,0.08694408585168241,False
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,vs_baseline_uniform,20,0.8187252562252562,0.4778468753468753,6.867360877119196,1.4956295746029596e-06,1.5355885747261102,1.0469407022220718e-05,True
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,vs_baseline_uniform,20,0.7445426101676101,0.4778468753468753,6.130588164493729,6.8126802051993925e-06,1.370841187786364,4.768876143639575e-05,True
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,vs_baseline_uniform,20,0.8060573685573684,0.4778468753468753,6.560349445575585,2.788809693453294e-06,1.4669387316460065,1.952166785417306e-05,True
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,vs_baseline_uniform,20,0.8226500351500352,0.4778468753468753,6.624138335021076,2.4476260603212865e-06,1.4812023609469402,1.7133382422249006e-05,True
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),vs_baseline_uniform,20,0.8132418507418506,0.4778468753468753,6.473742150415459,3.332285649337148e-06,1.4475727517134633,2.3325999545360036e-05,True
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),vs_baseline_uniform,20,0.8043555981055981,0.4778468753468753,5.844486683795383,1.2510058818084372e-05,1.3068669518558793,8.757041172659061e-05,True
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,vs_baseline_uniform,20,0.7854460816960818,0.4778468753468753,5.600473573952822,2.1173960693653588e-05,1.2523039617549707,0.0001482177248555751,True
window_60s_group_task_engagement_base_all,all,task_engagement,Logistic Regression,vs_carlos_qda_gazespeak,20,0.8187252562252562,0.5977185314685315,3.857437337530806,0.0010610969136572125,0.8625492105664683,0.007427678395600487,True
window_60s_group_task_engagement_base_all,all,task_engagement,Naive Bayes,vs_carlos_qda_gazespeak,20,0.7445426101676101,0.5977185314685315,2.939773709917081,0.00840939645738114,0.657353385384134,0.058865775201667976,False
window_60s_group_task_engagement_base_all,all,task_engagement,QDA,vs_carlos_qda_gazespeak,20,0.8060573685573684,0.5977185314685315,3.6830814730702524,0.0015794913215329384,0.8235620540455143,0.01105643925073057,True
window_60s_group_task_engagement_base_all,all,task_engagement,Random Forest,vs_carlos_qda_gazespeak,20,0.8226500351500352,0.5977185314685315,4.097399953885072,0.0006133771403877711,0.9162064827891524,0.004293639982714398,True
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (linear),vs_carlos_qda_gazespeak,20,0.8132418507418506,0.5977185314685315,3.6982846913320215,0.0015256978879268704,0.8269615969965228,0.010679885215488093,True
window_60s_group_task_engagement_base_all,all,task_engagement,SVM (rbf),vs_carlos_qda_gazespeak,20,0.8043555981055981,0.5977185314685315,3.3694752553922456,0.0032191036469065037,0.7534375719560527,0.022533725528345525,True
window_60s_group_task_engagement_base_all,all,task_engagement,kNN,vs_carlos_qda_gazespeak,20,0.7854460816960818,0.5977185314685315,3.1724131423341895,0.005014699062086127,0.7093731438972964,0.03510289343460289,True
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,Logistic Regression,vs_baseline_uniform,8,0.6824652777777778,0.46597222222222223,1.4452921548705449,0.19161241629445505,0.5109879417523402,1.0,False
window_60s_group_task_engagement_paralinguistic_D,D,task_engagement,Naive Bayes,vs_baseline_uniform,8,0.6967013888888889,0.46597222222222223,1.9725213946740032,0.0891592540613504,0.697391627104767,0.6241147784294528,False
